2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
37.01,1.1943843737,-1.2302813918,-6.7592713037
37.02,1.1903884407,-1.2418016244,-6.7715299716
37.03,1.1875912876,-1.253321857,-6.7833931986
37.04,1.1875912876,-1.261266845,-6.8000017164
37.05,1.1931855938,-1.2664310872,-6.8185874387
37.06,1.2031754263,-1.2704035812,-6.8217509659
37.07,1.2115668856,-1.2739788258,-6.8114695025
37.08,1.2207575315,-1.2803348162,-6.8071196526
37.09,1.2323457372,-1.2823210632,-6.8090968571
37.10,1.2407371965,-1.2835128114,-6.8000017164
37.11,1.242735163,-1.287088056,-6.7794387896
37.12,1.2451327228,-1.287088056,-6.769948208
37.13,1.254722962,-1.281129315,-6.7624348309
37.14,1.2647127945,-1.2704035812,-6.7481989585
37.15,1.2711062873,-1.2596778474,-6.7248679454
37.16,1.2723050672,-1.2465686172,-6.6967916415
37.17,1.2735038471,-1.227500646,-6.6821603282
37.18,1.27869856,-1.2104189218,-6.6706925421
37.19,1.282694493,-1.2004876868,-6.6564566697
37.20,1.286690426,-1.1913509506,-6.6469660881
37.21,1.2950818853,-1.1802279674,-6.6445934427
37.22,1.3082684642,-1.1714884806,-6.6449888836
37.23,1.3270493493,-1.1714884806,-6.6402435928
37.24,1.3406355215,-1.1754609746,-6.6370800656
37.25,1.3490269808,-1.1790362192,-6.6406390337
37.26,1.3562196602,-1.1806252168,-6.6465706472
37.27,1.362613153,-1.181816965,-6.6528977016
37.28,1.3670086793,-1.1889674542,-6.6643654877
37.29,1.3674082726,-1.1992959386,-6.6801831237
37.30,1.3662094927,-1.203665682,-6.6900691462
37.31,1.3638119329,-1.201679435,-6.6932326734
37.32,1.35861722,-1.2012821856,-6.7062822231
37.33,1.3494265741,-1.2020766844,-6.718540891
37.34,1.3406355215,-1.2012821856,-6.7161682456
37.35,1.3390371483,-1.1992959386,-6.7126092775
37.36,1.3362399952,-1.1969124422,-6.7137956002
37.37,1.3290473158,-1.1909537012,-6.7161682456
37.38,1.3254509761,-1.1881729554,-6.7232861818
37.39,1.3214550431,-1.1941316964,-6.7268451499
37.40,1.3206558565,-1.2000904374,-6.7307995589
37.41,1.3238526029,-1.203665682,-6.7398946996
37.42,1.3214550431,-1.207638176,-6.7497807221
37.43,1.3158607369,-1.2112134206,-6.7505716039
37.44,1.3134631771,-1.2151859146,-6.7497807221
37.45,1.3078688709,-1.2179666604,-6.7632257127
37.46,1.298678225,-1.2183639098,-6.7762752624
37.47,1.2974794451,-1.2211446556,-6.7814159941
37.48,1.3054713111,-1.2263088978,-6.7885339303
37.49,1.3158607369,-1.2290896436,-6.7893248121
37.50,1.31865789,-1.233459387,-6.7916974575
37.51,1.3138627704,-1.2390208786,-6.8011880391
37.52,1.3170595168,-1.2406098762,-6.8031652436
37.53,1.3214550431,-1.2406098762,-6.8023743618
37.54,1.3142623637,-1.243390622,-6.8087014162
37.55,1.3046721245,-1.2421988738,-6.8142375888
37.56,1.3018749714,-1.235445634,-6.8063287708
37.57,1.2994774116,-1.2298841424,-6.7901156939
37.58,1.2910859523,-1.229486893,-6.7814159941
37.59,1.2854916461,-1.2302813918,-6.7762752624
37.60,1.2838932729,-1.23147314,-6.7711345307
37.61,1.2806965265,-1.2306786412,-6.7644120354
37.62,1.2739034404,-1.2290896436,-6.7545260129
37.63,1.2683091342,-1.2231309026,-6.7489898403
37.64,1.2671103543,-1.2100216724,-6.7466171949
37.65,1.2695079141,-1.1973096916,-6.7394992587
37.66,1.2727046605,-1.183803212,-6.7296132362
37.67,1.2711062873,-1.1675159866,-6.7248679454
37.68,1.2671103543,-1.15202326,-6.7240770636
37.69,1.2623152347,-1.1373250322,-6.7232861818
37.70,1.2603172682,-1.1246130514,-6.7201226546
37.71,1.2631144213,-1.1138873176,-6.7201226546
37.72,1.2647127945,-1.1047505814,-6.7292177953
37.73,1.2631144213,-1.0928330994,-6.7355448497
37.74,1.2535241821,-1.0860798596,-6.7331722043
37.75,1.2423355697,-1.0860798596,-6.7268451499
37.76,1.2407371965,-1.078532121,-6.7213089773
37.77,1.2423355697,-1.0689981354,-6.7137956002
37.78,1.23873923,-1.0693953848,-6.7043050186
37.79,1.2323457372,-1.0757513752,-6.6900691462
37.80,1.2263518377,-1.0852853608,-6.678996801
37.81,1.2203579382,-1.0991890898,-6.6746469511
37.82,1.222755498,-1.1115038212,-6.6675290149
37.83,1.2287493975,-1.120243308,-6.6600156378
37.84,1.2331449238,-1.1289827948,-6.6643654877
37.85,1.2363416702,-1.136133284,-6.6801831237
37.86,1.2319461439,-1.1432837732,-6.7039095777
37.87,1.2255526511,-1.1571875022,-6.7165636865
37.88,1.2243538712,-1.1687077348,-6.7169591274
37.89,1.2215567181,-1.1750637252,-6.7272405908
37.90,1.2123660722,-1.1814197156,-6.7414764632
37.91,1.2031754263,-1.1861867084,-6.7442445495
37.92,1.206771766,-1.1853922096,-6.750176163
37.93,1.2111672923,-1.1802279674,-6.7592713037
37.94,1.2059725794,-1.1790362192,-6.7695527671
37.95,1.2043742062,-1.1806252168,-6.7798342305
37.96,1.2115668856,-1.1794334686,-6.7810205532
37.97,1.2235546846,-1.1754609746,-6.7790433487
37.98,1.2295485841,-1.1806252168,-6.7841840804
37.99,1.2339441104,-1.1917482,-6.7889293712
38.00,1.2459319094,-1.2008849362,-6.7901156939
38.01,1.2567209285,-1.2108161712,-6.7940701029
38.02,1.2583193017,-1.2247199002,-6.7964427483
38.03,1.2595180816,-1.2330621376,-6.7932792211
38.04,1.2679095409,-1.2282951448,-6.7928837802
38.05,1.2767005935,-1.2231309026,-6.7920928984
38.06,1.2798973399,-1.2239254014,-6.7810205532
38.07,1.2802969332,-1.2223364038,-6.7695527671
38.08,1.2778993734,-1.2191584086,-6.76203939
38.09,1.2759014069,-1.2128024182,-6.7454308722
38.10,1.2822948997,-1.2012821856,-6.7284269135
38.11,1.2842928662,-1.1865839578,-6.7228907409
38.12,1.27869856,-1.1714884806,-6.7240770636
38.13,1.2739034404,-1.1563930034,-6.7193317728
38.14,1.2639136079,-1.1448727708,-6.7134001593
38.15,1.2515262156,-1.1385167804,-6.706677664
38.16,1.2459319094,-1.1325580394,-6.6975825233
38.17,1.2451327228,-1.1234213032,-6.6900691462
38.18,1.2447331295,-1.1146818164,-6.6880919417
38.19,1.242735163,-1.1119010706,-6.6944189961
38.20,1.2371408568,-1.1134900682,-6.7058867822
38.21,1.2367412635,-1.1186543104,-6.7157728047
38.22,1.2379400434,-1.1198460586,-6.7213089773
38.23,1.2371408568,-1.118257061,-6.718540891
38.24,1.23873923,-1.1226268044,-6.7213089773
38.25,1.2371408568,-1.1277910466,-6.7307995589
38.26,1.230747364,-1.1313662912,-6.7315904407
38.27,1.2291489908,-1.136133284,-6.7296132362
38.28,1.2243538712,-1.1436810226,-6.730404118
38.29,1.2131652588,-1.1484480154,-6.7288223544
38.30,1.2095689191,-1.1536122576,-6.7256588272
38.31,1.2195587516,-1.1615572456,-6.7228907409
38.32,1.2403376032,-1.1726802288,-6.7169591274
38.33,1.2583193017,-1.1842004614,-6.7090503094
38.34,1.274702627,-1.2000904374,-6.7062822231
38.35,1.2918851389,-1.2219391544,-6.7058867822
38.36,1.3110656173,-1.2421988738,-6.6991642869
38.37,1.3274489426,-1.2557053534,-6.6963962006
38.38,1.334641622,-1.27119808,-6.6963962006
38.39,1.3374387751,-1.2866908066,-6.6944189961
38.40,1.3410351148,-1.2926495476,-6.690860028
38.41,1.338637555,-1.293046797,-6.6861147372
38.42,1.3274489426,-1.2926495476,-6.6841375327
38.43,1.3210554498,-1.2958275428,-6.6758332738
38.44,1.3218546364,-1.3005945356,-6.6623882832
38.45,1.322653823,-1.2982110392,-6.6548749061
38.46,1.3218546364,-1.2942385452,-6.6481524108
38.47,1.3178587034,-1.2946357946,-6.6422207973
38.48,1.3130635838,-1.29106055,-6.6406390337
38.49,1.3094672441,-1.2847045596,-6.6351028611
38.50,1.3126639905,-1.2847045596,-6.6283803658
38.51,1.3170595168,-1.2878825548,-6.6299621294
38.52,1.31865789,-1.2898688018,-6.6339165384
38.53,1.3258505694,-1.295033044,-6.6386618292
38.54,1.3366395885,-1.3041697802,-6.6449888836
38.55,1.3358404019,-1.3164845116,-6.6497341744
38.56,1.3318444689,-1.3260184972,-6.6623882832
38.57,1.3250513828,-1.3315799888,-6.6770195965
38.58,1.3126639905,-1.3363469816,-6.6849284145
38.59,1.3006761915,-1.3339634852,-6.6975825233
38.60,1.2902867657,-1.3232377514,-6.7141910411
38.61,1.2767005935,-1.3144982646,-6.7276360317
38.62,1.2611164548,-1.308936773,-6.7394992587
38.63,1.2455323161,-1.299005538,-6.7497807221
38.64,1.2379400434,-1.2854990584,-6.7505716039
38.65,1.230747364,-1.2719925788,-6.7513624857
38.66,1.2231550913,-1.2608695956,-6.7596667446
38.67,1.2219563114,-1.2469658666,-6.7679710035
38.68,1.2219563114,-1.2267061472,-6.7711345307
38.69,1.2251530578,-1.2072409266,-6.7727162943
38.70,1.2343437037,-1.1889674542,-6.7742980579
38.71,1.2419359764,-1.1714884806,-6.773902617
38.72,1.2451327228,-1.1524205094,-6.7770661442
38.73,1.250727029,-1.1325580394,-6.7806251123
38.74,1.2571205218,-1.1198460586,-6.7806251123
38.75,1.2583193017,-1.1134900682,-6.7893248121
38.76,1.2591184883,-1.1055450802,-6.7964427483
38.77,1.2595180816,-1.1035588332,-6.7952564256
38.78,1.2551225553,-1.1059423296,-6.7972336301
38.79,1.2519258089,-1.1067368284,-6.8035606845
38.80,1.2519258089,-1.1059423296,-6.8102831798
38.81,1.2451327228,-1.1051478308,-6.8059333299
38.82,1.242735163,-1.1047505814,-6.7992108346
38.83,1.2499278424,-1.1055450802,-6.793674662
38.84,1.2579197084,-1.1039560826,-6.7877430485
38.85,1.2635140146,-1.1039560826,-6.7861612849
38.86,1.2695079141,-1.1091203248,-6.785765844
38.87,1.2739034404,-1.1111065718,-6.7802296714
38.88,1.2763010002,-1.1134900682,-6.7687618853
38.89,1.2818953064,-1.1226268044,-6.7640165945
38.90,1.2902867657,-1.1337497876,-6.76203939
38.91,1.2878892059,-1.1389140298,-6.7537351311
38.92,1.2850920528,-1.1468590178,-6.7434536677
38.93,1.2858912394,-1.1591737492,-6.7387083769
38.94,1.2767005935,-1.1683104854,-6.7355448497
38.95,1.2659115744,-1.1782417204,-6.7268451499
38.96,1.2603172682,-1.1834059626,-6.7232861818
38.97,1.2543233687,-1.181816965,-6.7197272137
38.98,1.2499278424,-1.1782417204,-6.710632073
38.99,1.2519258089,-1.1734747276,-6.7035141368
39.00,1.250727029,-1.1695022336,-6.7007460505
39.01,1.2499278424,-1.1623517444,-6.7007460505
39.02,1.2531245888,-1.15202326,-6.7003506096
39.03,1.2575201151,-1.146064519,-6.7023278141
39.04,1.2639136079,-1.142092025,-6.710632073
39.05,1.2659115744,-1.1405030274,-6.718540891
39.06,1.2607168615,-1.1397085286,-6.7228907409
39.07,1.2563213352,-1.1385167804,-6.7296132362
39.08,1.2499278424,-1.146064519,-6.7347539679
39.09,1.2431347563,-1.1532150082,-6.7339630861
39.10,1.2371408568,-1.155995754,-6.730404118
39.11,1.226751431,-1.1595709986,-6.7260542681
39.12,1.2139644454,-1.1635434926,-6.7327767634
39.13,1.2019766464,-1.165926989,-6.7402901405
39.14,1.1899888474,-1.1706939818,-6.738312936
39.15,1.1799990149,-1.175858224,-6.7331722043
39.16,1.1780010484,-1.1814197156,-6.7315904407
39.17,1.1831957613,-1.1913509506,-6.730404118
39.18,1.1887900675,-1.2028711832,-6.7331722043
39.19,1.1927860005,-1.2143914158,-6.7438491086
39.20,1.1983803067,-1.229486893,-6.7572940992
39.21,1.2039746129,-1.243390622,-6.773902617
39.22,1.2127656655,-1.2564998522,-6.7901156939
39.23,1.2235546846,-1.2656365884,-6.7924883393
39.24,1.2395384166,-1.2727870776,-6.7893248121
39.25,1.2611164548,-1.2743760752,-6.7869521667
39.26,1.2794977466,-1.2688145836,-6.7861612849
39.27,1.2862908327,-1.2644448402,-6.7810205532
39.28,1.2878892059,-1.2660338378,-6.7711345307
39.29,1.2898871724,-1.2680200848,-6.7663892399
39.30,1.2922847322,-1.2648420896,-6.758084981
39.31,1.2962806652,-1.2624585932,-6.7434536677
39.32,1.3062704977,-1.2600750968,-6.7323813225
39.33,1.3210554498,-1.2557053534,-6.7232861818
39.34,1.3438322679,-1.2568971016,-6.7153773638
39.35,1.3690066458,-1.2588833486,-6.7090503094
39.36,1.3937814304,-1.2588833486,-6.6999551687
39.37,1.4137610954,-1.259280598,-6.6916509098
39.38,1.4337407604,-1.2584860992,-6.6762287147
39.39,1.450523679,-1.2596778474,-6.6612019605
39.40,1.4637102579,-1.2549108546,-6.6584338742
39.41,1.4752984636,-1.2501438618,-6.6572475515
39.42,1.4800935832,-1.253321857,-6.6647609286
39.43,1.4760976502,-1.257294351,-6.675042392
39.44,1.4661078177,-1.2580888498,-6.6805785646
39.45,1.4529212388,-1.261266845,-6.6801831237
39.46,1.4405338465,-1.2684173342,-6.6797876828
39.47,1.4297448274,-1.2715953294,-6.6857192963
39.48,1.4137610954,-1.2739788258,-6.6932326734
39.49,1.3937814304,-1.2815265644,-6.7011414914
39.50,1.3841911912,-1.2894715524,-6.7070731049
39.51,1.3789964783,-1.2902660512,-6.7086548685
39.52,1.3678078659,-1.2922522982,-6.7102366321
39.53,1.3610147798,-1.2958275428,-6.7134001593
39.54,1.3610147798,-1.2966220416,-6.7149819229
39.55,1.3574184401,-1.2974165404,-6.7165636865
39.56,1.3474286076,-1.2994027874,-6.7189363319
39.57,1.3370391818,-1.2966220416,-6.7169591274
39.58,1.322653823,-1.2962247922,-6.7082594276
39.59,1.2998770049,-1.3005945356,-6.7023278141
39.60,1.2782989667,-1.3021835332,-6.7039095777
39.61,1.2619156414,-1.2986082886,-6.7058867822
39.62,1.2443335362,-1.2898688018,-6.706677664
39.63,1.2271510243,-1.2807320656,-6.7110275139
39.64,1.2143640387,-1.2747733246,-6.7197272137
39.65,1.1983803067,-1.2668283366,-6.726449709
39.66,1.1911876273,-1.2545136052,-6.7300086771
39.67,1.2003782732,-1.2406098762,-6.7347539679
39.68,1.2071713593,-1.2306786412,-6.7391038178
39.69,1.2083701392,-1.2183639098,-6.7474080767
39.70,1.2123660722,-1.2024739338,-6.7572940992
39.71,1.2179603784,-1.1941316964,-6.7667846808
39.72,1.2207575315,-1.1865839578,-6.7790433487
39.73,1.222755498,-1.1722829794,-6.7909065757
39.74,1.222755498,-1.1575847516,-6.8023743618
39.75,1.2219563114,-1.1468590178,-6.8027698027
39.76,1.2263518377,-1.1373250322,-6.797629071
39.77,1.230747364,-1.1254075502,-6.7972336301
39.78,1.2335445171,-1.1134900682,-6.7964427483
39.79,1.242735163,-1.108325826,-6.7909065757
39.80,1.2503274357,-1.1047505814,-6.7798342305
39.81,1.2535241821,-1.1011753368,-6.7683664444
39.82,1.2563213352,-1.1007780874,-6.7584804219
39.83,1.2599176749,-1.1007780874,-6.7450354313
39.84,1.2659115744,-1.0960110946,-6.7319858816
39.85,1.2659115744,-1.0852853608,-6.7224953
39.86,1.2611164548,-1.0709843824,-6.7122138366
39.87,1.2535241821,-1.064628392,-6.7039095777
39.88,1.2479298759,-1.0642311426,-6.7039095777
39.89,1.2479298759,-1.0618476462,-6.7003506096
39.90,1.2479298759,-1.0594641498,-6.6940235552
39.91,1.2459319094,-1.0590669004,-6.6963962006
39.92,1.2483294692,-1.0594641498,-6.7019323732
39.93,1.254722962,-1.0578751522,-6.7058867822
39.94,1.2579197084,-1.0614503968,-6.7114229548
39.95,1.2599176749,-1.0689981354,-6.7149819229
39.96,1.2659115744,-1.0733678788,-6.7201226546
39.97,1.2771001868,-1.0741623776,-6.7228907409
39.98,1.2878892059,-1.0821073656,-6.7244725045
39.99,1.286690426,-1.0936275982,-6.7260542681
40.00,1.2798973399,-1.102367085,-6.7363357315
40.01,1.2794977466,-1.1091203248,-6.7561077765
40.02,1.2830940863,-1.1174625622,-6.7691573262
40.03,1.2810961198,-1.1277910466,-6.7648074763
40.04,1.2806965265,-1.1349415358,-6.7636211536
40.05,1.2878892059,-1.1393112792,-6.7671801217
40.06,1.2994774116,-1.1393112792,-6.7648074763
40.07,1.3014753781,-1.1397085286,-6.7600621855
40.08,1.2950818853,-1.144078272,-6.7616439491
40.09,1.2938831054,-1.148050766,-6.7628302718
40.10,1.2978790384,-1.148050766,-6.7616439491
40.11,1.3018749714,-1.1536122576,-6.7636211536
40.12,1.3014753781,-1.1615572456,-6.7584804219
40.13,1.3074692776,-1.1631462432,-6.7481989585
40.14,1.3190574833,-1.1675159866,-6.7430582268
40.15,1.3242521962,-1.1790362192,-6.7450354313
40.16,1.3286477225,-1.1949261952,-6.7438491086
40.17,1.3370391818,-1.2088299242,-6.7402901405
40.18,1.346629421,-1.217569411,-6.738312936
40.19,1.3486273875,-1.2207474062,-6.7363357315
40.20,1.3446314545,-1.221541905,-6.7244725045
40.21,1.3442318612,-1.2207474062,-6.7114229548
40.22,1.3458302344,-1.2163776628,-6.7054913413
40.23,1.3318444689,-1.2124051688,-6.7047004595
40.24,1.3110656173,-1.2100216724,-6.698768846
40.25,1.3030737513,-1.2068436772,-6.6884873826
40.26,1.3018749714,-1.2060491784,-6.6849284145
40.27,1.2910859523,-1.2080354254,-6.6857192963
40.28,1.27869856,-1.2108161712,-6.6801831237
40.29,1.2711062873,-1.2128024182,-6.6782059192
40.30,1.2659115744,-1.2120079194,-6.6853238554
40.31,1.2583193017,-1.2104189218,-6.6940235552
40.32,1.2495282491,-1.2088299242,-6.7007460505
40.33,1.2399380099,-1.2064464278,-6.7094457503
40.34,1.2343437037,-1.2048574302,-6.7165636865
40.35,1.2311469573,-1.2060491784,-6.718540891
40.36,1.2271510243,-1.2088299242,-6.7181454501
40.37,1.2283498042,-1.2088299242,-6.7248679454
40.38,1.2363416702,-1.21161067,-6.7323813225
40.39,1.2399380099,-1.2179666604,-6.7394992587
40.40,1.2311469573,-1.2259116484,-6.7481989585
40.41,1.2223559047,-1.2282951448,-6.7513624857
40.42,1.218759565,-1.2259116484,-6.754130572
40.43,1.2135648521,-1.2211446556,-6.7592713037
40.44,1.2051733928,-1.2179666604,-6.76203939
40.45,1.1999786799,-1.209624423,-6.7636211536
40.46,1.202775833,-1.1985014398,-6.7608530673
40.47,1.2059725794,-1.1941316964,-6.7537351311
40.48,1.2055729861,-1.1941316964,-6.7521533675
40.49,1.2059725794,-1.1869812072,-6.7521533675
40.50,1.2115668856,-1.1750637252,-6.7446399904
40.51,1.2215567181,-1.1710912312,-6.7391038178
40.52,1.2295485841,-1.1730774782,-6.7363357315
40.53,1.2331449238,-1.173871977,-6.7311949998
40.54,1.2435343496,-1.175858224,-6.7268451499
40.55,1.2575201151,-1.1794334686,-6.7260542681
40.56,1.2615160481,-1.1842004614,-6.7268451499
40.57,1.2643132012,-1.185789459,-6.7228907409
40.58,1.2798973399,-1.1849949602,-6.7272405908
40.59,1.2922847322,-1.1913509506,-6.742267345
40.60,1.2950818853,-1.2028711832,-6.7489898403
40.61,1.3018749714,-1.2171721616,-6.750176163
40.62,1.3162603302,-1.233459387,-6.7553168947
40.63,1.3302460957,-1.2445823702,-6.7616439491
40.64,1.338637555,-1.2564998522,-6.7695527671
40.65,1.3442318612,-1.2708008306,-6.7746934988
40.66,1.3494265741,-1.2755678234,-6.7687618853
40.67,1.3582176267,-1.2767595716,-6.7652029172
40.68,1.3554204736,-1.2882798042,-6.7687618853
40.69,1.3394367416,-1.2998000368,-6.7715299716
40.70,1.3290473158,-1.3045670296,-6.7715299716
40.71,1.326649756,-1.3093340224,-6.7731117352
40.72,1.3170595168,-1.320854255,-6.7727162943
40.73,1.298678225,-1.3359497322,-6.7735071761
40.74,1.2814957131,-1.3450864684,-6.7750889397
40.75,1.2675099476,-1.3498534612,-6.7731117352
40.76,1.2563213352,-1.3562094516,-6.7636211536
40.77,1.2447331295,-1.3609764444,-6.7549214538
40.78,1.2335445171,-1.3597846962,-6.7497807221
40.79,1.2271510243,-1.354620454,-6.7493852812
40.80,1.2255526511,-1.3514424588,-6.7474080767
40.81,1.2255526511,-1.3534287058,-6.7375220542
40.82,1.2291489908,-1.3538259552,-6.7315904407
40.83,1.234743297,-1.3498534612,-6.7280314726
40.84,1.2363416702,-1.3470727154,-6.7169591274
40.85,1.2291489908,-1.3470727154,-6.7086548685
40.86,1.2251530578,-1.344689219,-6.7090503094
40.87,1.2239542779,-1.3343607346,-6.7118183957
40.88,1.2183599717,-1.3216487538,-6.7102366321
40.89,1.2139644454,-1.3057587778,-6.7023278141
40.90,1.2159624119,-1.289074303,-6.6896737053
40.91,1.2247534645,-1.275170574,-6.6793922419
40.92,1.2283498042,-1.2596778474,-6.6793922419
40.93,1.2223559047,-1.2425961232,-6.6793922419
40.94,1.2211571248,-1.2243226508,-6.6754378329
40.95,1.230747364,-1.2040629314,-6.6786013601
40.96,1.23873923,-1.1885702048,-6.6837420918
40.97,1.2359420769,-1.17188573,-6.6778104783
40.98,1.2331449238,-1.1536122576,-6.671087983
40.99,1.23873923,-1.1377222816,-6.678996801
41.00,1.246731096,-1.1246130514,-6.6813694464
41.01,1.2495282491,-1.1126955694,-6.6738560693
41.02,1.2471306893,-1.1015725862,-6.6706925421
41.03,1.2471306893,-1.0912441018,-6.6726697466
41.04,1.2551225553,-1.0821073656,-6.6738560693
41.05,1.2607168615,-1.0741623776,-6.6639700468
41.06,1.2687087275,-1.0650256414,-6.6564566697
41.07,1.2798973399,-1.0562861546,-6.6576429924
41.08,1.2954814786,-1.050724663,-6.6584338742
41.09,1.3142623637,-1.0423824256,-6.6604110787
41.10,1.3278485359,-1.0284786966,-6.6588293151
41.11,1.3454306411,-1.0153694664,-6.6509204971
41.12,1.3602155932,-1.0062327302,-6.6438025609
41.13,1.362613153,-0.9963014952,-6.6438025609
41.14,1.3598159999,-0.9887537566,-6.6398481519
41.15,1.3558200669,-0.987164759,-6.631543893
41.16,1.3518241339,-0.9883565072,-6.6331256566
41.17,1.3490269808,-0.9907400036,-6.6414299155
41.18,1.3462298277,-0.9982877422,-6.6497341744
41.19,1.338637555,-1.010999723,-6.6572475515
41.20,1.3298465024,-1.0221227062,-6.6576429924
41.21,1.3274489426,-1.0284786966,-6.651315938
41.22,1.3270493493,-1.0340401882,-6.6580384333
41.23,1.3222542297,-1.0403961786,-6.667133574
41.24,1.3194570766,-1.0479439172,-6.6691107785
41.25,1.3198566699,-1.0562861546,-6.678996801
41.26,1.3198566699,-1.064628392,-6.6952098779
41.27,1.3190574833,-1.0733678788,-6.7153773638
41.28,1.3210554498,-1.0848881114,-6.7315904407
41.29,1.3246517895,-1.0972028428,-6.7450354313
41.30,1.3298465024,-1.1095175742,-6.7663892399
41.31,1.3318444689,-1.122229555,-6.7893248121
41.32,1.3270493493,-1.1365305334,-6.8027698027
41.33,1.3242521962,-1.1504342624,-6.8130512661
41.34,1.3254509761,-1.1635434926,-6.825309934
41.35,1.3130635838,-1.175858224,-6.829264343
41.36,1.2966802585,-1.1802279674,-6.8316369884
41.37,1.2942826987,-1.1826114638,-6.8355913974
41.38,1.2998770049,-1.1885702048,-6.8336141929
41.39,1.2950818853,-1.1893647036,-6.8308461066
41.40,1.2842928662,-1.187775706,-6.8245190522
41.41,1.2782989667,-1.1965151928,-6.8205646432
41.42,1.27869856,-1.2068436772,-6.8177965569
41.43,1.2790981533,-1.2128024182,-6.8114695025
41.44,1.2806965265,-1.2267061472,-6.8075150935
41.45,1.2858912394,-1.2406098762,-6.8071196526
41.46,1.2930839188,-1.2477603654,-6.8043515663
41.47,1.2934835121,-1.2576916004,-6.80158348
41.48,1.2930839188,-1.2775540704,-6.8007925982
41.49,1.2926843255,-1.2946357946,-6.8023743618
41.50,1.2954814786,-1.3045670296,-6.8019789209
41.51,1.3018749714,-1.3137037658,-6.7984199528
41.52,1.3018749714,-1.3240322502,-6.7960473074
41.53,1.2942826987,-1.3295937418,-6.7948609847
41.54,1.2882887992,-1.3335662358,-6.797629071
41.55,1.2862908327,-1.3411139744,-6.7972336301
41.56,1.2846924595,-1.346675466,-6.7916974575
41.57,1.2755018136,-1.3498534612,-6.7845795213
41.58,1.2663111677,-1.352634207,-6.7802296714
41.59,1.2647127945,-1.3510452094,-6.7806251123
41.60,1.2583193017,-1.342702972,-6.7826023168
41.61,1.2499278424,-1.334757984,-6.7790433487
41.62,1.2435343496,-1.3355524828,-6.7663892399
41.63,1.2327453305,-1.3415112238,-6.7521533675
41.64,1.2235546846,-1.3403194756,-6.7438491086
41.65,1.218759565,-1.3323744876,-6.7398946996
41.66,1.2155628186,-1.3236350008,-6.7315904407
41.67,1.2111672923,-1.3137037658,-6.7268451499
41.68,1.2063721727,-1.3081422742,-6.726449709
41.69,1.202775833,-1.3021835332,-6.718540891
41.70,1.2015770531,-1.2906633006,-6.7090503094
41.71,1.2019766464,-1.2775540704,-6.7082594276
41.72,1.2055729861,-1.2704035812,-6.7050959004
41.73,1.2079705459,-1.2600750968,-6.7003506096
41.74,1.2099685124,-1.2509383606,-6.7050959004
41.75,1.2135648521,-1.2489521136,-6.7149819229
41.76,1.2191591583,-1.249349363,-6.7169591274
41.77,1.2255526511,-1.2437878714,-6.7165636865
41.78,1.2291489908,-1.2330621376,-6.7169591274
41.79,1.2331449238,-1.2247199002,-6.7177500092
41.80,1.2383396367,-1.2227336532,-6.7197272137
41.81,1.2363416702,-1.2171721616,-6.7220998591
41.82,1.2399380099,-1.209624423,-6.7165636865
41.83,1.2479298759,-1.205651929,-6.7062822231
41.84,1.2519258089,-1.201679435,-6.6940235552
41.85,1.2511266223,-1.193734447,-6.686905619
41.86,1.2535241821,-1.1905564518,-6.6888828235
41.87,1.2571205218,-1.1905564518,-6.6932326734
41.88,1.2575201151,-1.1901592024,-6.6936281143
41.89,1.2567209285,-1.1849949602,-6.6956053188
41.90,1.2543233687,-1.1766527228,-6.6995597278
41.91,1.2511266223,-1.1691049842,-6.6928372325
41.92,1.2519258089,-1.1611599962,-6.6845329736
41.93,1.2499278424,-1.15202326,-6.6900691462
41.94,1.2447331295,-1.1464617684,-6.690860028
41.95,1.2435343496,-1.1464617684,-6.6857192963
41.96,1.242735163,-1.1448727708,-6.6916509098
41.97,1.2415363831,-1.1424892744,-6.7007460505
41.98,1.2447331295,-1.138119531,-6.7039095777
41.99,1.2483294692,-1.126202049,-6.7090503094
42.00,1.2519258089,-1.1206405574,-6.7086548685
42.01,1.258718895,-1.116270814,-6.7039095777
42.02,1.2675099476,-1.1091203248,-6.7003506096
42.03,1.2679095409,-1.106339579,-6.6956053188
42.04,1.2675099476,-1.1031615838,-6.6920463507
42.05,1.2743030337,-1.0948193464,-6.6900691462
42.06,1.2846924595,-1.096408344,-6.690860028
42.07,1.290686359,-1.1027643344,-6.686905619
42.08,1.2954814786,-1.104353332,-6.6793922419
42.09,1.3062704977,-1.1047505814,-6.6821603282
42.10,1.3150615503,-1.1075313272,-6.6904645871
42.11,1.3142623637,-1.1099148236,-6.6960007597
42.12,1.3178587034,-1.1134900682,-6.7011414914
42.13,1.3330432488,-1.1174625622,-6.7062822231
42.14,1.3406355215,-1.1218323056,-6.7086548685
42.15,1.3366395885,-1.1234213032,-6.7094457503
42.16,1.338637555,-1.1285855454,-6.7082594276
42.17,1.3482277942,-1.1337497876,-6.7070731049
42.18,1.3462298277,-1.1337497876,-6.7086548685
42.19,1.3350412153,-1.1317635406,-6.7173545683
42.20,1.3334428421,-1.1333525382,-6.7260542681
42.21,1.3322440622,-1.138119531,-6.7244725045
42.22,1.3274489426,-1.1416947756,-6.7292177953
