2022.05.23 11:02:00,,,
GOSHO,,,
G1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
36.31,-1.697276672,-2.4590338629,-7.0319247854
36.32,-1.686131328,-2.4614325303,-7.0339087389
36.33,-1.668219168,-2.4690283104,-7.0323215761
36.34,-1.64990896,-2.4582343071,-7.019227483
36.35,-1.636375328,-2.4410438574,-7.0077205527
36.36,-1.627220224,-2.4302498541,-6.9978007852
36.37,-1.625628032,-2.4214547403,-6.9950232503
36.38,-1.628414368,-2.3978678442,-6.9763740874
36.39,-1.618463168,-2.3802776166,-6.9644703664
36.40,-1.608910016,-2.3614880553,-6.9680414827
36.41,-1.618861216,-2.3446973835,-6.9815323665
36.42,-1.618463168,-2.3438978277,-6.9886745991
36.43,-1.598958816,-2.3470960509,-6.9783580409
36.44,-1.596968576,-2.3478956067,-6.9700254362
36.45,-1.61408464,-2.338700715,-6.9862938549
36.46,-1.61408464,-2.3379011592,-7.0017686922
36.47,-1.599754912,-2.3410993824,-7.0001815294
36.48,-1.592590048,-2.3454969393,-7.0009751108
36.49,-1.590997856,-2.3462964951,-7.0101012969
36.50,-1.591395904,-2.3402998266,-7.0239889714
36.51,-1.589803712,-2.3355024918,-7.0287504598
36.52,-1.585027136,-2.3402998266,-7.0263697156
36.53,-1.578658368,-2.3343031581,-7.0378766459
36.54,-1.573085696,-2.3251082664,-7.0319247854
36.55,-1.56432864,-2.3195113758,-7.0235921807
36.56,-1.55835792,-2.3051193714,-7.0247825528
36.57,-1.55835792,-2.2863298101,-7.0227985993
36.58,-1.547212576,-2.274736251,-7.0188306923
36.59,-1.534873088,-2.2727373615,-7.0156563667
36.60,-1.527708224,-2.2703386941,-7.0164499481
36.61,-1.514970688,-2.262742914,-7.0216082272
36.62,-1.499048768,-2.2583453571,-7.0160531574
36.63,-1.489893664,-2.258745135,-7.0176403202
36.64,-1.475563936,-2.2535480223,-7.0442252971
36.65,-1.449292768,-2.242754019,-7.0604937158
36.66,-1.43496304,-2.2359577947,-7.0541450646
36.67,-1.424215744,-2.2371571284,-7.0477964134
36.68,-1.40709968,-2.2403553516,-7.0458124599
36.69,-1.39913872,-2.2403553516,-7.0358926924
36.70,-1.403517248,-2.2499500212,-7.0239889714
36.71,-1.406701632,-2.2599444687,-7.0303376226
36.72,-1.427400128,-2.2503497991,-7.0331151575
36.73,-1.457651776,-2.242754019,-7.0239889714
36.74,-1.473971744,-2.2403553516,-7.015259576
36.75,-1.491485856,-2.2255635693,-7.0045462271
36.76,-1.513378496,-2.2123708986,-6.9966104131
36.77,-1.519349216,-2.2103720091,-6.9890713898
36.78,-1.52452384,-2.2055746743,-6.9839131107
36.79,-1.539649664,-2.194780671,-6.9938328782
36.80,-1.54442624,-2.1871848909,-7.0009751108
36.81,-1.534873088,-2.1807884445,-6.9878810177
36.82,-1.535669184,-2.1727928865,-6.9799452037
36.83,-1.543232096,-2.1687951075,-6.9712158083
36.84,-1.543630144,-2.1603997716,-6.955740971
36.85,-1.531688704,-2.1516046578,-6.9446308314
36.86,-1.528106272,-2.1448084335,-6.9287592034
36.87,-1.52850432,-2.1436090998,-6.9232041336
36.88,-1.524125792,-2.1524042136,-6.9196330173
36.89,-1.5125824,-2.1691948854,-6.9224105522
36.90,-1.505417536,-2.1863853351,-6.9442340407
36.91,-1.501437056,-2.1991782279,-6.9656607385
36.92,-1.492281952,-2.2199666787,-6.9668511106
36.93,-1.489097568,-2.23875624,-6.9731997618
36.94,-1.503029248,-2.2603442466,-6.9906585526
36.95,-1.525319936,-2.2763353626,-7.0037526457
36.96,-1.5324848,-2.2951249239,-7.0089109248
36.97,-1.538057472,-2.3191115979,-7.0148627853
36.98,-1.557959872,-2.3375013813,-7.0327183668
36.99,-1.577066176,-2.3470960509,-7.050970739
37.00,-1.581842752,-2.3562909426,-7.0672391577
37.01,-1.581444704,-2.370682947,-7.0811268322
37.02,-1.593784192,-2.3710827249,-7.0973952509
37.03,-1.596968576,-2.3758800597,-7.1053310649
37.04,-1.58423104,-2.3838756177,-7.1045374835
37.05,-1.571095456,-2.3930705094,-7.1005695765
37.06,-1.565124736,-2.3886729525,-7.0918401811
37.07,-1.55636768,-2.3834758398,-7.0850947392
37.08,-1.546018432,-2.3798778387,-7.074778181
37.09,-1.535271136,-2.382676284,-7.0727942275
37.10,-1.524125792,-2.3762798376,-7.0716038554
37.11,-1.516960928,-2.3622876111,-7.0537482739
37.12,-1.509796064,-2.3558911647,-7.0347023203
37.13,-1.505815584,-2.3470960509,-7.0176403202
37.14,-1.509796064,-2.3215102653,-7.0093077155
37.15,-1.514174592,-2.3047195935,-7.0081173434
37.16,-1.507805824,-2.2915269228,-6.9862938549
37.17,-1.49467024,-2.2711382499,-6.9700254362
37.18,-1.491485856,-2.2491504654,-6.9696286455
37.19,-1.49068976,-2.2411549074,-6.9565345524
37.20,-1.479544416,-2.2455524643,-6.9446308314
37.21,-1.465612736,-2.2423542411,-6.9434404593
37.22,-1.457651776,-2.2391560179,-6.9414565058
37.23,-1.442525952,-2.2391560179,-6.9426468779
37.24,-1.424215744,-2.2471515759,-6.9426468779
37.25,-1.4130704,-2.2595446908,-6.9489955291
37.26,-1.416652832,-2.2715380278,-6.9644703664
37.27,-1.428594272,-2.2959244797,-6.9728029711
37.28,-1.433768896,-2.3091171504,-6.971612599
37.29,-1.438545472,-2.3127151515,-6.9743901339
37.30,-1.44889472,-2.3063187051,-6.9803419944
37.31,-1.459243968,-2.3023209261,-6.9926425061
37.32,-1.464020544,-2.3007218145,-7.0021654829
37.33,-1.464020544,-2.2999222587,-7.0148627853
37.34,-1.4628264,-2.3051193714,-7.0235921807
37.35,-1.458447872,-2.3087173725,-7.0208146458
37.36,-1.4528752,-2.31871182,-7.0124820411
37.37,-1.456059584,-2.3247084885,-7.0013719015
37.38,-1.466408832,-2.3299056012,-7.0077205527
37.39,-1.47874832,-2.3367018255,-7.0108948783
37.40,-1.485117088,-2.3494947183,-7.0136724132
37.41,-1.493476096,-2.3498944962,-7.0235921807
37.42,-1.522931648,-2.3474958288,-7.0335119482
37.43,-1.547212576,-2.3498944962,-7.0446220878
37.44,-1.549600864,-2.3582898321,-7.054938646
37.45,-1.555173536,-2.3670849459,-7.0700166926
37.46,-1.573483744,-2.374680726,-7.0854915299
37.47,-1.575075936,-2.3846751735,-7.0918401811
37.48,-1.553183296,-2.3914713978,-7.0823172043
37.49,-1.541241856,-2.3902720641,-7.078746088
37.50,-1.544824288,-2.3858745072,-7.0966016695
37.51,-1.544028192,-2.3894725083,-7.1013631579
37.52,-1.543630144,-2.3938700652,-7.0763653438
37.53,-1.549202816,-2.3886729525,-7.0612872972
37.54,-1.559552064,-2.3710827249,-7.0652552042
37.55,-1.577464224,-2.3566907205,-7.0585097623
37.56,-1.58821152,-2.3458967172,-7.0501771576
37.57,-1.587017376,-2.3351027139,-7.0414477622
37.58,-1.595774432,-2.3091171504,-7.0347023203
37.59,-1.602939296,-2.2931260344,-7.0339087389
37.60,-1.595376384,-2.2875291438,-7.0188306923
37.61,-1.584629088,-2.2799333637,-7.0093077155
37.62,-1.5822408,-2.2647418035,-7.0061333899
37.63,-1.577464224,-2.2475513538,-7.0009751108
37.64,-1.567114976,-2.2303609041,-6.9906585526
37.65,-1.555173536,-2.2139700102,-6.9866906456
37.66,-1.547610624,-2.2019766732,-6.9981975759
37.67,-1.55437744,-2.1811882224,-6.9970072038
37.68,-1.549600864,-2.1771904434,-6.9851034828
37.69,-1.535271136,-2.178789555,-6.9827227386
37.70,-1.544028192,-2.1671959959,-6.9815323665
37.71,-1.55835792,-2.1687951075,-6.9708190176
37.72,-1.554775488,-2.1715935528,-6.9601056687
37.73,-1.559154016,-2.166796218,-6.94383725
37.74,-1.579852512,-2.1599999937,-6.9303463662
37.75,-1.58423104,-2.1611993274,-6.9255848778
37.76,-1.585425184,-2.1596002158,-6.9243945057
37.77,-1.593386144,-2.1532037694,-6.9414565058
37.78,-1.590997856,-2.1512048799,-6.9601056687
37.79,-1.575075936,-2.1492059904,-6.9735965525
37.80,-1.559950112,-2.1623986611,-6.9918489247
37.81,-1.551591104,-2.1891837804,-7.0097045062
37.82,-1.547610624,-2.2055746743,-7.0275600877
37.83,-1.538057472,-2.2207662345,-7.0287504598
37.84,-1.520145312,-2.2443531306,-7.0156563667
37.85,-1.516960928,-2.2591449129,-7.0216082272
37.86,-1.528106272,-2.2631426919,-7.0458124599
37.87,-1.535271136,-2.2739366952,-7.0557322274
37.88,-1.54044576,-2.2835313648,-7.0632712507
37.89,-1.546814528,-2.2871293659,-7.0839043671
37.90,-1.559950112,-2.2959244797,-7.0989824137
37.91,-1.575075936,-2.3035202598,-7.0930305532
37.92,-1.583036896,-2.3095169283,-7.0831107857
37.93,-1.58821152,-2.3079178167,-7.0839043671
37.94,-1.604929536,-2.3063187051,-7.0894594369
37.95,-1.629210464,-2.3047195935,-7.0791428787
37.96,-1.644336288,-2.3127151515,-7.0585097623
37.97,-1.649510912,-2.3143142631,-7.0497803669
37.98,-1.659064064,-2.3051193714,-7.0517643204
37.99,-1.678568416,-2.2975235913,-7.0525579018
38.00,-1.678568416,-2.2955247018,-7.0473996227
38.01,-1.662248448,-2.2919267007,-7.0386702273
38.02,-1.654287488,-2.2767351405,-7.0303376226
38.03,-1.654685536,-2.2671404709,-7.0251793435
38.04,-1.648714816,-2.2575458013,-7.0243857621
38.05,-1.637569472,-2.2459522422,-7.0200210644
38.06,-1.632394848,-2.230760682,-7.0196242737
38.07,-1.631200704,-2.2231649019,-7.02319539
38.08,-1.631598752,-2.2155691218,-7.0164499481
38.09,-1.623637792,-2.2095724533,-7.0089109248
38.10,-1.617269024,-2.2019766732,-7.0053398085
38.11,-1.610502208,-2.194780671,-7.007323762
38.12,-1.599356864,-2.1931815594,-7.0124820411
38.13,-1.588609568,-2.1903831141,-7.0168467388
38.14,-1.579056416,-2.1891837804,-7.0097045062
38.15,-1.572687648,-2.1923820036,-7.0065301806
38.16,-1.567114976,-2.202776229,-7.0101012969
38.17,-1.56830912,-2.218767345,-7.0025622736
38.18,-1.567911072,-2.2375569063,-6.9974039945
38.19,-1.571095456,-2.2551471339,-6.9958168317
38.20,-1.58025056,-2.266740693,-6.9922457154
38.21,-1.588609568,-2.274736251,-7.0001815294
38.22,-1.591395904,-2.2735369173,-7.0077205527
38.23,-1.589803712,-2.2679400267,-7.0025622736
38.24,-1.582638848,-2.2723375836,-7.007323762
38.25,-1.569105216,-2.2767351405,-7.0148627853
38.26,-1.56034816,-2.2815324753,-7.0227985993
38.27,-1.55039696,-2.2887284775,-7.0354959017
38.28,-1.534076992,-2.3015213703,-7.0442252971
38.29,-1.520145312,-2.306718483,-7.0442252971
38.30,-1.511388256,-2.306718483,-7.0454156692
38.31,-1.493874144,-2.3095169283,-7.0386702273
38.32,-1.468399072,-2.3063187051,-7.0235921807
38.33,-1.44690448,-2.3083175946,-7.02319539
38.34,-1.436157184,-2.3111160399,-7.0315279947
38.35,-1.429390368,-2.3199111537,-7.0315279947
38.36,-1.406303584,-2.334702936,-7.0283536691
38.37,-1.387595328,-2.3514936078,-7.0259729249
38.38,-1.397944576,-2.3642865006,-7.0239889714
38.39,-1.404313344,-2.3782787271,-7.019227483
38.40,-1.394760192,-2.3958689547,-6.9962136224
38.41,-1.406701632,-2.4086618475,-6.9747869246
38.42,-1.438147424,-2.4042642906,-6.9680414827
38.43,-1.455661536,-2.3990671779,-6.9561377617
38.44,-1.470389312,-2.394669621,-6.9410597151
38.45,-1.493476096,-2.3858745072,-6.9271720406
38.46,-1.510194112,-2.3778789492,-6.9283624127
38.47,-1.507407776,-2.3678845017,-6.9232041336
38.48,-1.493874144,-2.3722820586,-6.9101100405
38.49,-1.483922944,-2.3738811702,-6.9136811568
38.50,-1.485117088,-2.3606884995,-6.9192362266
38.51,-1.47874832,-2.3526929415,-6.9061421335
38.52,-1.460438112,-2.3650860564,-6.8966191567
38.53,-1.453671296,-2.3686840575,-6.9005870637
38.54,-1.464020544,-2.3658856122,-6.9077292963
38.55,-1.462030304,-2.3718822807,-6.9053485521
38.56,-1.450486912,-2.386674063,-6.9053485521
38.57,-1.460040064,-2.378678505,-6.9263784592
38.58,-1.487107328,-2.366685168,-6.9406629244
38.59,-1.496262432,-2.3578900542,-6.9446308314
38.60,-1.501039008,-2.3458967172,-6.9545505989
38.61,-1.524921888,-2.3263076001,-6.9644703664
38.62,-1.545222336,-2.3043198156,-6.9819291572
38.63,-1.55039696,-2.2935258123,-7.0037526457
38.64,-1.564726688,-2.2851304764,-7.0128788318
38.65,-1.57627008,-2.2743364731,-7.0255761342
38.66,-1.570697408,-2.2619433582,-7.0343055296
38.67,-1.56432864,-2.2523486886,-7.0410509715
38.68,-1.567911072,-2.2535480223,-7.047002832
38.69,-1.573085696,-2.2531482444,-7.0541450646
38.70,-1.573085696,-2.242754019,-7.047002832
38.71,-1.579056416,-2.2407551295,-7.0275600877
38.72,-1.590599808,-2.2503497991,-7.0224018086
38.73,-1.605327584,-2.2411549074,-7.031131204
38.74,-1.622841696,-2.2351582389,-7.0287504598
38.75,-1.638365568,-2.2431537969,-7.0196242737
38.76,-1.647520672,-2.2579455792,-7.02319539
38.77,-1.655481632,-2.2631426919,-7.0362894831
38.78,-1.662248448,-2.2699389162,-7.0529546925
38.79,-1.66384064,-2.2811326974,-7.0593033437
38.80,-1.670209408,-2.2815324753,-7.0684295298
38.81,-1.682150848,-2.2795335858,-7.0926337625
38.82,-1.684141088,-2.2799333637,-7.1077118091
38.83,-1.671403552,-2.2831315869,-7.1061246463
38.84,-1.660258208,-2.2763353626,-7.1037439021
38.85,-1.648316768,-2.2647418035,-7.1013631579
38.86,-1.630802656,-2.2575458013,-7.0989824137
38.87,-1.622841696,-2.2523486886,-7.0950145067
38.88,-1.621249504,-2.2463520201,-7.0878722741
38.89,-1.611696352,-2.2383564621,-7.0743813903
38.90,-1.597366624,-2.2379566842,-7.0636680414
38.91,-1.593386144,-2.23875624,-7.0612872972
38.92,-1.595376384,-2.2339589052,-7.0557322274
38.93,-1.581444704,-2.2287617925,-7.0386702273
38.94,-1.560746208,-2.2311604599,-7.0251793435
38.95,-1.553183296,-2.2359577947,-7.0188306923
38.96,-1.557163776,-2.2335591273,-7.0299408319
38.97,-1.557959872,-2.2299611262,-7.0291472505
38.98,-1.546018432,-2.2311604599,-7.0144659946
38.99,-1.523329696,-2.2335591273,-7.0208146458
39.00,-1.519349216,-2.2279622367,-7.0307344133
39.01,-1.531290656,-2.2295613483,-7.0366862738
39.02,-1.523727744,-2.2371571284,-7.0343055296
39.03,-1.514970688,-2.2339589052,-7.0208146458
39.04,-1.52054336,-2.2259633472,-7.0160531574
39.05,-1.5225336,-2.2211660124,-7.0196242737
39.06,-1.528902368,-2.2243642356,-7.0140692039
39.07,-1.5523872,-2.2223653461,-7.0041494364
39.08,-1.555571584,-2.2275624588,-7.0009751108
39.09,-1.551193056,-2.2315602378,-6.999387948
39.10,-1.569901312,-2.2343586831,-7.0009751108
39.11,-1.575075936,-2.2499500212,-7.0085141341
39.12,-1.55835792,-2.2595446908,-7.0235921807
39.13,-1.55636768,-2.2727373615,-7.0339087389
39.14,-1.559950112,-2.290727367,-7.0382734366
39.15,-1.540047712,-2.3087173725,-7.0402573901
39.16,-1.521737504,-2.3215102653,-7.0303376226
39.17,-1.509796064,-2.3379011592,-7.0358926924
39.18,-1.49666048,-2.3434980498,-7.0473996227
39.19,-1.493476096,-2.3442976056,-7.0477964134
39.20,-1.48670928,-2.3582898321,-7.0426381343
39.21,-1.47675808,-2.3702831691,-7.0386702273
39.22,-1.479942464,-2.3770793934,-7.0299408319
39.23,-1.481136608,-2.3718822807,-7.0172435295
39.24,-1.47476784,-2.3738811702,-6.9997847387
39.25,-1.475563936,-2.3690838354,-6.9970072038
39.26,-1.4827288,-2.3646862785,-7.0136724132
39.27,-1.478350272,-2.3646862785,-7.0243857621
39.28,-1.47874832,-2.3650860564,-7.0180371109
39.29,-1.491087808,-2.3634869448,-7.0168467388
39.30,-1.501835104,-2.3654858343,-7.0180371109
39.31,-1.508999968,-2.3710827249,-7.0037526457
39.32,-1.516960928,-2.3778789492,-6.9926425061
39.33,-1.51457264,-2.3762798376,-7.0017686922
39.34,-1.507407776,-2.3754802818,-7.0077205527
39.35,-1.48869952,-2.3762798376,-6.9962136224
39.36,-1.471185408,-2.3742809481,-6.9930392968
39.37,-1.462428352,-2.3602887216,-7.0017686922
39.38,-1.4528752,-2.3478956067,-7.0029590643
39.39,-1.435759136,-2.3482953846,-6.9962136224
39.40,-1.434166944,-2.3359022697,-6.9906585526
39.41,-1.448098624,-2.3167129305,-6.9862938549
39.42,-1.455263488,-2.302720704,-6.9692318548
39.43,-1.4628264,-2.3055191493,-6.9608992501
39.44,-1.479146368,-2.3011215924,-6.9708190176
39.45,-1.495864384,-2.2923264786,-6.9843099014
39.46,-1.497456576,-2.2891282554,-6.987484227
39.47,-1.49865072,-2.2891282554,-6.9862938549
39.48,-1.495068288,-2.2871293659,-6.9970072038
39.49,-1.488301472,-2.2783342521,-7.0049430178
39.50,-1.481534656,-2.2895280333,-7.0077205527
39.51,-1.481136608,-2.3079178167,-7.0025622736
39.52,-1.496262432,-2.3203109316,-7.0132756225
39.53,-1.509398016,-2.3279067117,-7.019227483
39.54,-1.510194112,-2.3383009371,-7.0029590643
39.55,-1.510990208,-2.3458967172,-6.9890713898
39.56,-1.526116032,-2.3462964951,-6.9942296689
39.57,-1.543630144,-2.3446973835,-6.9970072038
39.58,-1.553581344,-2.346696273,-6.9930392968
39.59,-1.553979392,-2.3454969393,-6.9922457154
39.60,-1.55437744,-2.3430982719,-6.9958168317
39.61,-1.555571584,-2.3335036023,-7.0025622736
39.62,-1.548804768,-2.3291060454,-7.0041494364
39.63,-1.537659424,-2.3315047128,-7.0001815294
39.64,-1.535271136,-2.3215102653,-7.0061333899
39.65,-1.5324848,-2.3127151515,-7.0180371109
39.66,-1.535669184,-2.3011215924,-7.0140692039
39.67,-1.543630144,-2.2991227029,-7.0049430178
39.68,-1.541241856,-2.2871293659,-7.0041494364
39.69,-1.537659424,-2.2699389162,-7.0029590643
39.70,-1.540843808,-2.2535480223,-7.0077205527
39.71,-1.53845552,-2.2391560179,-7.0132756225
39.72,-1.53447504,-2.2283620146,-7.0144659946
39.73,-1.53845552,-2.2079733417,-7.0331151575
39.74,-1.551989152,-2.2043753406,-7.0505739483
39.75,-1.563134496,-2.2135702323,-7.0525579018
39.76,-1.566716928,-2.218767345,-7.0489867855
39.77,-1.571095456,-2.2235646798,-7.0497803669
39.78,-1.572687648,-2.222765124,-7.0537482739
39.79,-1.57427984,-2.2195669008,-7.0525579018
39.80,-1.561542304,-2.2235646798,-7.0398605994
39.81,-1.543630144,-2.2311604599,-7.0323215761
39.82,-1.54442624,-2.2303609041,-7.0438285064
39.83,-1.556765728,-2.2327595715,-7.0398605994
39.84,-1.551591104,-2.2431537969,-7.0104980876
39.85,-1.541639904,-2.242754019,-6.9938328782
39.86,-1.55039696,-2.2295613483,-7.0013719015
39.87,-1.565920832,-2.2151693439,-7.0029590643
39.88,-1.561542304,-2.2111715649,-6.9906585526
39.89,-1.557959872,-2.2103720091,-6.9851034828
39.90,-1.582638848,-2.1995780058,-6.999387948
39.91,-1.60413344,-2.1899833362,-7.0041494364
39.92,-1.592988096,-2.1919822257,-6.9930392968
39.93,-1.577862272,-2.1923820036,-6.9942296689
39.94,-1.58821152,-2.1831871119,-7.0196242737
39.95,-1.597764672,-2.1815880003,-7.0418445529
39.96,-1.583832992,-2.1863853351,-7.031131204
39.97,-1.57029936,-2.1875846688,-7.0085141341
39.98,-1.567911072,-2.1791893329,-7.0255761342
39.99,-1.570697408,-2.1675957738,-7.050970739
40.00,-1.575872032,-2.1759911097,-7.0386702273
40.01,-1.573085696,-2.1919822257,-7.0275600877
40.02,-1.567114976,-2.1923820036,-7.0410509715
40.03,-1.573881792,-2.1847862235,-7.0489867855
40.04,-1.579852512,-2.1923820036,-7.0485899948
40.05,-1.5623384,-2.2083731196,-7.0414477622
40.06,-1.541241856,-2.2055746743,-7.0426381343
40.07,-1.535271136,-2.1999777837,-7.0529546925
40.08,-1.534873088,-2.2135702323,-7.058906553
40.09,-1.526912128,-2.2343586831,-7.0656519949
40.10,-1.514970688,-2.2419544632,-7.0672391577
40.11,-1.507805824,-2.246751798,-7.0688263205
40.12,-1.507407776,-2.2595446908,-7.0660487856
40.13,-1.51059216,-2.2715380278,-7.0612872972
40.14,-1.513776544,-2.2887284775,-7.0676359484
40.15,-1.52651408,-2.2971238134,-7.0763653438
40.16,-1.534076992,-2.3063187051,-7.0743813903
40.17,-1.5225336,-2.3159133747,-7.0727942275
40.18,-1.51059216,-2.3219100432,-7.0763653438
40.19,-1.518951168,-2.3191115979,-7.0767621345
40.20,-1.514174592,-2.3215102653,-7.0684295298
40.21,-1.487505376,-2.3251082664,-7.0501771576
40.22,-1.482330752,-2.3163131526,-7.0370830645
40.23,-1.507407776,-2.3099167062,-7.0358926924
40.24,-1.525319936,-2.3079178167,-7.0303376226
40.25,-1.515766784,-2.314714041,-7.007323762
40.26,-1.512184352,-2.3175124863,-6.987484227
40.27,-1.52452384,-2.3119155957,-6.9882778084
40.28,-1.530892608,-2.3047195935,-6.9779612502
40.29,-1.516164832,-2.3015213703,-6.9513762733
40.30,-1.499844864,-2.2971238134,-6.9355046453
40.31,-1.501039008,-2.2831315869,-6.9521698547
40.32,-1.501835104,-2.2763353626,-6.9660575292
40.33,-1.489097568,-2.2903275891,-6.9482019477
40.34,-1.47476784,-2.3051193714,-6.9339174825
40.35,-1.481534656,-2.3059189272,-6.951773064
40.36,-1.503029248,-2.3079178167,-6.9612960408
40.37,-1.505417536,-2.3219100432,-6.9569313431
40.38,-1.497854624,-2.3422987161,-6.9537570175
40.39,-1.507009728,-2.3391004929,-6.9660575292
40.40,-1.52054336,-2.3335036023,-6.9918489247
40.41,-1.527310176,-2.3323042686,-6.9970072038
40.42,-1.533280896,-2.338700715,-6.9906585526
40.43,-1.547610624,-2.330705157,-7.0029590643
40.44,-1.570697408,-2.3183120421,-7.0120852504
40.45,-1.585425184,-2.3243087106,-7.0005783201
40.46,-1.587813472,-2.330705157,-6.9989911573
40.47,-1.594580288,-2.3191115979,-7.0168467388
40.48,-1.6120944,-2.302720704,-7.0235921807
40.49,-1.61408464,-2.3079178167,-7.0101012969
40.50,-1.599754912,-2.3087173725,-7.0049430178
40.51,-1.60413344,-2.2963242576,-7.0140692039
40.52,-1.61607488,-2.286729588,-7.0204178551
40.53,-1.61010416,-2.2875291438,-7.0089109248
40.54,-1.602541248,-2.286729588,-7.0017686922
40.55,-1.602541248,-2.2807329195,-7.0065301806
40.56,-1.604929536,-2.2803331416,-7.0259729249
40.57,-1.600949056,-2.2875291438,-7.0299408319
40.58,-1.594978336,-2.2995224808,-7.0303376226
40.59,-1.585425184,-2.3087173725,-7.0529546925
40.60,-1.587415424,-2.306718483,-7.0704134833
40.61,-1.587813472,-2.3195113758,-7.0751749717
40.62,-1.573085696,-2.3458967172,-7.0739845996
40.63,-1.56034816,-2.3510938299,-7.0720006461
40.64,-1.558755968,-2.3474958288,-7.0791428787
40.65,-1.559950112,-2.3582898321,-7.070810274
40.66,-1.554775488,-2.3758800597,-7.0450188785
40.67,-1.550795008,-2.3734813923,-7.031131204
40.68,-1.555571584,-2.3694836133,-7.0307344133
40.69,-1.565522784,-2.3742809481,-7.0216082272
40.70,-1.567911072,-2.3758800597,-7.0089109248
40.71,-1.563134496,-2.3806773945,-7.0025622736
40.72,-1.569901312,-2.3726818365,-7.015259576
40.73,-1.575473984,-2.3734813923,-7.0251793435
40.74,-1.562736448,-2.3830760619,-7.0200210644
40.75,-1.551989152,-2.3950693989,-7.015259576
40.76,-1.55636768,-2.3986674,-7.0220050179
40.77,-1.54044576,-2.4070627359,-7.0172435295
40.78,-1.509398016,-2.4098611812,-7.0029590643
40.79,-1.50064096,-2.4070627359,-6.9981975759
40.80,-1.51059216,-2.4042642906,-7.0081173434
40.81,-1.511786304,-2.406662958,-6.995420041
40.82,-1.502233152,-2.4074625138,-6.9553441803
40.83,-1.492281952,-2.4150582939,-6.9482019477
40.84,-1.496262432,-2.4038645127,-6.9585185059
40.85,-1.506213632,-2.3914713978,-6.9533602268
40.86,-1.501039008,-2.386674063,-6.9382821802
40.87,-1.495864384,-2.3738811702,-6.9307431569
40.88,-1.507805824,-2.35868961,-6.9402661337
40.89,-1.523727744,-2.3454969393,-6.9482019477
40.90,-1.526116032,-2.3371016034,-6.9414565058
40.91,-1.528902368,-2.3171127084,-6.9335206918
40.92,-1.535669184,-2.294725146,-6.9497891105
40.93,-1.537659424,-2.2783342521,-6.963676785
40.94,-1.547212576,-2.2715380278,-6.9612960408
40.95,-1.558755968,-2.2631426919,-6.9513762733
40.96,-1.559552064,-2.2499500212,-6.9593120873
40.97,-1.56432864,-2.2303609041,-6.971612599
40.98,-1.577862272,-2.2163686776,-6.9791516223
40.99,-1.580648608,-2.2043753406,-6.9886745991
41.00,-1.576668128,-2.186785113,-6.9890713898
41.01,-1.581046656,-2.1735924423,-6.9898649712
41.02,-1.589007616,-2.15880066,-7.0053398085
41.03,-1.589405664,-2.1436090998,-7.0160531574
41.04,-1.574677888,-2.138811765,-7.0160531574
41.05,-1.557561824,-2.1420099882,-7.0172435295
41.06,-1.556765728,-2.1436090998,-7.02319539
41.07,-1.555571584,-2.1444086556,-7.031131204
41.08,-1.542037952,-2.1464075451,-7.0279568784
41.09,-1.530892608,-2.1412104324,-7.0164499481
41.10,-1.5324848,-2.1244197606,-7.0116884597
41.11,-1.53845552,-2.1128262015,-7.0128788318
41.12,-1.538057472,-2.1048306435,-7.0097045062
41.13,-1.540047712,-2.0972348634,-6.9934360875
41.14,-1.548804768,-2.0912381949,-6.9851034828
41.15,-1.549202816,-2.0860410822,-6.9819291572
41.16,-1.54641648,-2.0924375286,-6.9771676688
41.17,-1.547610624,-2.1040310877,-6.971612599
41.18,-1.551591104,-2.1140255352,-6.9751837153
41.19,-1.553183296,-2.1232204269,-6.9799452037
41.20,-1.549998912,-2.134813986,-6.9728029711
41.21,-1.540843808,-2.1492059904,-6.9708190176
41.22,-1.5324848,-2.1536035473,-6.9743901339
41.23,-1.52850432,-2.1615991053,-6.9747869246
41.24,-1.519747264,-2.1763908876,-6.9763740874
41.25,-1.501835104,-2.1931815594,-6.9831195293
41.26,-1.490291712,-2.2063742301,-6.9938328782
41.27,-1.495466336,-2.2071737859,-7.0089109248
41.28,-1.494272192,-2.214769566,-7.0220050179
41.29,-1.483922944,-2.2199666787,-7.0220050179
41.30,-1.483922944,-2.2239644577,-7.0343055296
41.31,-1.493476096,-2.2331593494,-7.0561290181
41.32,-1.50661168,-2.2415546853,-7.0660487856
41.33,-1.514174592,-2.2503497991,-7.0616840879
41.34,-1.51457264,-2.258745135,-7.0593033437
41.35,-1.517757024,-2.2699389162,-7.0723974368
41.36,-1.532086752,-2.2771349184,-7.0846979485
41.37,-1.542037952,-2.2883286996,-7.0886658555
41.38,-1.535669184,-2.2971238134,-7.0795396694
41.39,-1.532086752,-2.2991227029,-7.0751749717
41.40,-1.54044576,-2.3087173725,-7.0902530183
41.41,-1.539649664,-2.3211104874,-7.0922369718
41.42,-1.527708224,-2.3355024918,-7.0779525066
41.43,-1.519747264,-2.3438978277,-7.0843011578
41.44,-1.52054336,-2.3474958288,-7.1041406928
41.45,-1.523727744,-2.3514936078,-7.1061246463
41.46,-1.517757024,-2.3674847238,-7.1057278556
41.47,-1.51059216,-2.3750805039,-7.106521437
41.48,-1.523727744,-2.3718822807,-7.106521437
41.49,-1.524921888,-2.3782787271,-7.1081085998
