2011.02.17 13:56:52,,,
MIHARU,,,
T1,,,
,N102W,N12W,
25.27,9,10,-68
25.28,22,7,-70
25.29,26,2,-76
25.30,23,11,-81
25.31,16,9,-79
25.32,10,7,-75
25.33,13,14,-80
25.34,6,19,-82
25.35,5,16,-75
25.36,14,14,-74
25.37,8,12,-79
25.38,-1,10,-87
25.39,17,8,-95
25.40,26,10,-85
25.41,15,14,-77
25.42,12,17,-78
25.43,18,19,-82
25.44,16,21,-81
25.45,13,14,-82
25.46,20,6,-88
25.47,32,3,-84
25.48,26,6,-82
25.49,8,11,-81
25.50,3,21,-75
25.51,9,18,-84
25.52,15,11,-87
25.53,19,14,-79
25.54,22,12,-80
25.55,19,11,-77
25.56,16,17,-72
25.57,17,20,-75
25.58,17,12,-81
25.59,19,8,-80
25.60,17,12,-75
25.61,17,14,-82
25.62,21,8,-88
25.63,8,11,-80
25.64,-6,17,-83
25.65,1,16,-87
25.66,12,10,-83
25.67,12,10,-76
25.68,13,18,-73
25.69,18,25,-82
25.70,18,24,-91
25.71,19,6,-80
25.72,23,-1,-75
25.73,23,8,-80
25.74,22,18,-91
25.75,17,14,-96
25.76,7,13,-78
25.77,1,25,-67
25.78,8,19,-81
25.79,18,5,-89
25.80,11,8,-87
25.81,9,18,-86
25.82,13,19,-81
25.83,12,15,-77
25.84,25,16,-89
25.85,30,14,-94
25.86,14,8,-88
25.87,4,8,-78
25.88,9,11,-84
25.89,12,4,-93
25.90,11,7,-82
25.91,16,14,-77
25.92,18,8,-76
25.93,15,4,-71
25.94,16,15,-68
25.95,17,22,-71
25.96,19,12,-80
25.97,12,9,-86
25.98,7,12,-82
25.99,16,16,-80
26.00,19,14,-81
26.01,9,13,-81
26.02,14,13,-89
26.03,21,15,-76
26.04,16,18,-70
26.05,8,12,-82
26.06,9,10,-89
26.07,17,12,-91
26.08,25,11,-87
26.09,26,12,-78
26.10,17,20,-73
26.11,6,20,-80
26.12,7,9,-88
26.13,22,10,-89
26.14,23,19,-82
26.15,13,14,-72
26.16,12,6,-79
26.17,16,9,-88
26.18,15,20,-89
26.19,6,18,-85
26.20,11,10,-81
26.21,26,9,-83
26.22,21,10,-81
26.23,11,16,-67
26.24,12,22,-69
26.25,12,13,-76
26.26,7,5,-81
26.27,11,3,-81
26.28,15,8,-76
26.29,9,17,-85
26.30,4,13,-90
26.31,13,10,-77
26.32,19,16,-77
26.33,18,13,-87
26.34,16,15,-91
26.35,11,18,-85
26.36,7,18,-78
26.37,8,16,-79
26.38,8,9,-85
26.39,17,12,-75
26.40,24,14,-69
26.41,17,13,-73
26.42,11,16,-84
26.43,7,23,-88
26.44,3,15,-84
26.45,8,5,-74
26.46,11,6,-69
26.47,9,14,-79
26.48,11,17,-80
26.49,20,20,-72
26.50,17,18,-72
26.51,10,9,-80
26.52,9,3,-84
26.53,9,6,-78
26.54,14,7,-73
26.55,15,6,-72
26.56,15,13,-74
26.57,15,12,-80
26.58,14,10,-75
26.59,21,11,-75
26.60,24,12,-84
26.61,14,14,-82
26.62,7,12,-86
26.63,9,10,-90
26.64,12,9,-84
26.65,17,11,-72
26.66,14,17,-72
26.67,4,8,-76
26.68,10,1,-74
26.69,23,12,-73
26.70,30,22,-67
26.71,22,22,-66
26.72,13,18,-90
26.73,9,9,-106
26.74,13,8,-93
26.75,16,12,-84
26.76,17,13,-87
26.77,11,9,-84
26.78,9,11,-84
26.79,14,17,-93
26.80,16,20,-88
26.81,17,19,-83
26.82,21,21,-90
26.83,17,19,-84
26.84,11,13,-83
26.85,16,11,-88
26.86,15,12,-87
26.87,13,10,-88
26.88,9,13,-98
26.89,4,14,-96
26.90,0,11,-85
26.91,3,12,-78
26.92,20,14,-83
26.93,27,4,-78
26.94,14,7,-55
26.95,7,18,-55
26.96,13,16,-70
26.97,12,14,-85
26.98,5,15,-86
26.99,8,7,-74
27.00,15,7,-75
27.01,15,11,-81
27.02,13,10,-83
27.03,5,5,-82
27.04,3,9,-84
27.05,11,18,-77
27.06,6,14,-69
27.07,-3,6,-90
27.08,5,4,-102
27.09,14,10,-77
27.10,15,18,-58
27.11,13,21,-59
27.12,13,14,-68
27.13,16,5,-75
27.14,14,8,-71
27.15,15,20,-65
27.16,21,21,-70
27.17,12,17,-83
27.18,8,13,-91
27.19,9,11,-83
27.20,5,9,-74
27.21,8,4,-68
27.22,19,5,-82
27.23,27,8,-80
27.24,27,10,-78
27.25,21,12,-91
27.26,13,10,-82
27.27,16,4,-64
27.28,21,9,-74
27.29,4,19,-88
27.30,-8,12,-85
27.31,2,7,-87
27.32,15,10,-92
27.33,22,18,-80
27.34,17,17,-71
27.35,13,13,-80
27.36,6,15,-76
27.37,3,16,-68
27.38,10,15,-84
27.39,13,14,-89
27.40,11,11,-85
27.41,11,1,-76
27.42,11,-2,-79
27.43,17,14,-90
27.44,17,25,-81
27.45,12,21,-72
27.46,11,18,-79
27.47,16,15,-77
27.48,22,9,-71
27.49,18,7,-75
27.50,14,14,-77
27.51,20,16,-84
27.52,24,10,-83
27.53,14,12,-75
27.54,9,12,-80
27.55,10,8,-81
27.56,7,11,-72
27.57,4,10,-62
27.58,16,5,-67
27.59,18,8,-75
27.60,5,12,-78
27.61,10,11,-85
27.62,25,13,-91
27.63,19,13,-84
27.64,6,12,-88
27.65,2,10,-97
27.66,7,10,-90
27.67,14,11,-84
27.68,16,13,-79
27.69,11,12,-78
27.70,6,18,-81
27.71,9,22,-75
27.72,12,11,-73
27.73,12,2,-72
27.74,11,6,-75
27.75,6,12,-82
27.76,7,11,-83
27.77,7,16,-84
27.78,12,21,-85
27.79,25,13,-88
27.80,28,9,-94
27.81,20,13,-83
27.82,17,17,-74
27.83,21,10,-71
27.84,16,12,-72
27.85,22,23,-80
27.86,23,22,-83
27.87,5,12,-84
27.88,-3,7,-84
27.89,11,14,-89
27.90,23,18,-88
27.91,24,21,-82
27.92,29,13,-75
27.93,21,5,-77
27.94,7,18,-85
27.95,2,23,-85
27.96,11,9,-85
27.97,21,-1,-86
27.98,21,7,-84
27.99,14,15,-81
28.00,14,14,-89
28.01,23,3,-91
28.02,22,1,-82
28.03,18,14,-63
28.04,20,19,-65
28.05,21,14,-88
28.06,21,18,-81
28.07,20,17,-57
28.08,27,8,-61
28.09,23,5,-76
28.10,9,10,-78
28.11,13,18,-88
28.12,25,21,-91
28.13,14,18,-78
28.14,4,14,-75
28.15,9,17,-85
28.16,10,21,-88
28.17,12,12,-82
28.18,20,10,-82
28.19,21,17,-79
28.20,16,14,-83
28.21,6,8,-97
28.22,10,7,-92
28.23,17,11,-84
28.24,20,14,-88
28.25,22,14,-85
28.26,16,12,-78
28.27,19,2,-73
28.28,21,1,-71
28.29,11,12,-76
28.30,6,14,-84
28.31,16,12,-85
28.32,26,18,-79
28.33,23,23,-93
28.34,14,19,-105
28.35,9,8,-88
28.36,6,4,-77
28.37,8,9,-74
28.38,9,16,-70
28.39,13,20,-76
28.40,21,14,-82
28.41,24,7,-82
28.42,25,9,-90
28.43,20,7,-93
28.44,5,4,-87
28.45,0,13,-79
28.46,9,16,-72
28.47,17,12,-71
28.48,18,13,-69
28.49,17,13,-74
28.50,15,10,-86
28.51,17,16,-85
28.52,18,15,-69
28.53,16,6,-71
28.54,11,6,-82
28.55,4,14,-77
28.56,2,14,-83
28.57,4,10,-89
28.58,5,10,-83
28.59,7,12,-89
28.60,17,8,-96
28.61,26,6,-91
28.62,24,13,-87
28.63,25,19,-80
28.64,22,19,-80
28.65,11,19,-90
28.66,14,20,-96
28.67,15,12,-86
28.68,9,6,-77
28.69,10,7,-72
28.70,11,8,-80
28.71,8,13,-80
28.72,11,16,-69
28.73,8,15,-70
28.74,3,19,-76
28.75,15,15,-79
28.76,34,13,-83
28.77,20,12,-82
28.78,9,2,-75
28.79,15,4,-70
28.80,16,15,-75
28.81,14,23,-92
28.82,16,29,-94
28.83,15,18,-88
28.84,8,13,-85
28.85,8,23,-76
28.86,14,22,-63
28.87,21,13,-62
28.88,17,14,-84
28.89,7,18,-87
28.90,12,11,-78
28.91,16,13,-87
28.92,16,12,-87
28.93,11,9,-82
28.94,8,20,-87
28.95,10,26,-92
28.96,19,20,-82
28.97,23,16,-85
28.98,20,8,-86
28.99,11,3,-80
29.00,3,15,-79
29.01,12,20,-86
29.02,16,13,-91
29.03,6,9,-79
29.04,11,14,-76
29.05,28,11,-78
29.06,19,4,-75
29.07,8,18,-67
29.08,21,24,-74
29.09,25,18,-88
29.10,6,17,-98
29.11,3,15,-95
29.12,12,9,-78
29.13,11,11,-64
29.14,15,9,-62
29.15,16,5,-73
29.16,17,10,-80
29.17,19,13,-78
29.18,15,15,-85
29.19,-1,15,-95
29.20,4,9,-82
29.21,17,3,-68
29.22,9,8,-80
29.23,16,15,-87
29.24,26,13,-80
29.25,5,15,-77
29.26,-5,20,-72
29.27,11,20,-69
29.28,24,21,-88
29.29,15,16,-104
29.30,4,9,-89
29.31,7,6,-66
29.32,15,10,-68
29.33,19,16,-87
29.34,26,16,-94
29.35,26,11,-87
29.36,22,2,-84
29.37,10,0,-81
29.38,7,19,-80
29.39,14,25,-77
29.40,15,16,-83
29.41,13,16,-95
29.42,10,25,-94
29.43,10,21,-93
29.44,25,12,-90
29.45,30,4,-73
29.46,16,6,-74
29.47,8,4,-88
29.48,9,-4,-90
29.49,15,3,-81
29.50,21,18,-75
29.51,16,17,-82
29.52,11,12,-79
29.53,11,13,-76
29.54,6,11,-84
29.55,8,6,-88
29.56,14,6,-83
29.57,19,15,-80
29.58,13,17,-88
29.59,7,7,-83
29.60,10,6,-73
29.61,16,16,-78
29.62,16,18,-86
29.63,16,12,-83
29.64,20,5,-93
29.65,11,7,-95
29.66,5,6,-81
29.67,15,8,-78
29.68,22,16,-88
29.69,21,18,-83
29.70,18,9,-73
29.71,20,10,-77
29.72,15,18,-84
29.73,9,16,-84
29.74,11,7,-79
29.75,11,8,-82
29.76,12,7,-85
29.77,19,7,-79
29.78,22,15,-82
29.79,8,21,-84
29.80,-5,16,-77
29.81,4,8,-77
29.82,18,11,-73
29.83,18,17,-78
29.84,12,17,-85
29.85,16,10,-88
29.86,15,6,-84
29.87,1,15,-77
29.88,9,14,-82
29.89,25,7,-85
29.90,14,14,-84
29.91,6,24,-85
29.92,17,19,-88
29.93,17,12,-83
29.94,9,13,-78
29.95,17,12,-81
29.96,27,13,-80
29.97,17,16,-79
29.98,9,13,-79
29.99,5,6,-80
30.00,2,8,-85
30.01,8,15,-95
30.02,11,11,-94
30.03,7,10,-80
30.04,1,13,-81
30.05,5,11,-101
30.06,15,9,-105
30.07,9,12,-88
30.08,13,14,-79
30.09,17,16,-87
30.10,12,17,-97
30.11,12,19,-99
30.12,12,25,-78
30.13,17,26,-68
30.14,25,15,-84
30.15,15,7,-99
30.16,9,16,-86
30.17,17,22,-76
30.18,21,13,-87
30.19,11,9,-86
30.20,11,15,-72
30.21,19,13,-82
30.22,17,10,-89
30.23,13,17,-76
30.24,8,16,-78
30.25,0,13,-77
30.26,3,16,-71
30.27,14,15,-78
30.28,17,15,-93
30.29,16,8,-94
30.30,13,4,-83
30.31,12,8,-77
30.32,9,8,-74
30.33,12,9,-75
30.34,6,13,-85
30.35,6,11,-85
30.36,20,15,-81
30.37,21,21,-86
30.38,21,20,-88
30.39,20,16,-86
30.40,21,15,-83
30.41,26,9,-79
30.42,30,1,-81
30.43,25,16,-83
30.44,17,28,-82
30.45,13,21,-86
30.46,9,22,-93
30.47,11,18,-86
30.48,13,1,-68
30.49,5,0,-70
30.50,4,9,-85
30.51,9,15,-81
30.52,18,15,-77
30.53,20,11,-84
30.54,9,7,-87
30.55,11,13,-85
30.56,23,14,-82
30.57,20,12,-75
30.58,17,16,-75
30.59,14,20,-82
30.60,7,14,-91
30.61,9,3,-92
30.62,13,5,-83
30.63,14,15,-84
30.64,23,15,-95
30.65,17,8,-88
30.66,10,13,-70
30.67,11,15,-74
30.68,16,5,-81
30.69,17,2,-83
30.70,16,10,-83
30.71,13,17,-75
30.72,10,18,-65
30.73,9,11,-75
30.74,8,2,-85
30.75,4,14,-80
30.76,8,23,-74
30.77,9,20,-72
30.78,9,19,-85
30.79,13,16,-91
30.80,10,6,-87
30.81,12,6,-74
30.82,18,6,-69
30.83,16,2,-79
30.84,18,11,-86
30.85,17,21,-78
30.86,7,12,-80
30.87,-1,8,-79
30.88,16,17,-66
30.89,33,10,-76
30.90,26,5,-89
30.91,8,13,-85
30.92,7,12,-71
30.93,10,10,-64
30.94,10,12,-67
30.95,15,11,-86
30.96,25,8,-87
30.97,20,7,-80
30.98,12,22,-86
30.99,11,24,-91
31.00,12,8,-95
31.01,20,3,-86
31.02,14,10,-77
31.03,-3,13,-80
31.04,8,11,-78
31.05,25,16,-80
31.06,6,15,-91
31.07,0,9,-93
31.08,21,13,-84
31.09,29,13,-84
31.10,21,9,-87
31.11,4,8,-84
31.12,-1,17,-79
31.13,14,20,-82
31.14,16,10,-86
31.15,15,7,-87
31.16,21,11,-87
31.17,17,8,-87
31.18,10,10,-88
31.19,7,12,-93
31.20,12,15,-92
31.21,7,16,-87
31.22,11,14,-67
31.23,27,20,-70
31.24,22,18,-91
31.25,6,6,-83
31.26,14,6,-77
31.27,33,11,-86
31.28,19,12,-88
31.29,11,13,-84
31.30,14,9,-74
31.31,8,6,-69
31.32,6,12,-67
31.33,13,17,-72
31.34,17,12,-83
31.35,16,6,-87
31.36,11,6,-81
31.37,10,14,-78
31.38,10,15,-70
31.39,15,12,-66
31.40,15,15,-74
31.41,14,15,-77
31.42,16,16,-80
31.43,8,15,-85
31.44,6,5,-89
31.45,7,2,-87
31.46,8,5,-85
31.47,9,8,-86
31.48,19,20,-84
31.49,23,20,-82
31.50,13,13,-82
31.51,1,9,-91
31.52,6,10,-96
31.53,17,15,-80
31.54,17,13,-74
31.55,16,12,-97
31.56,28,9,-95
31.57,20,7,-72
31.58,7,11,-70
31.59,4,12,-75
31.60,4,9,-76
31.61,0,11,-78
31.62,13,12,-87
31.63,20,8,-89
31.64,16,1,-78
31.65,17,3,-67
31.66,17,7,-76
31.67,7,14,-97
31.68,6,14,-103
31.69,15,7,-80
31.70,14,5,-71
31.71,9,12,-75
31.72,11,24,-77
31.73,8,21,-79
31.74,12,10,-89
31.75,15,14,-82
31.76,19,17,-74
31.77,24,13,-83
31.78,16,10,-101
31.79,14,7,-103
31.80,12,11,-85
31.81,6,11,-82
31.82,16,4,-80
31.83,19,11,-88
31.84,7,16,-94
31.85,-3,14,-78
31.86,-6,12,-76
31.87,0,9,-87
31.88,18,13,-82
31.89,21,11,-75
31.90,9,6,-83
31.91,13,10,-89
31.92,22,18,-76
31.93,26,20,-69
31.94,18,16,-91
31.95,8,10,-93
31.96,17,12,-77
31.97,20,12,-73
31.98,17,12,-75
31.99,14,17,-78
32.00,17,19,-87
32.01,17,20,-90
32.02,10,12,-83
32.03,6,7,-90
32.04,12,8,-90
32.05,15,9,-75
32.06,10,15,-83
32.07,13,9,-92
32.08,15,6,-89
32.09,17,10,-83
32.10,25,14,-75
32.11,16,19,-82
32.12,-2,19,-87
32.13,6,18,-85
32.14,16,17,-88
32.15,12,11,-86
32.16,13,10,-87
32.17,13,8,-87
32.18,6,4,-88
32.19,4,12,-94
32.20,5,16,-91
32.21,12,10,-85
32.22,17,10,-72
32.23,15,17,-76
32.24,17,18,-95
32.25,21,11,-94
32.26,19,4,-82
32.27,9,4,-76
32.28,7,15,-89
32.29,14,21,-108
32.30,11,12,-100
32.31,9,8,-87
32.32,11,11,-84
32.33,6,10,-80
32.34,5,16,-87
32.35,7,17,-89
32.36,11,11,-80
32.37,16,4,-84
32.38,20,2,-84
32.39,23,7,-76
32.40,20,9,-79
32.41,8,8,-86
32.42,2,11,-82
32.43,11,9,-70
32.44,17,14,-65
32.45,19,14,-82
32.46,18,12,-87
32.47,5,14,-80
32.48,4,6,-88
32.49,17,1,-86
32.50,16,9,-66
32.51,19,15,-66
32.52,25,11,-84
32.53,23,6,-93
32.54,25,8,-86
32.55,28,12,-77
32.56,22,17,-82
32.57,5,22,-86
32.58,-4,19,-88
32.59,2,9,-94
32.60,17,4,-89
32.61,20,6,-85
32.62,18,9,-86
32.63,11,11,-83
32.64,13,16,-76
32.65,15,15,-79
32.66,11,21,-82
32.67,14,23,-77
32.68,19,18,-78
32.69,12,15,-82
32.70,4,7,-79
32.71,12,8,-81
32.72,16,17,-91
32.73,9,18,-92
32.74,10,9,-94
32.75,19,6,-93
32.76,22,9,-81
32.77,23,2,-77
32.78,16,8,-82
32.79,11,18,-82
32.80,16,21,-78
32.81,20,17,-81
32.82,14,10,-77
32.83,11,6,-69
32.84,13,1,-71
32.85,15,3,-77
32.86,10,18,-80
32.87,7,21,-85
32.88,10,10,-91
32.89,13,7,-89
32.90,11,16,-88
32.91,12,20,-77
32.92,17,16,-74
32.93,21,25,-91
32.94,17,23,-92
32.95,14,8,-74
32.96,10,4,-77
32.97,6,11,-82
32.98,7,19,-86
32.99,8,17,-89
33.00,7,14,-80
33.01,6,16,-72
33.02,10,18,-81
33.03,19,21,-90
33.04,22,18,-92
33.05,16,11,-87
33.06,8,10,-78
33.07,14,12,-76
33.08,20,11,-73
33.09,11,7,-79
33.10,2,3,-96
33.11,8,5,-94
33.12,17,14,-73
33.13,15,15,-72
33.14,10,10,-92
33.15,8,1,-101
33.16,14,10,-72
33.17,17,14,-68
33.18,10,13,-82
33.19,5,16,-83
33.20,8,9,-78
33.21,2,6,-71
33.22,15,14,-73
33.23,35,18,-78
33.24,21,11,-81
33.25,6,13,-83
33.26,11,18,-77
33.27,22,13,-75
33.28,16,5,-79
33.29,8,12,-91
33.30,16,21,-89
33.31,18,13,-76
33.32,8,9,-82
33.33,6,18,-91
33.34,19,21,-78
33.35,35,8,-72
33.36,31,4,-76
33.37,19,12,-92
33.38,16,13,-98
33.39,11,16,-82
33.40,6,17,-76
33.41,11,8,-70
33.42,22,6,-66
33.43,23,8,-79
33.44,12,13,-85
33.45,9,14,-89
33.46,17,20,-89
33.47,9,22,-78
33.48,4,15,-73
33.49,8,6,-72
33.50,11,6,-78
33.51,10,11,-78
33.52,12,15,-76
33.53,12,14,-85
33.54,3,14,-78
33.55,4,17,-82
33.56,13,23,-85
33.57,3,16,-74
33.58,2,8,-67
33.59,15,5,-75
33.60,19,9,-82
33.61,11,15,-84
33.62,15,9,-87
33.63,23,3,-97
33.64,25,10,-99
33.65,21,13,-85
33.66,14,12,-83
33.67,15,16,-79
33.68,17,11,-81
33.69,12,5,-89
33.70,9,11,-87
33.71,17,13,-80
33.72,23,12,-86
33.73,20,14,-92
33.74,8,11,-83
33.75,6,14,-77
33.76,10,23,-83
33.77,10,23,-79
33.78,16,17,-74
33.79,22,12,-80
33.80,20,9,-91
33.81,18,13,-87
33.82,21,19,-79
33.83,16,21,-78
33.84,15,16,-72
33.85,17,18,-69
33.86,16,21,-79
33.87,11,18,-94
33.88,6,13,-87
33.89,9,13,-74
33.90,19,10,-76
33.91,14,7,-81
33.92,12,9,-87
33.93,19,13,-89
33.94,21,12,-91
33.95,18,9,-95
33.96,11,7,-82
33.97,16,9,-69
33.98,15,11,-70
33.99,6,5,-77
34.00,11,5,-83
34.01,20,7,-70
34.02,20,7,-62
34.03,18,15,-73
34.04,17,17,-82
34.05,12,14,-84
34.06,9,16,-84
34.07,8,17,-86
34.08,18,12,-92
34.09,17,7,-90
34.10,12,5,-79
34.11,18,8,-77
34.12,17,3,-82
34.13,17,2,-78
34.14,22,12,-78
34.15,21,11,-86
34.16,20,7,-86
34.17,30,13,-77
34.18,28,17,-74
34.19,3,16,-73
34.20,4,19,-75
34.21,17,23,-83
34.22,16,15,-83
34.23,18,6,-75
34.24,17,14,-74
34.25,8,18,-84
34.26,11,10,-76
34.27,22,11,-69
34.28,18,13,-71
34.29,13,7,-75
34.30,14,8,-78
34.31,11,11,-80
34.32,12,1,-88
34.33,13,-2,-95
34.34,11,11,-89
34.35,18,10,-85
34.36,27,4,-91
34.37,27,8,-88
34.38,23,16,-80
34.39,23,7,-82
34.40,12,2,-83
34.41,2,15,-79
34.42,10,19,-81
34.43,20,11,-96
34.44,11,10,-100
34.45,4,7,-85
34.46,17,7,-80
34.47,27,11,-87
34.48,18,13,-77
34.49,9,15,-68
34.50,9,15,-84
34.51,12,11,-93
34.52,12,11,-83
34.53,10,19,-85
34.54,14,16,-90
34.55,12,4,-98
34.56,5,11,-88
34.57,5,21,-75
34.58,9,13,-74
34.59,18,11,-78
34.60,18,20,-83
34.61,12,25,-82
34.62,8,15,-79
34.63,17,2,-73
34.64,23,4,-75
34.65,13,13,-80
34.66,4,14,-80
34.67,5,15,-83
34.68,9,16,-83
34.69,8,13,-77
34.70,8,7,-82
34.71,21,6,-89
34.72,27,11,-83
34.73,17,17,-76
34.74,14,15,-80
34.75,22,7,-88
34.76,23,18,-84
34.77,20,23,-73
34.78,22,6,-70
34.79,17,5,-78
34.80,14,16,-84
34.81,15,12,-83
34.82,14,5,-77
34.83,11,12,-80
34.84,8,19,-83
34.85,2,10,-90
34.86,10,9,-89
34.87,21,20,-83
34.88,20,19,-90
34.89,8,12,-94
34.90,-2,9,-98
34.91,6,8,-85
34.92,13,6,-70
34.93,4,10,-78
34.94,5,21,-84
34.95,24,20,-77
34.96,29,12,-79
34.97,20,9,-85
34.98,15,6,-87
34.99,15,7,-87
35.00,15,13,-82
35.01,15,7,-84
35.02,12,7,-89
35.03,16,16,-96
35.04,11,17,-93
35.05,1,14,-76
35.06,2,8,-78
35.07,7,4,-81
35.08,8,13,-80
35.09,14,18,-80
35.10,17,6,-85
35.11,23,3,-90
35.12,21,10,-86
35.13,10,11,-73
35.14,8,13,-70
35.15,13,14,-81
35.16,16,13,-93
35.17,16,10,-94
35.18,14,17,-92
35.19,17,20,-82
35.20,17,5,-72
35.21,10,4,-83
35.22,21,14,-92
35.23,28,16,-81
35.24,13,20,-75
35.25,1,14,-85
35.26,9,3,-85
35.27,18,4,-84
35.28,20,18,-85
35.29,16,19,-77
35.30,8,11,-76
35.31,15,6,-86
35.32,18,10,-89
35.33,10,18,-88
35.34,10,17,-88
35.35,18,9,-88
35.36,23,9,-78
35.37,25,16,-62
35.38,20,15,-74
35.39,22,8,-96
35.40,21,3,-86
35.41,16,9,-81
35.42,19,18,-95
35.43,26,18,-96
35.44,29,17,-82
35.45,23,17,-79
35.46,23,12,-86
35.47,24,7,-82
35.48,7,9,-85
35.49,0,15,-89
35.50,7,15,-84
35.51,8,11,-73
35.52,9,4,-75
35.53,8,11,-89
35.54,10,20,-91
35.55,22,12,-84
35.56,22,7,-84
35.57,17,20,-74
35.58,18,18,-76
35.59,16,11,-86
35.60,10,13,-92
35.61,9,17,-83
35.62,16,18,-70
35.63,22,16,-77
35.64,16,10,-87
35.65,9,6,-81
35.66,2,11,-73
35.67,11,12,-73
35.68,25,9,-81
35.69,12,11,-83
35.70,2,13,-73
35.71,10,11,-78
35.72,7,8,-84
35.73,9,13,-79
35.74,21,20,-76
35.75,17,18,-78
35.76,2,10,-93
35.77,6,2,-93
35.78,28,10,-79
35.79,33,19,-80
35.80,25,15,-90
35.81,10,7,-84
35.82,10,11,-73
35.83,18,15,-79
35.84,19,14,-83
35.85,13,13,-78
35.86,8,11,-78
35.87,14,8,-85
35.88,12,5,-90
35.89,6,11,-81
35.90,16,15,-68
35.91,25,7,-71
35.92,17,3,-74
35.93,6,6,-81
35.94,14,8,-85
35.95,18,10,-75
35.96,15,14,-74
35.97,12,13,-79
35.98,14,12,-76
35.99,17,17,-83
36.00,14,12,-86
36.01,16,9,-82
36.02,14,21,-79
36.03,13,28,-86
36.04,13,23,-91
36.05,11,18,-90
36.06,15,13,-79
36.07,11,19,-74
36.08,5,26,-85
36.09,17,18,-92
36.10,24,11,-80
36.11,16,16,-69
36.12,20,22,-74
36.13,31,23,-72
36.14,20,24,-68
36.15,2,21,-77
36.16,8,8,-83
36.17,15,1,-95
36.18,20,6,-96
36.19,19,6,-82
36.20,16,10,-86
36.21,8,13,-88
36.22,0,11,-79
36.23,8,16,-73
36.24,22,12,-71
36.25,21,0,-69
36.26,9,10,-75
36.27,5,14,-85
36.28,13,8,-89
36.29,17,11,-82
36.30,16,14,-86
36.31,15,4,-92
36.32,14,7,-74
36.33,14,22,-73
36.34,14,25,-79
36.35,11,15,-61
36.36,17,8,-61
36.37,23,15,-79
36.38,21,16,-85
36.39,17,14,-87
36.40,12,12,-89
36.41,15,6,-95
36.42,15,11,-84
36.43,9,20,-67
36.44,12,15,-65
36.45,18,7,-75
36.46,13,10,-83
36.47,5,11,-84
36.48,13,5,-76
36.49,19,12,-76
36.50,20,24,-83
36.51,19,27,-87
36.52,13,17,-89
36.53,12,11,-88
36.54,13,11,-88
36.55,16,15,-93
36.56,14,20,-101
36.57,16,18,-98
36.58,20,9,-83
36.59,20,14,-78
36.60,21,21,-80
36.61,24,21,-75
36.62,12,18,-82
36.63,1,17,-89
36.64,9,17,-80
36.65,15,14,-70
36.66,17,12,-79
36.67,15,15,-85
36.68,13,23,-77
36.69,20,24,-80
36.70,19,11,-89
36.71,12,5,-94
36.72,12,10,-94
36.73,17,13,-88
36.74,14,14,-83
36.75,10,15,-93
36.76,14,12,-89
36.77,14,11,-72
36.78,14,10,-78
36.79,16,10,-91
36.80,11,14,-85
36.81,3,17,-77
36.82,-1,12,-84
36.83,4,10,-90
36.84,13,15,-91
36.85,14,12,-87
36.86,20,7,-74
36.87,17,10,-65
36.88,4,11,-81
36.89,12,3,-98
36.90,25,7,-94
36.91,22,15,-89
36.92,11,19,-93
36.93,9,16,-82
36.94,14,17,-77
36.95,12,18,-82
36.96,12,14,-83
36.97,17,12,-80
36.98,20,13,-85
36.99,21,10,-92
37.00,18,8,-90
37.01,15,14,-85
37.02,16,18,-86
37.03,14,13,-87
37.04,13,12,-85
37.05,10,16,-88
37.06,6,12,-89
37.07,14,13,-87
37.08,21,16,-91
37.09,21,11,-87
37.10,23,9,-75
37.11,26,12,-79
37.12,22,8,-87
37.13,17,9,-91
37.14,16,22,-91
37.15,16,25,-79
37.16,17,14,-70
37.17,17,11,-86
37.18,17,19,-86
37.19,19,17,-76
37.20,18,15,-80
37.21,18,19,-89
37.22,11,16,-89
37.23,9,9,-84
37.24,16,6,-90
37.25,22,7,-88
37.26,27,4,-80
37.27,15,4,-85
37.28,2,14,-82
37.29,5,17,-75
37.30,16,9,-82
37.31,21,7,-90
37.32,15,9,-81
37.33,12,7,-74
37.34,12,15,-81
37.35,3,17,-84
37.36,1,8,-85
37.37,5,6,-84
37.38,15,7,-83
37.39,17,10,-84
37.40,13,14,-86
37.41,15,15,-80
37.42,19,11,-72
37.43,18,11,-75
37.44,17,11,-75
37.45,9,12,-71
37.46,1,15,-77
37.47,18,8,-86
37.48,27,6,-81
37.49,14,14,-81
37.50,8,11,-82
37.51,7,4,-77
37.52,16,5,-75
37.53,27,14,-81
37.54,20,18,-96
37.55,0,16,-90
37.56,2,14,-77
37.57,14,14,-75
37.58,11,11,-84
37.59,6,2,-84
37.60,11,5,-73
37.61,10,13,-73
37.62,10,15,-75
37.63,17,14,-68
37.64,23,15,-79
37.65,19,10,-95
37.66,15,8,-82
37.67,12,11,-76
37.68,12,16,-86
37.69,12,19,-90
37.70,8,12,-91
37.71,7,9,-94
37.72,20,12,-91
37.73,21,14,-88
37.74,9,15,-87
37.75,8,10,-68
37.76,19,1,-72
37.77,16,4,-91
37.78,14,13,-88
37.79,13,10,-77
37.80,16,9,-80
37.81,15,13,-81
37.82,8,14,-82
37.83,11,14,-88
37.84,20,9,-86
37.85,14,4,-73
37.86,12,4,-91
37.87,17,7,-104
37.88,16,11,-82
37.89,11,12,-64
37.90,17,7,-79
37.91,18,9,-90
37.92,21,9,-77
37.93,22,8,-82
