2011.02.01 02:20:08,,,
MIHARU,,,
T1,,,
,N102W,N12W,
8.71,-18389,-19040,-18897
8.72,-10602,-11268,-11039
8.73,-2085,-2735,-2423
8.74,6351,5721,6089
8.75,13847,13212,13650
8.76,19580,18949,19454
8.77,22922,22305,22820
8.78,23500,22873,23378
8.79,21176,20530,21019
8.80,16097,15456,15890
8.81,8717,8095,8435
8.82,-274,-904,-661
8.83,-10005,-10661,-10497
8.84,-19508,-20160,-20075
8.85,-27823,-28473,-28459
8.86,-34099,-34758,-34800
8.87,-37676,-38334,-38412
8.88,-38141,-38795,-38873
8.89,-35395,-36050,-36095
8.90,-29699,-30347,-30321
8.91,-21568,-22210,-22087
8.92,-11764,-12407,-12179
8.93,-1249,-1900,-1576
8.94,8921,8277,8678
8.95,17707,17081,17545
8.96,24238,23610,24124
8.97,27858,27223,27774
8.98,28179,27542,28097
8.99,25150,24515,25032
9.00,19078,18434,18875
9.01,10534,9888,10238
9.02,352,-281,-29
9.03,-10420,-11058,-10906
9.04,-20741,-21385,-21335
9.05,-29600,-30260,-30272
9.06,-36116,-36787,-36829
9.07,-39651,-40316,-40391
9.08,-39879,-40547,-40633
9.09,-36803,-37469,-37507
9.10,-30680,-31337,-31295
9.11,-22085,-22745,-22634
9.12,-11900,-12548,-12357
9.13,-1129,-1772,-1472
9.14,9185,8536,8948
9.15,18038,17398,17885
9.16,24560,23931,24460
9.17,28096,27475,28026
9.18,28339,27716,28252
9.19,25258,24625,25124
9.20,19124,18486,18930
9.21,10532,9899,10264
9.22,342,-291,-18
9.23,-10439,-11080,-10900
9.24,-20757,-21399,-21322
9.25,-29600,-30249,-30259
9.26,-36112,-36783,-36836
9.27,-39661,-40336,-40410
9.28,-39899,-40559,-40627
9.29,-36809,-37452,-37497
9.30,-30676,-31308,-31301
9.31,-22093,-22735,-22628
9.32,-11923,-12571,-12367
9.33,-1138,-1782,-1479
9.34,9191,8556,8970
9.35,18040,17409,17899
9.36,24555,23930,24469
9.37,28111,27486,28057
9.38,28360,27716,28287
9.39,25261,24615,25132
9.40,19122,18483,18920
9.41,10543,9908,10265
9.42,368,-265,4
9.43,-10416,-11057,-10891
9.44,-20748,-21392,-21317
9.45,-29599,-30249,-30258
9.46,-36122,-36780,-36848
9.47,-39691,-40341,-40430
9.48,-39921,-40573,-40649
9.49,-36803,-37455,-37496
9.50,-30666,-31314,-31282
9.51,-22101,-22746,-22612
9.52,-11927,-12567,-12360
9.53,-1140,-1779,-1488
9.54,9193,8552,8957
9.55,18047,17420,17898
9.56,24555,23940,24468
9.57,28117,27493,28050
9.58,28359,27736,28275
9.59,25238,24619,25124
9.60,19095,18459,18911
9.61,10527,9888,10249
9.62,352,-272,-25
9.63,-10423,-11068,-10921
9.64,-20742,-21401,-21342
9.65,-29599,-30242,-30265
9.66,-36118,-36764,-36843
9.67,-39660,-40317,-40409
9.68,-39900,-40549,-40628
9.69,-36814,-37454,-37504
9.70,-30674,-31325,-31324
9.71,-22087,-22737,-22654
9.72,-11921,-12563,-12353
9.73,-1151,-1796,-1463
9.74,9185,8543,8953
9.75,18051,17418,17889
9.76,24571,23941,24466
9.77,28112,27484,28048
9.78,28355,27725,28273
9.79,25271,24629,25101
9.80,19129,18486,18885
9.81,10541,9903,10225
9.82,359,-276,-58
9.83,-10430,-11066,-10960
9.84,-20760,-21397,-21374
9.85,-29603,-30249,-30296
9.86,-36110,-36765,-36869
9.87,-39660,-40307,-40441
9.88,-39909,-40545,-40668
9.89,-36821,-37459,-37532
9.90,-30680,-31321,-31309
9.91,-22100,-22742,-22632
9.92,-11926,-12574,-12372
9.93,-1145,-1797,-1488
9.94,9193,8554,8964
9.95,18052,17436,17910
9.96,24564,23956,24473
9.97,28108,27491,28037
9.98,28350,27718,28265
9.99,25253,24624,25119
10.00,19116,18484,18911
10.01,10540,9896,10253
10.02,361,-277,-30
10.03,-10419,-11046,-10916
10.04,-20736,-21367,-21336
10.05,-29567,-30214,-30250
10.06,-36035,-36700,-36761
10.07,-39509,-40185,-40257
10.08,-39669,-40332,-40408
10.09,-36510,-37142,-37190
10.10,-30341,-30974,-30943
10.11,-21819,-22467,-22348
10.12,-11801,-12440,-12243
10.13,-1274,-1900,-1609
10.14,8701,8073,8465
10.15,17135,16507,16973
10.16,23235,22612,23117
10.17,26413,25790,26309
10.18,26385,25761,26273
10.19,23225,22595,23085
10.20,17301,16671,17106
10.21,9223,8598,8933
10.22,-200,-830,-597
10.23,-9978,-10624,-10473
10.24,-19122,-19769,-19694
10.25,-26761,-27399,-27405
10.26,-32193,-32840,-32894
10.27,-34923,-35586,-35647
10.28,-34741,-35392,-35445
10.29,-31750,-32388,-32411
10.30,-26334,-26985,-26934
10.31,-19076,-19731,-19600
10.32,-10712,-11349,-11151
10.33,-2110,-2745,-2467
10.34,5834,5207,5550
10.35,12389,11765,12167
10.36,16962,16331,16785
10.37,19146,18521,18982
10.38,18835,18219,18647
10.39,16161,15521,15937
10.40,11468,10810,11200
10.41,5300,4645,4970
10.42,-1707,-2341,-2095
10.43,-8802,-9433,-9251
10.44,-15258,-15905,-15774
10.45,-20489,-21147,-21063
10.46,-24058,-24715,-24664
10.47,-25684,-26327,-26298
10.48,-25300,-25932,-25895
10.49,-23043,-23689,-23611
10.50,-19229,-19886,-19775
10.51,-14344,-14998,-14844
10.52,-8927,-9575,-9356
10.53,-3509,-4155,-3886
10.54,1374,739,1025
10.55,5233,4615,4927
10.56,7761,7142,7498
10.57,8836,8204,8572
10.58,8424,7783,8144
10.59,6643,6005,6336
10.60,3794,3167,3468
10.61,252,-381,-96
10.62,-3605,-4251,-4001
10.63,-7357,-7991,-7803
10.64,-10640,-11266,-11119
10.65,-13167,-13812,-13664
10.66,-14756,-15418,-15261
10.67,-15330,-15975,-15834
10.68,-14914,-15543,-15402
10.69,-13653,-14291,-14132
10.70,-11766,-12408,-12222
10.71,-9494,-10135,-9925
10.72,-7100,-7750,-7522
10.73,-4857,-5512,-5269
10.74,-2976,-3620,-3372
10.75,-1593,-2233,-1978
10.76,-797,-1446,-1178
10.77,-612,-1262,-980
10.78,-959,-1605,-1326
10.79,-1717,-2369,-2105
10.80,-2771,-3429,-3174
10.81,-3976,-4627,-4385
10.82,-5172,-5809,-5584
10.83,-6217,-6856,-6647
10.84,-7024,-7672,-7476
10.85,-7554,-8198,-8006
10.86,-7794,-8430,-8243
10.87,-7768,-8409,-8219
10.88,-7548,-8205,-7978
10.89,-7190,-7845,-7607
10.90,-6757,-7383,-7182
10.91,-6325,-6953,-6753
10.92,-5957,-6603,-6372
10.93,-5691,-6333,-6100
10.94,-5519,-6159,-5939
10.95,-5447,-6087,-5860
10.96,-5464,-6096,-5865
10.97,-5531,-6169,-5937
10.98,-5608,-6250,-6022
10.99,-5681,-6329,-6097
11.00,-5746,-6398,-6158
11.01,-5790,-6422,-6206
11.02,-5794,-6421,-6225
11.03,-5786,-6423,-6215
11.04,-5807,-6432,-6219
11.05,-5815,-6439,-6223
11.06,-5793,-6439,-6211
11.07,-5789,-6436,-6209
11.08,-5814,-6453,-6226
11.09,-5816,-6456,-6234
11.10,-5803,-6442,-6232
11.11,-5803,-6443,-6228
11.12,-5798,-6442,-6217
11.13,-5785,-6436,-6207
11.14,-5784,-6442,-6212
11.15,-5791,-6436,-6218
11.16,-5804,-6423,-6222
11.17,-5809,-6433,-6217
11.18,-5812,-6448,-6225
11.19,-5814,-6447,-6238
11.20,-5813,-6446,-6233
11.21,-5794,-6444,-6214
11.22,-5787,-6441,-6218
11.23,-5799,-6449,-6224
11.24,-5804,-6458,-6224
11.25,-5798,-6442,-6229
11.26,-5786,-6425,-6221
11.27,-5793,-6438,-6213
11.28,-5801,-6442,-6213
11.29,-5798,-6431,-6220
11.30,-5796,-6427,-6211
11.31,-5797,-6429,-6185
11.32,-5792,-6430,-6186
11.33,-5795,-6436,-6210
11.34,-5795,-6439,-6214
11.35,-5792,-6434,-6199
11.36,-5798,-6432,-6211
11.37,-5792,-6433,-6216
11.38,-5776,-6425,-6198
11.39,-5790,-6428,-6205
11.40,-5795,-6428,-6204
11.41,-5785,-6426,-6188
11.42,-5799,-6434,-6213
11.43,-5805,-6441,-6229
11.44,-5797,-6445,-6217
11.45,-5792,-6439,-6209
11.46,-5785,-6436,-6206
11.47,-5784,-6447,-6208
11.48,-5798,-6451,-6222
11.49,-5800,-6442,-6228
11.50,-5800,-6434,-6219
11.51,-5807,-6434,-6218
11.52,-5804,-6437,-6208
11.53,-5800,-6437,-6200
11.54,-5803,-6436,-6213
11.55,-5805,-6437,-6224
11.56,-5807,-6431,-6223
11.57,-5808,-6424,-6216
11.58,-5809,-6439,-6206
11.59,-5814,-6460,-6214
11.60,-5807,-6457,-6229
11.61,-5790,-6439,-6226
11.62,-5790,-6437,-6222
11.63,-5801,-6443,-6215
11.64,-5793,-6452,-6219
11.65,-5777,-6440,-6225
11.66,-5785,-6428,-6217
11.67,-5809,-6448,-6213
11.68,-5803,-6460,-6219
11.69,-5791,-6446,-6218
11.70,-5796,-6425,-6201
11.71,-5802,-6433,-6203
11.72,-5794,-6450,-6217
11.73,-5787,-6443,-6212
11.74,-5782,-6424,-6196
11.75,-5787,-6423,-6205
11.76,-5803,-6439,-6219
11.77,-5809,-6446,-6227
11.78,-5815,-6436,-6228
11.79,-5820,-6438,-6237
11.80,-5812,-6452,-6238
11.81,-5796,-6456,-6214
11.82,-5787,-6441,-6191
11.83,-5788,-6427,-6208
11.84,-5792,-6434,-6221
11.85,-5805,-6444,-6226
11.86,-5809,-6448,-6232
11.87,-5795,-6438,-6211
11.88,-5792,-6431,-6197
11.89,-5807,-6448,-6217
11.90,-5813,-6443,-6227
11.91,-5795,-6421,-6206
11.92,-5782,-6428,-6202
11.93,-5779,-6436,-6211
11.94,-5780,-6431,-6201
11.95,-5789,-6432,-6199
11.96,-5800,-6440,-6205
11.97,-5803,-6448,-6200
11.98,-5793,-6445,-6202
11.99,-5797,-6438,-6226
12.00,-5808,-6433,-6232
12.01,-5812,-6444,-6216
12.02,-5804,-6455,-6218
12.03,-5793,-6436,-6216
12.04,-5796,-6434,-6206
12.05,-5835,-6484,-6245
12.06,-5896,-6554,-6318
12.07,-5994,-6653,-6423
12.08,-6155,-6812,-6595
12.09,-6378,-7048,-6821
12.10,-6654,-7319,-7073
12.11,-6964,-7600,-7372
12.12,-7288,-7927,-7714
12.13,-7621,-8269,-8064
12.14,-7928,-8572,-8374
12.15,-8178,-8841,-8636
12.16,-8393,-9058,-8858
12.17,-8506,-9134,-8955
12.18,-8442,-9055,-8878
12.19,-8196,-8839,-8657
12.20,-7790,-8447,-8271
12.21,-7194,-7832,-7633
12.22,-6356,-6993,-6766
12.23,-5291,-5941,-5710
12.24,-4036,-4687,-4444
12.25,-2611,-3249,-3000
12.26,-1043,-1683,-1414
12.27,649,-2,304
12.28,2423,1784,2094
12.29,4180,3547,3855
12.30,5843,5201,5533
12.31,7361,6716,7057
12.32,8665,8021,8358
12.33,9660,9017,9376
12.34,10276,9642,10022
12.35,10469,9834,10217
12.36,10172,9531,9904
12.37,9329,8695,9044
12.38,7914,7281,7615
12.39,5908,5261,5583
12.40,3312,2663,2958
12.41,153,-493,-230
12.42,-3533,-4172,-3945
12.43,-7647,-8274,-8095
12.44,-12094,-12737,-12587
12.45,-16816,-17459,-17354
12.46,-21673,-22303,-22266
12.47,-26493,-27146,-27146
12.48,-31153,-31831,-31845
12.49,-35507,-36176,-36244
12.50,-39387,-40048,-40172
12.51,-42657,-43321,-43482
12.52,-45157,-45832,-46013
12.53,-46742,-47422,-47614
12.54,-47314,-47986,-48180
12.55,-46789,-47449,-47639
12.56,-45086,-45744,-45910
12.57,-42156,-42817,-42945
12.58,-38015,-38672,-38759
12.59,-32722,-33381,-33412
12.60,-26332,-27004,-26972
12.61,-18941,-19612,-19520
12.62,-10719,-11371,-11202
12.63,-1841,-2478,-2217
12.64,7502,6866,7229
12.65,17074,16434,16893
12.66,26618,25986,26520
12.67,35854,35227,35841
12.68,44501,43874,44566
12.69,52303,51655,52442
12.70,59004,58349,59208
12.71,64364,63743,64624
12.72,68171,67550,68447
12.73,70211,69562,70485
12.74,70353,69712,70633
12.75,68496,67882,68761
12.76,64587,63968,64805
12.77,58662,58009,58810
12.78,50759,50107,50836
12.79,40983,40356,40968
12.80,28969,28338,28822
12.81,14207,13558,13903
12.82,-1053,-1712,-1514
12.83,-15763,-16420,-16366
12.84,-31026,-31668,-31759
12.85,-46673,-47315,-47565
12.86,-61780,-62421,-62818
12.87,-75666,-76331,-76835
12.88,-87244,-87936,-88522
12.89,-97609,-98299,-98991
12.90,-107611,-108289,-109074
12.91,-115548,-116237,-117072
12.92,-120476,-121173,-122056
12.93,-122717,-123411,-124324
12.94,-122196,-122894,-123778
12.95,-118598,-119295,-120135
12.96,-111926,-112619,-113407
12.97,-102152,-102845,-103519
12.98,-88834,-89511,-90040
12.99,-72817,-73462,-73848
13.00,-55229,-55867,-56080
13.01,-35924,-36584,-36608
13.02,-15023,-15673,-15515
13.03,6744,6121,6476
13.04,28779,28177,28748
13.05,50632,50038,50804
13.06,71720,71131,72083
13.07,91437,90849,91989
13.08,109244,108658,109964
13.09,124427,123844,125296
13.10,136295,135705,137270
13.11,145466,144869,146509
13.12,151879,151277,152967
13.13,154383,153787,155493
13.14,152671,152087,153750
13.15,146973,146381,147971
13.16,136479,135884,137381
13.17,120768,120178,121511
13.18,102282,101690,102828
13.19,81710,81110,82050
13.20,58130,57516,58230
13.21,32058,31424,31888
13.22,4592,3928,4140
13.23,-23767,-24440,-24493
13.24,-52428,-53102,-53424
13.25,-80552,-81228,-81818
13.26,-107399,-108080,-108926
13.27,-132301,-133004,-134064
13.28,-154579,-155289,-156554
13.29,-173560,-174252,-175714
13.30,-187976,-188673,-190247
13.31,-197536,-198246,-199867
13.32,-204025,-204732,-206396
13.33,-206759,-207470,-209149
13.34,-204051,-204782,-206403
13.35,-195793,-196516,-198032
13.36,-181952,-182652,-184027
13.37,-163346,-164048,-165233
13.38,-140942,-141640,-142604
13.39,-114850,-115535,-116256
13.40,-85433,-86116,-86550
13.41,-53567,-54235,-54358
13.42,-20053,-20709,-20500
13.43,14385,13734,14279
13.44,48864,48229,49090
13.45,82473,81862,83028
13.46,114369,113770,115220
13.47,143724,143129,144841
13.48,169760,169170,171125
13.49,191760,191172,193320
13.50,208861,208283,210563
13.51,220541,219975,222340
13.52,227635,227074,229486
13.53,229821,229261,231685
13.54,225839,225270,227661
13.55,214558,213979,216246
13.56,196785,196195,198266
13.57,174873,174287,176138
13.58,148802,148212,149805
13.59,118179,117551,118855
13.60,83991,83342,84325
13.61,47324,46679,47315
13.62,8924,8271,8536
13.63,-30314,-30981,-31094
13.64,-69338,-70002,-70492
13.65,-107161,-107829,-108681
13.66,-142854,-143545,-144708
13.67,-175470,-176199,-177630
13.68,-204167,-204904,-206609
13.69,-228209,-228935,-230880
13.70,-246699,-247427,-249523
13.71,-258434,-259165,-261342
13.72,-264654,-265394,-267613
13.73,-266253,-266995,-269219
13.74,-261374,-262102,-264256
13.75,-248664,-249399,-251404
13.76,-229429,-230170,-231973
13.77,-205197,-205910,-207478
13.78,-175985,-176675,-177972
13.79,-142140,-142826,-143786
13.80,-104767,-105441,-106030
13.81,-64801,-65465,-65678
13.82,-23157,-23798,-23629
13.83,19100,18488,19044
13.84,60925,60337,61281
13.85,101273,100693,102032
13.86,139118,138545,140235
13.87,173518,172945,174951
13.88,203588,203012,205298
13.89,228551,227977,230481
13.90,247636,247079,249729
13.91,260162,259631,262365
13.92,266855,266326,269113
13.93,267837,267294,270084
13.94,261444,260887,263602
13.95,246485,245931,248475
13.96,225416,224864,227181
13.97,199909,199325,201390
13.98,169197,168591,170364
13.99,133658,133060,134481
14.00,94774,94164,95208
14.01,53485,52854,53502
14.02,10619,9971,10212
14.03,-32713,-33380,-33539
14.04,-75395,-76074,-76628
14.05,-116367,-117050,-117987
14.06,-154630,-155315,-156612
14.07,-189238,-189936,-191558
14.08,-219341,-220065,-221937
14.09,-244214,-244945,-247019
14.10,-262940,-263660,-265904
14.11,-274426,-275149,-277476
14.12,-280144,-280879,-283224
14.13,-280867,-281616,-283956
14.14,-274555,-275302,-277587
14.15,-260098,-260833,-262959
14.16,-239257,-239987,-241874
14.17,-213370,-214091,-215707
14.18,-182361,-183061,-184388
14.19,-146808,-147490,-148477
14.20,-107892,-108545,-109163
14.21,-66531,-67164,-67387
14.22,-23624,-24266,-24070
14.23,19717,19083,19673
14.24,62375,61766,62739
14.25,103331,102726,104082
14.26,141583,140987,142693
14.27,176191,175613,177631
14.28,206301,205735,208030
14.29,231170,230617,233127
14.30,250057,249513,252187
14.31,262352,261801,264589
14.32,268768,268209,271033
14.33,269391,268845,271638
14.34,262513,261959,264679
14.35,247201,246626,249187
14.36,226033,225457,227788
14.37,200326,199750,201822
14.38,169370,168780,170561
14.39,133747,133141,134568
14.40,94823,94207,95238
14.41,53484,52847,53502
14.42,10579,9915,10187
14.43,-32752,-33433,-33576
14.44,-75393,-76083,-76639
14.45,-116362,-117043,-117981
14.46,-154636,-155321,-156601
14.47,-189233,-189939,-191526
14.48,-219321,-220044,-221907
14.49,-244194,-244925,-247010
14.50,-262995,-263724,-265968
14.51,-274575,-275298,-277620
14.52,-280191,-280928,-283281
14.53,-280829,-281557,-283916
14.54,-274562,-275275,-277548
14.55,-260112,-260847,-262935
14.56,-239233,-239972,-241852
14.57,-213361,-214062,-215702
14.58,-182382,-183063,-184398
14.59,-146816,-147511,-148484
14.60,-107863,-108557,-109153
14.61,-66517,-67166,-67388
14.62,-23633,-24260,-24076
14.63,19724,19086,19686
14.64,62375,61741,62749
14.65,103321,102702,104089
14.66,141583,140993,142701
14.67,176185,175615,177639
14.68,206286,205711,208020
14.69,231150,230598,233112
14.70,249992,249457,252124
14.71,262232,261680,264449
14.72,268727,268166,270985
14.73,269417,268862,271675
14.74,262526,261978,264705
14.75,247200,246647,249206
14.76,226033,225465,227801
14.77,200330,199755,201833
14.78,169379,168795,170560
14.79,133756,133164,134573
14.80,94833,94217,95270
14.81,53483,52834,53509
14.82,10580,9919,10182
14.83,-32743,-33418,-33572
14.84,-75390,-76081,-76644
14.85,-116352,-117060,-117992
14.86,-154617,-155330,-156611
14.87,-189216,-189936,-191542
14.88,-219311,-220046,-221918
14.89,-244188,-244925,-247007
14.90,-262966,-263705,-265937
14.91,-274506,-275255,-277571
14.92,-280166,-280901,-283275
14.93,-280837,-281571,-283939
14.94,-274545,-275298,-277561
14.95,-260088,-260847,-262938
14.96,-239224,-239967,-241843
14.97,-213349,-214062,-215693
14.98,-182359,-183047,-184395
14.99,-146803,-147486,-148482
15.00,-107882,-108554,-109173
15.01,-66527,-67176,-67392
15.02,-23638,-24285,-24081
15.03,19696,19062,19653
15.04,62373,61775,62735
15.05,103326,102743,104101
15.06,141579,140987,142712
15.07,176185,175597,177641
15.08,206293,205716,208033
15.09,231156,230596,233120
15.10,250032,249481,252165
15.11,262304,261753,264531
15.12,268739,268196,270994
15.13,269415,268869,271654
15.14,262541,261980,264698
15.15,247201,246627,249176
15.16,226024,225447,227767
15.17,200330,199749,201820
15.18,169388,168791,170560
15.19,133758,133152,134569
15.20,94821,94210,95243
15.21,53479,52846,53485
15.22,10589,9935,10188
15.23,-32763,-33405,-33560
15.24,-75435,-76074,-76643
15.25,-116360,-117038,-117997
15.26,-154592,-155311,-156601
15.27,-189217,-189943,-191530
15.28,-219338,-220077,-221945
15.29,-244199,-244949,-247051
15.30,-262976,-263718,-265985
15.31,-274552,-275290,-277648
15.32,-280173,-280913,-283312
15.33,-280809,-281552,-283933
15.34,-274547,-275282,-277577
15.35,-260104,-260833,-262963
15.36,-239234,-239955,-241868
15.37,-213347,-214053,-215721
15.38,-182342,-183042,-184405
15.39,-146797,-147477,-148502
15.40,-107878,-108542,-109182
15.41,-66506,-67167,-67411
15.42,-23600,-24248,-24100
15.43,19732,19102,19667
15.44,62360,61745,62709
15.45,103305,102695,104036
15.46,141585,140984,142677
15.47,176192,175616,177623
15.48,206286,205727,208005
15.49,231160,230594,233098
15.50,250035,249463,252117
15.51,262286,261732,264452
15.52,268730,268192,270955
15.53,269407,268864,271633
15.54,262537,261987,264671
15.55,247209,246646,249165
15.56,226037,225457,227753
15.57,200329,199745,201776
15.58,169367,168779,170517
15.59,133750,133149,134539
15.60,94840,94228,95219
15.61,53494,52855,53466
15.62,10563,9916,10137
15.63,-32774,-33419,-33614
15.64,-75412,-76076,-76678
15.65,-116359,-117050,-118016
15.66,-154620,-155321,-156633
15.67,-189230,-189939,-191567
15.68,-219320,-220050,-221944
15.69,-244182,-244917,-247026
15.70,-262915,-263639,-265908
15.71,-274401,-275128,-277496
15.72,-280146,-280864,-283296
15.73,-280876,-281591,-284013
15.74,-274555,-275286,-277601
15.75,-260107,-260848,-262977
15.76,-239257,-239986,-241912
15.77,-213344,-214052,-215740
15.78,-182347,-183034,-184412
15.79,-146824,-147495,-148511
15.80,-107886,-108558,-109186
15.81,-66474,-67157,-67402
15.82,-23595,-24257,-24099
15.83,19704,19072,19650
15.84,62370,61761,62721
15.85,103330,102739,104072
15.86,141568,140997,142683
15.87,176181,175610,177596
15.88,206318,205733,207997
15.89,231191,230628,233117
15.90,250018,249487,252135
15.91,262257,261719,264460
15.92,268740,268184,270959
15.93,269428,268884,271628
15.94,262544,262000,264645
15.95,247206,246638,249132
15.96,226030,225447,227743
15.97,200331,199743,201797
15.98,169385,168792,170543
15.99,133754,133157,134548
16.00,94824,94221,95224
16.01,53488,52870,53468
16.02,10615,9964,10170
16.03,-32724,-33394,-33581
16.04,-75406,-76071,-76669
16.05,-116310,-117002,-117977
16.06,-154472,-155183,-156508
16.07,-188978,-189692,-191329
16.08,-218926,-219660,-221541
16.09,-243556,-244296,-246394
16.10,-261917,-262647,-264932
16.11,-273052,-273785,-276157
16.12,-278629,-279351,-281741
16.13,-279092,-279815,-282177
16.14,-272322,-273062,-275338
16.15,-257538,-258275,-260398
16.16,-236603,-237324,-239231
16.17,-210668,-211383,-213024
16.18,-179701,-180407,-181752
16.19,-144410,-145090,-146101
16.20,-105947,-106626,-107246
16.21,-65230,-65908,-66142
16.22,-23206,-23854,-23706
16.23,19027,18393,18961
16.24,60399,59765,60725
16.25,99894,99279,100586
16.26,136549,135952,137588
16.27,169463,168889,170813
16.28,197828,197263,199432
16.29,220949,220374,222763
16.30,238077,237505,240043
16.31,248905,248347,250953
16.32,254324,253773,256413
16.33,254049,253485,256113
16.34,246461,245890,248429
16.35,230947,230381,232754
16.36,210182,209602,211752
16.37,185430,184837,186738
16.38,155982,155394,157008
16.39,122463,121870,123147
16.40,86236,85628,86555
16.41,48128,47501,48092
16.42,8959,8307,8550
16.43,-30178,-30855,-30985
16.44,-68281,-68975,-69478
16.45,-104497,-105188,-106030
16.46,-137920,-138605,-139767
16.47,-167705,-168401,-169842
16.48,-193186,-193901,-195546
16.49,-213679,-214401,-216210
16.50,-227960,-228688,-230608
16.51,-236394,-237119,-239107
16.52,-240813,-241523,-243541
16.53,-240189,-240891,-242895
16.54,-233000,-233731,-235646
16.55,-219256,-220001,-221760
16.56,-200403,-201115,-202691
16.57,-177575,-178262,-179626
16.58,-150895,-151586,-152690
16.59,-120865,-121553,-122350
16.60,-88506,-89171,-89642
16.61,-54682,-55334,-55476
16.62,-20142,-20794,-20615
16.63,14209,13570,14057
16.64,47464,46826,47626
16.65,78846,78218,79310
16.66,107609,107010,108344
16.67,133058,132464,134024
16.68,154636,154024,155805
16.69,171687,171083,173024
16.70,183660,183091,185124
16.71,191419,190854,192958
16.72,195060,194488,196604
16.73,193586,193018,195099
16.74,186811,186231,188241
16.75,174196,173591,175467
16.76,156766,156154,157852
16.77,136853,136244,137753
16.78,114325,113715,115002
16.79,88895,88275,89313
16.80,61600,60956,61750
16.81,33372,32712,33242
16.82,4738,4085,4330
16.83,-23575,-24230,-24263
16.84,-50775,-51450,-51726
16.85,-76255,-76931,-77429
16.86,-99440,-100114,-100822
16.87,-119761,-120448,-121344
16.88,-136553,-137259,-138301
16.89,-148679,-149389,-150523
16.90,-157248,-157942,-159150
16.91,-163521,-164206,-165463
16.92,-166038,-166726,-168003
16.93,-164029,-164724,-165975
16.94,-158202,-158907,-160075
16.95,-148720,-149415,-150475
16.96,-135102,-135782,-136722
16.97,-118571,-119247,-120030
16.98,-100398,-101070,-101665
16.99,-80475,-81142,-81563
17.00,-59095,-59773,-59986
17.01,-37135,-37792,-37788
17.02,-15160,-15787,-15590
17.03,6436,5803,6206
17.04,27075,26440,27030
17.05,46168,45540,46306
17.06,63330,62703,63635
17.07,77928,77315,78365
17.08,89544,88949,90090
17.09,99071,98470,99697
17.10,106352,105745,107030
17.11,110423,109825,111150
17.12,111302,110714,112038
17.13,109376,108786,110072
17.14,104684,104093,105331
17.15,97371,96772,97938
17.16,87777,87161,88231
17.17,75581,74956,75893
17.18,60526,59898,60696
17.19,45141,44505,45182
17.20,30327,29686,30222
17.21,14976,14342,14710
17.22,-614,-1252,-1039
17.23,-15502,-16164,-16079
17.24,-29072,-29744,-29771
17.25,-40401,-41046,-41179
17.26,-50796,-51425,-51666
17.27,-61023,-61652,-61986
17.28,-69466,-70107,-70501
17.29,-75485,-76150,-76584
17.30,-79595,-80258,-80735
17.31,-81787,-82460,-82961
17.32,-81887,-82570,-83056
17.33,-80075,-80745,-81210
17.34,-76520,-77182,-77611
17.35,-71334,-72015,-72380
17.36,-64758,-65455,-65761
17.37,-57097,-57755,-57998
17.38,-48562,-49183,-49338
17.39,-39379,-40020,-40087
17.40,-29868,-30525,-30508
17.41,-20298,-20953,-20835
17.42,-10918,-11569,-11347
17.43,-1958,-2597,-2306
17.44,6392,5748,6099
17.45,13895,13247,13686
17.46,20409,19777,20280
17.47,25862,25238,25761
17.48,30152,29514,30077
17.49,33217,32574,33183
17.50,35083,34459,35072
17.51,35779,35165,35768
17.52,35350,34729,35330
17.53,33881,33259,33852
17.54,31510,30876,31442
17.55,28345,27707,28237
17.56,24520,23883,24386
17.57,20205,19562,20016
17.58,15566,14924,15326
17.59,10757,10114,10482
17.60,5905,5249,5580
17.61,1152,485,778
17.62,-3366,-4024,-3781
17.63,-7530,-8175,-7985
17.64,-11255,-11904,-11729
17.65,-14474,-15123,-14980
17.66,-17132,-17791,-17688
17.67,-19222,-19877,-19789
17.68,-20738,-21376,-21279
17.69,-21657,-22300,-22216
17.70,-22017,-22672,-22610
17.71,-21889,-22547,-22475
17.72,-21319,-21956,-21876
17.73,-20362,-20993,-20898
17.74,-19093,-19743,-19633
17.75,-17599,-18249,-18131
17.76,-15946,-16588,-16455
17.77,-14204,-14848,-14700
17.78,-12461,-13101,-12945
17.79,-10763,-11392,-11223
17.80,-9152,-9783,-9596
17.81,-7692,-8336,-8132
17.82,-6421,-7075,-6855
17.83,-5345,-5995,-5770
17.84,-4472,-5111,-4888
17.85,-3835,-4469,-4227
17.86,-3415,-4050,-3794
17.87,-3161,-3804,-3553
17.88,-3070,-3709,-3469
17.89,-3139,-3773,-3525
17.90,-3326,-3965,-3699
17.91,-3582,-4229,-3976
17.92,-3889,-4547,-4315
17.93,-4234,-4873,-4655
17.94,-4575,-5197,-4973
17.95,-4874,-5512,-5268
17.96,-5130,-5789,-5553
17.97,-5366,-6017,-5801
17.98,-5558,-6196,-5972
17.99,-5670,-6315,-6089
18.00,-5738,-6383,-6172
18.01,-5761,-6410,-6204
18.02,-5768,-6419,-6207
18.03,-5790,-6444,-6216
18.04,-5800,-6456,-6212
18.05,-5803,-6438,-6218
18.06,-5814,-6434,-6248
18.07,-5817,-6456,-6247
18.08,-5819,-6469,-6232
18.09,-5815,-6455,-6234
18.10,-5808,-6439,-6226
