2011.02.24 17:03:26,,,
MIHARU,,,
T1,,,
,N102W,N12W,
21.42,-143,-83,-229
21.43,-144,-89,-234
21.44,-147,-97,-224
21.45,-134,-100,-219
21.46,-130,-100,-224
21.47,-141,-92,-211
21.48,-133,-91,-205
21.49,-132,-96,-212
21.50,-148,-96,-216
21.51,-144,-93,-212
21.52,-127,-94,-206
21.53,-138,-94,-216
21.54,-154,-89,-216
21.55,-144,-89,-214
21.56,-127,-87,-225
21.57,-126,-79,-227
21.58,-133,-86,-213
21.59,-136,-97,-201
21.60,-147,-93,-211
21.61,-152,-86,-227
21.62,-145,-87,-223
21.63,-143,-91,-207
21.64,-146,-92,-208
21.65,-149,-82,-224
21.66,-148,-82,-231
21.67,-146,-95,-221
21.68,-140,-102,-216
21.69,-128,-96,-234
21.70,-128,-88,-233
21.71,-141,-89,-218
21.72,-146,-100,-224
21.73,-142,-100,-225
21.74,-143,-91,-215
21.75,-151,-96,-223
21.76,-161,-94,-223
21.77,-155,-90,-213
21.78,-146,-99,-214
21.79,-138,-94,-217
21.80,-136,-86,-217
21.81,-137,-97,-218
21.82,-140,-98,-220
21.83,-144,-89,-223
21.84,-145,-91,-230
21.85,-142,-94,-238
21.86,-138,-91,-234
21.87,-147,-92,-220
21.88,-151,-96,-205
21.89,-144,-90,-205
21.90,-145,-88,-221
21.91,-142,-95,-219
21.92,-137,-97,-210
21.93,-138,-92,-222
21.94,-139,-88,-218
21.95,-141,-86,-214
21.96,-147,-85,-221
21.97,-143,-94,-219
21.98,-136,-97,-214
21.99,-137,-87,-216
22.00,-140,-91,-209
22.01,-145,-97,-208
22.02,-145,-87,-222
22.03,-138,-86,-230
22.04,-139,-86,-226
22.05,-144,-84,-209
22.06,-140,-89,-214
22.07,-139,-99,-228
22.08,-136,-104,-227
22.09,-133,-96,-230
22.10,-146,-86,-224
22.11,-154,-96,-207
22.12,-140,-95,-215
22.13,-142,-82,-224
22.14,-142,-86,-218
22.15,-130,-100,-217
22.16,-135,-102,-218
22.17,-150,-96,-211
22.18,-157,-92,-204
22.19,-151,-99,-212
22.20,-141,-97,-216
22.21,-141,-93,-218
22.22,-142,-91,-232
22.23,-140,-89,-239
22.24,-136,-89,-225
22.25,-133,-93,-210
22.26,-139,-100,-213
22.27,-149,-98,-228
22.28,-151,-86,-221
22.29,-150,-84,-215
22.30,-148,-98,-215
22.31,-140,-104,-207
22.32,-142,-91,-211
22.33,-149,-85,-222
22.34,-149,-88,-225
22.35,-139,-85,-225
22.36,-141,-89,-226
22.37,-148,-93,-220
22.38,-147,-91,-219
22.39,-138,-95,-232
22.40,-135,-100,-233
22.41,-146,-96,-223
22.42,-150,-90,-224
22.43,-140,-91,-232
22.44,-137,-101,-235
22.45,-149,-101,-229
22.46,-140,-87,-214
22.47,-131,-77,-208
22.48,-142,-90,-214
22.49,-138,-102,-225
22.50,-128,-97,-229
22.51,-133,-95,-227
22.52,-133,-98,-228
22.53,-128,-101,-219
22.54,-135,-91,-207
22.55,-142,-80,-210
22.56,-137,-92,-208
22.57,-136,-97,-207
22.58,-146,-92,-209
22.59,-151,-96,-207
22.60,-151,-99,-228
22.61,-150,-100,-242
22.62,-143,-96,-228
22.63,-138,-94,-224
22.64,-146,-91,-225
22.65,-148,-88,-218
22.66,-142,-88,-213
22.67,-144,-87,-218
22.68,-141,-89,-232
22.69,-135,-92,-242
22.70,-135,-88,-233
22.71,-145,-83,-221
22.72,-157,-89,-218
22.73,-153,-86,-222
22.74,-143,-82,-220
22.75,-143,-89,-219
22.76,-146,-94,-223
22.77,-147,-100,-226
22.78,-145,-95,-225
22.79,-140,-86,-224
22.80,-141,-89,-232
22.81,-140,-96,-236
22.82,-138,-96,-218
22.83,-148,-90,-197
22.84,-149,-91,-207
22.85,-145,-96,-226
22.86,-143,-97,-223
22.87,-141,-94,-209
22.88,-148,-88,-210
22.89,-149,-82,-217
22.90,-148,-86,-222
22.91,-144,-90,-223
22.92,-141,-86,-225
22.93,-143,-87,-228
22.94,-143,-100,-224
22.95,-140,-100,-216
22.96,-137,-88,-223
22.97,-139,-85,-230
22.98,-141,-89,-221
22.99,-140,-88,-217
23.00,-139,-86,-217
23.01,-144,-92,-208
23.02,-150,-104,-221
23.03,-146,-100,-226
23.04,-144,-92,-210
23.05,-147,-96,-207
23.06,-147,-97,-222
23.07,-146,-92,-234
23.08,-145,-87,-222
23.09,-140,-89,-208
23.10,-144,-95,-218
23.11,-149,-97,-229
23.12,-146,-98,-224
23.13,-144,-90,-216
23.14,-141,-83,-220
23.15,-138,-91,-230
23.16,-131,-97,-229
23.17,-127,-92,-230
23.18,-146,-92,-232
23.19,-153,-97,-222
23.20,-137,-95,-218
23.21,-126,-92,-209
23.22,-130,-99,-200
23.23,-142,-103,-204
23.24,-149,-90,-215
23.25,-145,-81,-225
23.26,-143,-88,-226
23.27,-144,-93,-209
23.28,-135,-96,-208
23.29,-129,-95,-221
23.30,-138,-91,-228
23.31,-147,-93,-221
23.32,-140,-100,-223
23.33,-127,-101,-225
23.34,-122,-95,-226
23.35,-130,-95,-229
23.36,-136,-103,-228
23.37,-141,-100,-227
23.38,-147,-87,-232
23.39,-143,-89,-229
23.40,-146,-97,-215
23.41,-149,-89,-218
23.42,-145,-81,-224
23.43,-145,-85,-214
23.44,-143,-90,-214
23.45,-143,-95,-222
23.46,-145,-100,-228
23.47,-154,-92,-221
23.48,-157,-87,-213
23.49,-145,-95,-222
23.50,-137,-96,-224
23.51,-139,-92,-214
23.52,-146,-84,-217
23.53,-148,-88,-214
23.54,-145,-102,-215
23.55,-143,-104,-220
23.56,-147,-89,-216
23.57,-143,-78,-217
23.58,-133,-86,-232
23.59,-137,-91,-239
23.60,-147,-90,-225
23.61,-150,-91,-215
23.62,-150,-90,-215
23.63,-142,-90,-224
23.64,-140,-98,-236
23.65,-146,-101,-231
23.66,-141,-94,-214
23.67,-138,-91,-208
23.68,-140,-94,-216
23.69,-129,-97,-223
23.70,-130,-103,-231
23.71,-150,-105,-232
23.72,-156,-93,-222
23.73,-151,-84,-214
23.74,-138,-87,-227
23.75,-130,-93,-231
23.76,-135,-97,-204
23.77,-145,-105,-207
23.78,-154,-110,-233
23.79,-148,-95,-219
23.80,-139,-84,-200
23.81,-139,-88,-217
23.82,-142,-95,-233
23.83,-148,-95,-222
23.84,-153,-90,-211
23.85,-147,-91,-217
23.86,-144,-98,-223
23.87,-153,-102,-222
23.88,-154,-97,-218
23.89,-151,-93,-225
23.90,-148,-93,-223
23.91,-150,-93,-208
23.92,-147,-96,-202
23.93,-137,-92,-211
23.94,-132,-84,-218
23.95,-141,-91,-225
23.96,-146,-98,-228
23.97,-134,-94,-222
23.98,-135,-89,-219
23.99,-155,-93,-229
24.00,-163,-92,-242
24.01,-150,-88,-234
24.02,-142,-92,-221
24.03,-142,-94,-217
24.04,-139,-87,-213
24.05,-137,-88,-220
24.06,-142,-93,-227
24.07,-151,-96,-222
24.08,-150,-90,-226
24.09,-139,-89,-233
24.10,-140,-92,-215
24.11,-143,-96,-208
24.12,-142,-92,-220
24.13,-140,-83,-220
24.14,-143,-87,-211
24.15,-154,-93,-215
24.16,-147,-96,-219
24.17,-128,-99,-212
24.18,-138,-98,-212
24.19,-151,-93,-222
24.20,-140,-96,-222
24.21,-131,-98,-220
24.22,-129,-98,-233
24.23,-138,-95,-237
24.24,-149,-94,-221
24.25,-153,-87,-214
24.26,-147,-86,-220
24.27,-139,-91,-223
24.28,-140,-92,-226
24.29,-139,-89,-237
24.30,-137,-94,-236
24.31,-142,-95,-224
24.32,-152,-88,-215
24.33,-153,-89,-216
24.34,-138,-91,-215
24.35,-131,-89,-219
24.36,-132,-91,-224
24.37,-134,-95,-210
24.38,-143,-95,-205
24.39,-153,-94,-223
24.40,-142,-97,-224
24.41,-129,-97,-211
24.42,-137,-99,-209
24.43,-146,-100,-211
24.44,-143,-91,-212
24.45,-138,-94,-220
24.46,-137,-97,-219
24.47,-136,-88,-216
24.48,-135,-86,-218
24.49,-134,-94,-217
24.50,-135,-90,-214
24.51,-139,-83,-220
24.52,-139,-86,-222
24.53,-131,-86,-211
24.54,-130,-90,-218
24.55,-141,-102,-231
24.56,-149,-96,-228
24.57,-142,-83,-223
24.58,-141,-92,-217
24.59,-141,-96,-211
24.60,-133,-84,-219
24.61,-136,-85,-227
24.62,-146,-93,-218
24.63,-150,-98,-215
24.64,-147,-100,-222
24.65,-141,-96,-218
24.66,-134,-97,-219
24.67,-138,-92,-231
24.68,-140,-89,-227
24.69,-146,-91,-226
24.70,-148,-85,-230
24.71,-136,-84,-213
24.72,-129,-100,-205
24.73,-130,-102,-220
24.74,-135,-89,-232
24.75,-135,-81,-223
24.76,-135,-85,-220
24.77,-141,-94,-220
24.78,-145,-95,-214
24.79,-145,-92,-227
24.80,-146,-93,-231
24.81,-144,-96,-224
24.82,-140,-91,-222
24.83,-141,-90,-216
24.84,-143,-96,-228
24.85,-141,-99,-237
24.86,-146,-97,-220
24.87,-152,-94,-215
24.88,-148,-94,-228
24.89,-142,-101,-237
24.90,-135,-93,-233
24.91,-134,-80,-218
24.92,-141,-89,-216
24.93,-142,-98,-228
24.94,-132,-90,-232
24.95,-135,-87,-227
24.96,-145,-94,-221
24.97,-148,-87,-221
24.98,-145,-86,-235
24.99,-143,-88,-237
25.00,-146,-87,-227
25.01,-142,-92,-222
25.02,-137,-95,-214
25.03,-141,-95,-211
25.04,-141,-95,-216
25.05,-142,-93,-218
25.06,-139,-94,-223
25.07,-130,-101,-231
25.08,-128,-100,-232
25.09,-141,-86,-223
25.10,-147,-79,-215
25.11,-142,-83,-223
25.12,-142,-83,-235
25.13,-140,-92,-234
25.14,-139,-105,-222
25.15,-141,-95,-208
25.16,-140,-89,-217
25.17,-131,-89,-226
25.18,-133,-89,-218
25.19,-146,-90,-219
25.20,-150,-88,-229
25.21,-136,-91,-233
25.22,-133,-102,-226
25.23,-141,-99,-227
25.24,-139,-88,-242
25.25,-146,-91,-241
25.26,-151,-90,-223
25.27,-144,-82,-215
25.28,-141,-86,-226
25.29,-141,-89,-236
25.30,-140,-86,-220
25.31,-141,-94,-209
25.32,-138,-98,-217
25.33,-140,-90,-222
25.34,-135,-83,-229
25.35,-136,-89,-229
25.36,-137,-97,-213
25.37,-138,-96,-219
25.38,-140,-93,-240
25.39,-135,-91,-233
25.40,-139,-92,-217
25.41,-150,-88,-220
25.42,-145,-86,-222
25.43,-142,-85,-218
25.44,-146,-79,-215
25.45,-144,-83,-214
25.46,-136,-95,-219
25.47,-140,-90,-219
25.48,-147,-82,-218
25.49,-143,-83,-222
25.50,-137,-99,-219
25.51,-139,-104,-211
25.52,-139,-87,-216
25.53,-143,-85,-229
25.54,-143,-93,-226
25.55,-140,-88,-221
25.56,-143,-81,-225
25.57,-144,-87,-226
25.58,-148,-94,-220
25.59,-143,-89,-212
25.60,-138,-82,-215
25.61,-140,-83,-229
25.62,-138,-92,-228
25.63,-142,-92,-223
25.64,-144,-88,-223
25.65,-135,-87,-221
25.66,-134,-88,-220
25.67,-134,-93,-220
25.68,-140,-97,-225
25.69,-146,-93,-228
25.70,-141,-92,-225
25.71,-129,-93,-227
25.72,-126,-97,-224
25.73,-135,-99,-225
25.74,-140,-96,-228
25.75,-140,-90,-224
25.76,-145,-91,-221
25.77,-151,-96,-221
25.78,-149,-88,-224
25.79,-143,-86,-214
25.80,-147,-91,-211
25.81,-149,-91,-227
25.82,-142,-84,-233
25.83,-140,-90,-217
25.84,-140,-99,-205
25.85,-137,-100,-209
25.86,-146,-97,-224
25.87,-148,-101,-226
25.88,-140,-105,-219
25.89,-142,-96,-215
25.90,-148,-93,-224
25.91,-147,-104,-244
25.92,-140,-105,-235
25.93,-140,-96,-218
25.94,-144,-89,-226
25.95,-138,-86,-230
25.96,-136,-87,-222
25.97,-146,-95,-225
25.98,-143,-92,-217
25.99,-134,-88,-217
26.00,-144,-86,-232
26.01,-146,-84,-233
26.02,-137,-89,-228
26.03,-138,-94,-219
26.04,-142,-92,-220
26.05,-146,-87,-229
26.06,-155,-83,-236
26.07,-156,-80,-235
26.08,-148,-89,-223
26.09,-146,-103,-222
26.10,-148,-106,-231
26.11,-141,-101,-234
26.12,-133,-94,-230
26.13,-131,-92,-233
26.14,-142,-95,-236
26.15,-153,-97,-230
26.16,-144,-96,-231
26.17,-134,-100,-229
26.18,-131,-93,-223
26.19,-143,-84,-224
26.20,-153,-87,-221
26.21,-142,-95,-216
26.22,-139,-97,-218
26.23,-144,-91,-218
26.24,-149,-85,-210
26.25,-152,-88,-207
26.26,-139,-88,-220
26.27,-125,-92,-230
26.28,-129,-99,-233
26.29,-134,-93,-229
26.30,-139,-90,-223
26.31,-150,-96,-219
26.32,-147,-95,-219
26.33,-138,-91,-217
26.34,-140,-95,-221
26.35,-143,-100,-219
26.36,-140,-92,-214
26.37,-137,-80,-227
26.38,-146,-85,-236
26.39,-154,-90,-217
26.40,-153,-89,-209
26.41,-141,-88,-217
26.42,-130,-87,-225
26.43,-130,-86,-225
26.44,-135,-84,-224
26.45,-138,-83,-223
26.46,-136,-88,-220
26.47,-134,-99,-224
26.48,-141,-97,-226
26.49,-145,-89,-225
26.50,-148,-97,-225
26.51,-150,-99,-222
26.52,-141,-94,-224
26.53,-128,-97,-230
26.54,-139,-101,-224
26.55,-150,-97,-218
26.56,-148,-91,-220
26.57,-147,-95,-225
26.58,-152,-101,-221
26.59,-149,-99,-217
26.60,-134,-86,-223
26.61,-138,-79,-228
26.62,-154,-86,-236
26.63,-149,-95,-238
26.64,-135,-95,-232
26.65,-140,-90,-218
26.66,-140,-90,-214
26.67,-135,-91,-222
26.68,-137,-87,-226
26.69,-138,-94,-219
26.70,-135,-103,-215
26.71,-135,-101,-218
26.72,-145,-100,-221
26.73,-153,-103,-214
26.74,-150,-96,-224
26.75,-156,-87,-235
26.76,-148,-91,-223
26.77,-136,-89,-214
26.78,-131,-84,-215
26.79,-136,-91,-221
26.80,-142,-97,-236
26.81,-145,-93,-235
26.82,-134,-95,-226
26.83,-131,-96,-233
26.84,-140,-82,-221
26.85,-135,-81,-203
26.86,-138,-103,-219
26.87,-149,-111,-229
26.88,-147,-92,-222
26.89,-143,-78,-226
26.90,-145,-89,-222
26.91,-141,-97,-208
26.92,-137,-99,-207
26.93,-144,-96,-220
26.94,-152,-91,-226
26.95,-151,-90,-222
26.96,-143,-89,-218
26.97,-139,-91,-219
26.98,-148,-93,-217
26.99,-163,-89,-218
27.00,-151,-88,-227
27.01,-127,-90,-239
27.02,-134,-87,-235
27.03,-142,-82,-218
27.04,-140,-88,-212
27.05,-144,-96,-221
27.06,-152,-97,-234
27.07,-146,-90,-232
27.08,-142,-88,-220
27.09,-144,-96,-213
27.10,-142,-102,-212
27.11,-147,-95,-222
27.12,-147,-88,-242
27.13,-139,-81,-246
27.14,-134,-80,-237
27.15,-136,-91,-232
27.16,-142,-100,-226
27.17,-144,-95,-220
27.18,-139,-88,-220
27.19,-137,-94,-223
27.20,-135,-98,-214
27.21,-140,-89,-206
27.22,-152,-90,-208
27.23,-148,-94,-222
27.24,-133,-88,-233
27.25,-134,-85,-220
27.26,-140,-89,-202
27.27,-136,-97,-207
27.28,-135,-102,-216
27.29,-140,-98,-214
27.30,-146,-91,-223
27.31,-138,-90,-223
27.32,-129,-89,-222
27.33,-140,-87,-226
27.34,-150,-92,-227
27.35,-149,-95,-213
27.36,-146,-85,-210
27.37,-143,-84,-227
27.38,-140,-92,-226
27.39,-141,-89,-225
27.40,-138,-88,-226
27.41,-144,-90,-223
27.42,-147,-91,-213
27.43,-139,-91,-214
27.44,-136,-93,-230
27.45,-145,-95,-236
27.46,-146,-97,-230
27.47,-134,-96,-219
27.48,-131,-95,-218
27.49,-136,-95,-222
27.50,-138,-96,-210
27.51,-140,-95,-214
27.52,-143,-98,-229
27.53,-144,-95,-223
27.54,-146,-91,-219
27.55,-146,-85,-232
27.56,-133,-86,-241
27.57,-134,-91,-234
27.58,-147,-91,-230
27.59,-150,-96,-231
27.60,-143,-103,-227
27.61,-147,-99,-222
27.62,-145,-93,-227
27.63,-137,-92,-229
27.64,-141,-92,-227
27.65,-148,-97,-231
27.66,-143,-103,-229
27.67,-133,-101,-229
27.68,-133,-93,-236
27.69,-144,-87,-231
27.70,-155,-86,-218
27.71,-151,-91,-212
27.72,-133,-94,-222
27.73,-129,-90,-229
27.74,-147,-87,-223
27.75,-147,-90,-216
27.76,-131,-89,-219
27.77,-133,-86,-226
27.78,-141,-91,-220
27.79,-139,-94,-215
27.80,-140,-94,-222
27.81,-149,-91,-218
27.82,-153,-85,-219
27.83,-155,-88,-228
27.84,-152,-96,-232
27.85,-144,-99,-235
27.86,-142,-94,-219
27.87,-152,-89,-208
27.88,-157,-92,-221
27.89,-152,-96,-218
27.90,-148,-93,-210
27.91,-144,-94,-222
27.92,-131,-92,-233
27.93,-133,-87,-228
27.94,-151,-85,-216
27.95,-151,-91,-225
27.96,-140,-93,-235
27.97,-142,-92,-224
27.98,-150,-94,-217
27.99,-152,-94,-216
28.00,-145,-93,-208
28.01,-141,-95,-212
28.02,-139,-95,-224
28.03,-133,-97,-223
28.04,-135,-96,-225
28.05,-139,-95,-226
28.06,-142,-94,-220
28.07,-143,-90,-227
28.08,-145,-86,-231
28.09,-140,-88,-222
28.10,-137,-85,-217
28.11,-145,-83,-217
28.12,-140,-90,-217
28.13,-135,-93,-217
28.14,-146,-88,-232
28.15,-149,-82,-233
28.16,-140,-77,-216
28.17,-135,-86,-219
28.18,-144,-92,-232
28.19,-150,-89,-216
28.20,-142,-89,-212
28.21,-137,-95,-232
28.22,-139,-97,-234
28.23,-142,-97,-210
28.24,-137,-95,-208
28.25,-135,-88,-228
28.26,-134,-84,-231
28.27,-134,-87,-221
28.28,-137,-93,-216
28.29,-138,-93,-216
28.30,-136,-87,-228
28.31,-141,-85,-238
28.32,-147,-93,-226
28.33,-146,-98,-213
28.34,-140,-100,-219
28.35,-137,-98,-224
28.36,-141,-88,-221
28.37,-139,-85,-221
28.38,-142,-90,-225
28.39,-139,-92,-223
28.40,-138,-92,-224
28.41,-142,-97,-222
28.42,-144,-93,-226
28.43,-146,-86,-222
28.44,-151,-89,-215
28.45,-157,-99,-219
28.46,-144,-102,-213
28.47,-131,-94,-211
28.48,-135,-86,-227
28.49,-143,-92,-227
28.50,-144,-92,-218
28.51,-142,-82,-225
28.52,-150,-95,-230
28.53,-159,-104,-221
28.54,-146,-93,-211
28.55,-129,-84,-208
28.56,-131,-84,-225
28.57,-139,-85,-226
28.58,-141,-90,-205
28.59,-132,-91,-208
28.60,-133,-89,-217
28.61,-150,-92,-218
28.62,-164,-91,-224
28.63,-155,-91,-227
28.64,-141,-92,-227
28.65,-140,-94,-224
28.66,-143,-88,-218
28.67,-146,-87,-226
28.68,-146,-88,-233
28.69,-140,-85,-214
28.70,-134,-83,-205
28.71,-141,-90,-220
28.72,-143,-102,-227
28.73,-144,-98,-227
28.74,-144,-89,-229
28.75,-142,-89,-227
28.76,-138,-90,-224
28.77,-134,-91,-224
28.78,-131,-94,-221
28.79,-141,-94,-214
28.80,-150,-89,-215
28.81,-143,-85,-219
28.82,-138,-88,-211
28.83,-140,-96,-218
28.84,-144,-89,-230
28.85,-142,-79,-220
28.86,-141,-84,-209
28.87,-145,-95,-220
28.88,-133,-94,-227
28.89,-127,-90,-223
28.90,-140,-97,-228
28.91,-148,-97,-219
28.92,-150,-91,-218
28.93,-137,-88,-228
28.94,-128,-92,-225
28.95,-139,-105,-213
28.96,-150,-109,-216
28.97,-141,-96,-216
28.98,-134,-86,-217
28.99,-132,-90,-226
29.00,-135,-91,-223
29.01,-141,-88,-213
29.02,-147,-96,-210
29.03,-151,-98,-217
29.04,-152,-86,-223
29.05,-150,-85,-224
29.06,-139,-94,-217
29.07,-138,-92,-219
29.08,-145,-82,-227
29.09,-142,-85,-223
29.10,-139,-90,-218
29.11,-141,-88,-219
29.12,-135,-94,-223
29.13,-130,-106,-221
29.14,-156,-103,-223
29.15,-166,-94,-229
29.16,-156,-88,-229
29.17,-145,-97,-228
29.18,-131,-93,-221
29.19,-132,-85,-215
29.20,-139,-91,-221
29.21,-148,-99,-228
29.22,-148,-97,-222
29.23,-144,-93,-218
29.24,-144,-89,-223
29.25,-140,-94,-227
29.26,-145,-98,-230
29.27,-160,-85,-226
29.28,-157,-86,-205
29.29,-140,-91,-203
29.30,-136,-86,-216
29.31,-140,-95,-224
29.32,-137,-104,-215
29.33,-135,-96,-210
29.34,-149,-93,-218
29.35,-151,-95,-220
29.36,-137,-94,-214
29.37,-134,-87,-217
29.38,-148,-83,-225
29.39,-157,-85,-237
29.40,-154,-89,-233
29.41,-141,-87,-223
29.42,-131,-93,-213
29.43,-132,-96,-207
29.44,-139,-90,-212
29.45,-145,-88,-222
29.46,-147,-89,-232
29.47,-149,-98,-240
29.48,-143,-100,-235
29.49,-129,-83,-218
29.50,-135,-74,-209
29.51,-142,-85,-221
29.52,-140,-92,-226
29.53,-139,-90,-214
29.54,-135,-95,-214
29.55,-132,-89,-218
29.56,-136,-77,-215
29.57,-149,-77,-213
29.58,-155,-87,-213
29.59,-139,-91,-211
29.60,-118,-94,-226
29.61,-119,-96,-237
29.62,-147,-96,-230
29.63,-162,-91,-216
29.64,-153,-91,-212
29.65,-138,-96,-223
29.66,-134,-95,-226
29.67,-135,-83,-212
29.68,-145,-82,-208
29.69,-147,-90,-222
29.70,-144,-93,-228
29.71,-136,-93,-223
29.72,-126,-98,-228
29.73,-128,-96,-226
29.74,-136,-91,-220
29.75,-144,-93,-225
29.76,-143,-93,-228
29.77,-138,-96,-228
29.78,-137,-93,-227
29.79,-136,-89,-225
29.80,-142,-92,-226
29.81,-154,-96,-219
29.82,-152,-97,-218
29.83,-131,-98,-224
29.84,-127,-96,-212
29.85,-135,-88,-209
29.86,-137,-86,-226
29.87,-137,-82,-230
29.88,-136,-88,-211
29.89,-136,-99,-202
29.90,-142,-101,-211
29.91,-150,-94,-219
29.92,-152,-85,-215
29.93,-148,-87,-209
29.94,-138,-97,-225
29.95,-135,-96,-231
29.96,-138,-88,-205
29.97,-143,-88,-203
29.98,-142,-88,-214
29.99,-137,-91,-210
30.00,-138,-94,-216
30.01,-137,-93,-222
30.02,-130,-86,-217
30.03,-130,-88,-219
30.04,-145,-91,-226
30.05,-148,-87,-221
30.06,-147,-91,-226
30.07,-155,-91,-220
30.08,-140,-86,-215
30.09,-122,-88,-226
30.10,-132,-88,-226
30.11,-145,-84,-206
30.12,-149,-89,-199
30.13,-152,-97,-211
30.14,-141,-93,-224
30.15,-131,-96,-219
30.16,-139,-99,-214
30.17,-156,-93,-229
30.18,-144,-101,-229
30.19,-129,-102,-219
30.20,-133,-88,-222
30.21,-139,-89,-222
30.22,-150,-99,-222
30.23,-156,-94,-233
30.24,-143,-84,-221
30.25,-135,-91,-199
30.26,-140,-103,-214
30.27,-144,-96,-229
30.28,-149,-87,-222
30.29,-159,-97,-226
30.30,-157,-96,-236
30.31,-147,-84,-226
30.32,-141,-86,-206
30.33,-139,-89,-209
30.34,-142,-88,-222
30.35,-141,-88,-220
30.36,-129,-90,-233
30.37,-129,-94,-238
30.38,-141,-84,-221
30.39,-139,-76,-209
30.40,-140,-84,-217
30.41,-148,-97,-235
30.42,-145,-105,-231
30.43,-145,-99,-218
30.44,-152,-89,-210
30.45,-154,-89,-210
30.46,-148,-89,-217
30.47,-141,-94,-219
30.48,-136,-95,-225
30.49,-130,-90,-224
30.50,-128,-86,-218
30.51,-142,-81,-225
30.52,-154,-91,-239
30.53,-149,-100,-232
30.54,-148,-93,-219
30.55,-150,-88,-220
30.56,-146,-88,-224
30.57,-152,-87,-220
30.58,-153,-90,-220
30.59,-147,-93,-226
30.60,-143,-92,-222
30.61,-140,-93,-207
30.62,-131,-91,-209
30.63,-129,-89,-221
30.64,-130,-94,-221
30.65,-141,-99,-216
30.66,-150,-95,-219
30.67,-144,-95,-213
30.68,-138,-102,-213
30.69,-141,-102,-223
30.70,-148,-99,-223
30.71,-149,-100,-223
30.72,-149,-98,-229
30.73,-138,-91,-230
30.74,-125,-92,-223
30.75,-129,-95,-223
30.76,-141,-97,-228
30.77,-142,-98,-221
30.78,-133,-100,-216
30.79,-122,-96,-214
30.80,-118,-90,-215
30.81,-126,-89,-222
30.82,-147,-91,-223
30.83,-155,-89,-217
30.84,-141,-96,-209
30.85,-133,-103,-214
30.86,-142,-97,-230
30.87,-144,-88,-236
30.88,-142,-94,-220
30.89,-149,-98,-216
30.90,-149,-93,-230
30.91,-136,-90,-236
30.92,-134,-93,-235
30.93,-141,-93,-225
30.94,-142,-84,-224
30.95,-145,-77,-231
30.96,-146,-85,-235
30.97,-137,-98,-229
30.98,-131,-99,-212
30.99,-133,-87,-218
31.00,-139,-88,-238
31.01,-149,-91,-235
31.02,-150,-83,-232
31.03,-136,-88,-231
31.04,-123,-92,-227
31.05,-134,-89,-224
31.06,-138,-88,-231
31.07,-138,-78,-225
31.08,-149,-73,-208
31.09,-146,-89,-211
31.10,-126,-100,-223
31.11,-126,-97,-223
31.12,-145,-90,-224
31.13,-145,-89,-232
31.14,-143,-87,-234
31.15,-148,-82,-219
31.16,-145,-85,-209
31.17,-138,-97,-228
31.18,-137,-100,-232
31.19,-145,-92,-228
31.20,-151,-94,-233
31.21,-142,-93,-231
31.22,-125,-89,-226
31.23,-132,-92,-226
31.24,-147,-93,-233
31.25,-142,-85,-239
31.26,-141,-83,-232
31.27,-143,-94,-225
31.28,-146,-97,-224
31.29,-148,-98,-219
31.30,-143,-101,-224
31.31,-135,-95,-221
31.32,-141,-89,-211
31.33,-139,-90,-227
31.34,-128,-91,-228
31.35,-134,-92,-221
31.36,-135,-94,-232
31.37,-135,-89,-224
31.38,-145,-84,-219
31.39,-145,-84,-229
31.40,-139,-88,-233
31.41,-139,-91,-226
31.42,-148,-86,-218
31.43,-156,-84,-217
31.44,-149,-91,-225
31.45,-140,-92,-221
31.46,-140,-96,-216
31.47,-139,-107,-226
31.48,-141,-101,-234
31.49,-146,-83,-231
31.50,-145,-83,-220
31.51,-137,-95,-216
31.52,-126,-94,-216
31.53,-132,-89,-220
31.54,-148,-90,-226
31.55,-153,-92,-225
31.56,-155,-94,-228
31.57,-148,-91,-230
31.58,-136,-87,-220
31.59,-138,-93,-212
31.60,-144,-95,-213
31.61,-145,-91,-225
31.62,-138,-88,-229
31.63,-130,-93,-212
31.64,-131,-95,-214
31.65,-135,-88,-229
31.66,-145,-90,-227
31.67,-152,-92,-227
31.68,-144,-91,-235
31.69,-137,-89,-231
31.70,-130,-87,-214
31.71,-132,-89,-217
31.72,-141,-93,-232
31.73,-148,-92,-230
31.74,-144,-85,-228
31.75,-138,-89,-227
31.76,-137,-91,-223
31.77,-137,-84,-226
31.78,-144,-88,-222
31.79,-153,-93,-221
31.80,-144,-88,-234
31.81,-132,-83,-229
31.82,-131,-90,-211
31.83,-138,-92,-204
31.84,-146,-88,-211
31.85,-150,-87,-227
31.86,-147,-97,-227
31.87,-137,-106,-216
31.88,-135,-99,-223
31.89,-146,-95,-233
31.90,-151,-95,-222
31.91,-151,-92,-217
31.92,-151,-96,-225
31.93,-143,-101,-227
31.94,-138,-99,-213
31.95,-137,-89,-212
31.96,-133,-81,-223
31.97,-146,-87,-229
31.98,-152,-101,-216
31.99,-148,-101,-208
32.00,-145,-92,-221
32.01,-137,-86,-230
32.02,-132,-84,-235
32.03,-138,-92,-229
32.04,-148,-102,-239
32.05,-145,-103,-235
32.06,-132,-98,-206
32.07,-132,-86,-211
32.08,-142,-73,-237
32.09,-146,-81,-226
32.10,-147,-93,-209
32.11,-142,-93,-215
32.12,-137,-97,-219
32.13,-141,-93,-216
32.14,-136,-84,-226
