2011.02.07 16:47:38,,,
MIHARU,,,
T1,,,
,N102W,N12W,
24.96,124,-6,-47
24.97,120,10,-46
24.98,129,38,-32
24.99,134,28,-30
25.00,139,4,-33
25.01,144,4,-32
25.02,140,11,-42
25.03,124,14,-52
25.04,109,26,-50
25.05,103,21,-46
25.06,117,1,-44
25.07,135,0,-40
25.08,136,20,-42
25.09,143,38,-42
25.10,140,25,-27
25.11,127,4,-34
25.12,138,0,-42
25.13,142,12,-30
25.14,134,34,-31
25.15,125,27,-33
25.16,115,4,-42
25.17,114,3,-50
25.18,135,24,-44
25.19,156,32,-33
25.20,146,23,-31
25.21,126,16,-44
25.22,117,4,-45
25.23,125,4,-37
25.24,141,27,-40
25.25,142,36,-40
25.26,119,5,-47
25.27,109,-5,-59
25.28,121,20,-41
25.29,133,43,-40
25.30,128,33,-47
25.31,108,15,-44
25.32,111,-3,-50
25.33,135,-12,-44
25.34,145,6,-37
25.35,124,33,-45
25.36,107,31,-43
25.37,110,18,-46
25.38,118,10,-50
25.39,139,7,-42
25.40,160,16,-43
25.41,154,22,-47
25.42,127,20,-44
25.43,106,13,-45
25.44,111,27,-52
25.45,127,25,-33
25.46,143,12,-30
25.47,144,24,-43
25.48,123,24,-31
25.49,109,9,-37
25.50,122,2,-38
25.51,146,13,-32
25.52,162,17,-34
25.53,150,5,-32
25.54,131,15,-40
25.55,129,31,-47
25.56,126,17,-54
25.57,122,2,-50
25.58,134,7,-42
25.59,139,23,-45
25.60,125,28,-40
25.61,109,16,-48
25.62,113,11,-66
25.63,131,18,-47
25.64,145,13,-25
25.65,149,4,-29
25.66,141,12,-39
25.67,117,15,-51
25.68,94,16,-41
25.69,110,18,-39
25.70,133,19,-45
25.71,130,12,-43
25.72,124,-3,-51
25.73,122,5,-64
25.74,122,34,-61
25.75,134,34,-37
25.76,146,8,-39
25.77,148,-3,-54
25.78,139,5,-49
25.79,119,26,-45
25.80,115,43,-48
25.81,121,26,-45
25.82,125,3,-39
25.83,133,3,-29
25.84,136,4,-21
25.85,136,15,-34
25.86,136,23,-47
25.87,146,6,-45
25.88,136,-12,-43
25.89,117,1,-52
25.90,117,27,-59
25.91,115,30,-60
25.92,115,10,-60
25.93,139,-4,-55
25.94,149,-1,-47
25.95,131,9,-37
25.96,131,20,-32
25.97,137,32,-49
25.98,130,32,-55
25.99,131,18,-35
26.00,137,16,-36
26.01,130,25,-45
26.02,127,17,-34
26.03,120,-2,-33
26.04,112,1,-45
26.05,118,20,-43
26.06,126,16,-32
26.07,131,18,-28
26.08,138,29,-33
26.09,143,27,-53
26.10,123,12,-55
26.11,111,-1,-39
26.12,121,12,-46
26.13,137,21,-51
26.14,136,19,-43
26.15,122,26,-42
26.16,118,24,-36
26.17,120,8,-38
26.18,126,4,-35
26.19,138,9,-32
26.20,149,11,-41
26.21,130,15,-35
26.22,108,15,-35
26.23,118,19,-51
26.24,120,30,-63
26.25,130,16,-45
26.26,149,-8,-27
26.27,146,-6,-39
26.28,117,10,-37
26.29,113,35,-37
26.30,140,39,-51
26.31,152,14,-39
26.32,140,-4,-40
26.33,127,3,-44
26.34,123,19,-48
26.35,124,27,-61
26.36,123,20,-52
26.37,124,-1,-42
26.38,121,-3,-48
26.39,115,18,-49
26.40,125,28,-42
26.41,143,15,-40
26.42,149,2,-40
26.43,130,-4,-29
26.44,112,13,-38
26.45,132,35,-51
26.46,140,28,-41
26.47,132,3,-37
26.48,133,-4,-35
26.49,122,30,-40
26.50,116,52,-57
26.51,129,29,-50
26.52,146,-14,-40
26.53,138,-15,-46
26.54,123,26,-49
26.55,137,36,-46
26.56,141,22,-46
26.57,133,13,-51
26.58,136,-3,-47
26.59,126,-7,-54
26.60,115,16,-49
26.61,130,34,-44
26.62,141,21,-56
26.63,125,7,-37
26.64,112,11,-23
26.65,123,26,-48
26.66,134,33,-56
26.67,137,27,-61
26.68,131,5,-48
26.69,123,-9,-37
26.70,128,10,-47
26.71,137,33,-50
26.72,137,21,-40
26.73,134,-6,-31
26.74,126,-4,-32
26.75,121,9,-43
26.76,120,26,-42
26.77,120,34,-40
26.78,129,9,-40
26.79,144,-18,-50
26.80,141,-6,-49
26.81,126,22,-33
26.82,123,44,-46
26.83,130,40,-53
26.84,141,15,-43
26.85,158,-4,-43
26.86,147,-5,-37
26.87,112,21,-49
26.88,105,22,-56
26.89,124,4,-52
26.90,136,6,-61
26.91,136,14,-49
26.92,132,18,-36
26.93,121,24,-47
26.94,111,17,-56
26.95,128,-4,-41
26.96,162,-15,-32
26.97,154,0,-42
26.98,120,29,-56
26.99,95,40,-59
27.00,94,24,-49
27.01,116,12,-33
27.02,148,12,-47
27.03,153,9,-57
27.04,119,13,-37
27.05,120,21,-37
27.06,144,9,-47
27.07,136,4,-45
27.08,127,25,-43
27.09,126,36,-43
27.10,126,15,-46
27.11,122,-16,-45
27.12,124,-9,-52
27.13,137,19,-44
27.14,139,31,-28
27.15,139,36,-39
27.16,153,25,-42
27.17,146,-5,-33
27.18,118,-5,-44
27.19,110,20,-50
27.20,128,26,-39
27.21,135,9,-24
27.22,129,0,-26
27.23,122,10,-34
27.24,105,26,-39
27.25,112,32,-40
27.26,157,22,-38
27.27,180,-6,-39
27.28,139,-13,-37
27.29,104,21,-45
27.30,120,54,-58
27.31,133,43,-49
27.32,123,11,-43
27.33,113,5,-32
27.34,115,16,-28
27.35,140,29,-40
27.36,152,23,-34
27.37,143,3,-30
27.38,141,1,-40
27.39,136,9,-40
27.40,133,29,-48
27.41,135,39,-45
27.42,136,22,-37
27.43,138,-4,-43
27.44,122,-16,-52
27.45,120,15,-48
27.46,139,34,-45
27.47,136,24,-50
27.48,124,12,-52
27.49,117,20,-42
27.50,132,30,-32
27.51,147,25,-18
27.52,140,14,-26
27.53,128,4,-41
27.54,130,13,-39
27.55,135,21,-42
27.56,141,25,-42
27.57,145,25,-42
27.58,134,11,-50
27.59,122,2,-50
27.60,126,6,-44
27.61,141,14,-46
27.62,148,20,-40
27.63,145,14,-35
27.64,138,3,-50
27.65,120,7,-62
27.66,107,22,-54
27.67,124,31,-43
27.68,153,21,-43
27.69,156,-2,-53
27.70,154,-6,-61
27.71,145,15,-53
27.72,111,38,-40
27.73,109,41,-43
27.74,147,17,-47
27.75,155,-12,-40
27.76,131,-7,-32
27.77,114,36,-32
27.78,106,56,-41
27.79,112,26,-37
27.80,138,-8,-31
27.81,163,-15,-33
27.82,158,7,-36
27.83,129,38,-37
27.84,109,42,-43
27.85,121,19,-55
27.86,149,-2,-44
27.87,154,1,-23
27.88,137,9,-24
27.89,103,6,-35
27.90,98,18,-48
27.91,131,24,-58
27.92,142,24,-52
27.93,129,26,-35
27.94,124,15,-37
27.95,124,6,-56
27.96,125,10,-46
27.97,143,14,-51
27.98,154,14,-63
27.99,137,16,-46
28.00,119,28,-42
28.01,109,32,-43
28.02,103,12,-46
28.03,117,7,-51
28.04,134,25,-42
28.05,128,27,-42
28.06,122,14,-43
28.07,120,10,-43
28.08,133,9,-50
28.09,136,12,-48
28.10,129,26,-40
28.11,126,29,-32
28.12,117,11,-36
28.13,107,-5,-51
28.14,117,1,-51
28.15,143,18,-42
28.16,137,19,-35
28.17,123,16,-36
28.18,133,15,-43
28.19,136,-4,-48
28.20,121,-1,-50
28.21,135,29,-50
28.22,155,25,-52
28.23,138,-4,-54
28.24,115,-9,-45
28.25,110,17,-45
28.26,120,24,-45
28.27,132,17,-49
28.28,136,13,-54
28.29,148,7,-41
28.30,144,20,-39
28.31,118,28,-49
28.32,118,21,-48
28.33,133,11,-41
28.34,135,-3,-43
28.35,125,-4,-53
28.36,111,19,-51
28.37,109,39,-52
28.38,121,29,-55
28.39,134,0,-34
28.40,136,1,-36
28.41,139,23,-58
28.42,135,28,-57
28.43,125,20,-43
28.44,123,8,-36
28.45,137,6,-42
28.46,150,8,-45
28.47,133,12,-50
28.48,116,15,-57
28.49,113,8,-49
28.50,111,12,-55
28.51,118,23,-61
28.52,130,26,-50
28.53,141,19,-33
28.54,138,8,-27
28.55,135,3,-38
28.56,137,6,-30
28.57,140,30,-35
28.58,144,38,-45
28.59,134,15,-42
28.60,109,-5,-43
28.61,100,6,-40
28.62,112,27,-41
28.63,132,32,-45
28.64,141,17,-35
28.65,132,-2,-33
28.66,127,3,-39
28.67,122,18,-44
28.68,126,37,-54
28.69,143,32,-40
28.70,150,2,-41
28.71,135,-15,-51
28.72,120,17,-54
28.73,138,52,-55
28.74,143,35,-29
28.75,126,-8,-13
28.76,128,-20,-32
28.77,140,6,-45
28.78,143,38,-59
28.79,128,43,-58
28.80,124,8,-43
28.81,144,-19,-50
28.82,143,0,-49
28.83,136,40,-45
28.84,128,48,-46
28.85,114,18,-59
28.86,115,-4,-57
28.87,132,-7,-36
28.88,153,13,-45
28.89,138,46,-48
28.90,98,46,-42
28.91,82,12,-45
28.92,99,-3,-42
28.93,140,16,-36
28.94,149,28,-30
28.95,124,18,-33
28.96,121,2,-41
28.97,122,-7,-45
28.98,122,8,-52
28.99,132,33,-53
29.00,127,33,-51
29.01,120,16,-48
29.02,127,-4,-53
29.03,132,0,-55
29.04,130,19,-45
29.05,129,27,-41
29.06,125,13,-37
29.07,124,-8,-42
29.08,132,0,-56
29.09,134,22,-47
29.10,129,28,-44
29.11,132,20,-43
29.12,130,9,-33
29.13,125,-1,-35
29.14,130,-2,-47
29.15,126,5,-59
29.16,115,13,-44
29.17,119,15,-27
29.18,136,9,-41
29.19,142,12,-54
29.20,123,29,-53
29.21,112,33,-58
29.22,110,9,-58
29.23,129,-4,-44
29.24,155,4,-29
29.25,152,11,-33
29.26,112,19,-40
29.27,85,21,-50
29.28,121,23,-60
29.29,172,21,-47
29.30,171,22,-38
29.31,129,17,-49
29.32,96,9,-41
29.33,103,20,-32
29.34,133,26,-39
29.35,152,16,-45
29.36,153,16,-32
29.37,129,19,-22
29.38,104,19,-30
29.39,111,20,-44
29.40,129,16,-47
29.41,141,5,-54
29.42,134,-3,-49
29.43,123,6,-47
29.44,126,26,-50
29.45,124,22,-40
29.46,125,7,-43
29.47,132,5,-48
29.48,143,18,-42
29.49,133,24,-37
29.50,107,18,-45
29.51,107,10,-44
29.52,117,8,-34
29.53,136,12,-34
29.54,155,14,-36
29.55,150,13,-48
29.56,129,12,-49
29.57,119,8,-44
29.58,117,9,-49
29.59,124,14,-49
29.60,132,6,-33
29.61,130,4,-29
29.62,124,18,-43
29.63,112,25,-51
29.64,111,25,-49
29.65,124,12,-35
29.66,138,-12,-32
29.67,139,-16,-41
29.68,130,15,-51
29.69,130,44,-40
29.70,137,39,-30
29.71,135,11,-41
29.72,137,-5,-49
29.73,140,1,-47
29.74,133,20,-43
29.75,131,20,-54
29.76,131,-2,-57
29.77,117,-7,-41
29.78,114,13,-31
29.79,123,28,-30
29.80,124,27,-44
29.81,133,9,-62
29.82,145,-18,-56
29.83,144,-10,-51
29.84,134,31,-45
29.85,118,51,-37
29.86,119,26,-39
29.87,120,-5,-43
29.88,130,5,-42
29.89,148,33,-37
29.90,141,32,-47
29.91,125,14,-63
29.92,121,2,-46
29.93,131,3,-35
29.94,135,21,-49
29.95,135,33,-56
29.96,150,26,-52
29.97,140,-2,-41
29.98,113,-13,-44
29.99,119,15,-55
30.00,146,38,-49
30.01,148,33,-42
30.02,134,7,-35
30.03,122,-8,-44
30.04,116,6,-57
30.05,120,34,-51
30.06,138,38,-51
30.07,148,13,-50
30.08,140,1,-54
30.09,126,15,-45
30.10,108,26,-38
30.11,111,29,-47
30.12,132,24,-50
30.13,141,9,-50
30.14,139,-6,-43
30.15,137,2,-37
30.16,133,28,-46
30.17,120,30,-45
30.18,115,10,-41
30.19,138,1,-40
30.20,150,1,-44
30.21,142,10,-56
30.22,126,15,-52
30.23,112,13,-44
30.24,124,12,-44
30.25,142,9,-47
30.26,139,14,-54
30.27,125,26,-52
30.28,109,24,-54
30.29,108,21,-52
30.30,131,24,-45
30.31,146,24,-50
30.32,126,13,-48
30.33,118,2,-43
30.34,127,-2,-47
30.35,124,14,-52
30.36,120,32,-51
30.37,140,24,-42
30.38,148,6,-47
30.39,131,9,-54
30.40,116,22,-50
30.41,116,18,-50
30.42,128,2,-39
30.43,144,8,-34
30.44,146,23,-45
30.45,131,19,-59
30.46,130,8,-56
30.47,130,7,-38
30.48,122,9,-49
30.49,129,14,-60
30.50,132,25,-43
30.51,133,25,-45
30.52,135,17,-59
30.53,118,15,-54
30.54,118,12,-30
30.55,139,8,-32
30.56,148,18,-51
30.57,139,15,-47
30.58,121,0,-38
30.59,108,2,-46
30.60,122,15,-59
30.61,137,27,-59
30.62,131,22,-40
30.63,130,8,-45
30.64,134,9,-54
30.65,121,12,-39
30.66,112,12,-38
30.67,125,11,-43
30.68,133,11,-42
30.69,138,7,-43
30.70,130,11,-41
30.71,131,27,-48
30.72,141,22,-46
30.73,126,0,-40
30.74,119,-1,-44
30.75,127,5,-56
30.76,123,13,-63
30.77,124,22,-32
30.78,128,15,-16
30.79,124,16,-32
30.80,121,28,-48
30.81,131,27,-52
30.82,136,23,-40
30.83,127,9,-36
30.84,126,-3,-48
30.85,115,1,-61
30.86,108,12,-55
30.87,124,16,-32
30.88,135,6,-44
30.89,138,-2,-51
30.90,145,-7,-41
30.91,142,18,-46
30.92,129,46,-48
30.93,120,36,-36
30.94,118,-2,-33
30.95,136,-8,-44
30.96,144,24,-52
30.97,131,36,-43
30.98,115,20,-38
30.99,115,-1,-41
31.00,130,8,-44
31.01,141,22,-47
31.02,153,19,-42
31.03,159,16,-49
31.04,144,8,-60
31.05,122,7,-55
31.06,118,20,-52
31.07,138,35,-48
31.08,153,31,-56
31.09,148,1,-58
31.10,127,-20,-41
31.11,112,19,-38
31.12,121,57,-35
31.13,136,30,-46
31.14,156,-10,-59
31.15,156,-8,-53
31.16,130,12,-49
31.17,118,33,-46
31.18,124,37,-48
31.19,128,22,-40
31.20,136,3,-25
31.21,139,-8,-38
31.22,143,11,-50
31.23,134,37,-45
31.24,123,34,-44
31.25,130,10,-41
31.26,145,-6,-45
31.27,156,3,-45
31.28,144,21,-41
31.29,134,24,-52
31.30,124,18,-48
31.31,136,17,-39
31.32,149,12,-43
31.33,133,14,-44
31.34,124,18,-45
31.35,122,22,-45
31.36,110,22,-45
31.37,122,16,-46
31.38,147,7,-54
31.39,156,14,-56
31.40,144,8,-39
31.41,119,6,-40
31.42,111,31,-55
31.43,119,26,-57
31.44,116,6,-53
31.45,117,7,-38
31.46,128,17,-39
31.47,140,23,-54
31.48,137,16,-52
31.49,127,6,-40
31.50,125,13,-35
31.51,132,22,-53
31.52,142,21,-56
31.53,140,11,-45
31.54,131,0,-55
31.55,124,-4,-54
31.56,128,12,-44
31.57,138,23,-40
31.58,147,16,-27
31.59,144,6,-32
31.60,122,6,-40
31.61,112,5,-36
31.62,121,7,-35
31.63,134,15,-28
31.64,144,19,-30
31.65,143,7,-46
31.66,127,6,-59
31.67,129,26,-50
31.68,130,25,-36
31.69,132,11,-37
31.70,135,8,-43
31.71,127,10,-60
31.72,123,11,-52
31.73,118,18,-35
31.74,119,27,-61
31.75,126,20,-54
31.76,132,6,-39
31.77,144,12,-46
31.78,148,15,-49
31.79,143,14,-51
31.80,127,33,-39
31.81,110,26,-39
31.82,119,3,-53
31.83,139,9,-41
31.84,141,18,-27
31.85,120,9,-26
31.86,104,15,-43
31.87,126,22,-50
31.88,148,21,-39
31.89,153,9,-34
31.90,151,-1,-28
31.91,134,16,-31
31.92,121,21,-46
31.93,123,17,-50
31.94,135,13,-46
31.95,140,0,-43
31.96,138,-6,-40
31.97,133,12,-43
31.98,132,27,-41
31.99,124,19,-42
32.00,113,20,-46
32.01,129,20,-48
32.02,156,6,-49
32.03,152,6,-45
32.04,143,24,-44
32.05,135,23,-38
32.06,110,14,-47
32.07,119,20,-53
32.08,142,13,-36
32.09,130,5,-36
32.10,103,11,-44
32.11,101,18,-37
32.12,113,14,-50
32.13,127,8,-48
32.14,154,2,-28
32.15,160,-9,-35
32.16,132,-3,-46
32.17,117,16,-38
32.18,134,37,-37
32.19,144,35,-36
32.20,128,14,-35
32.21,120,11,-53
32.22,125,11,-56
32.23,122,10,-47
32.24,129,21,-58
32.25,145,23,-51
32.26,129,10,-34
32.27,111,5,-36
32.28,130,2,-45
32.29,142,-10,-47
32.30,127,3,-31
32.31,120,33,-37
32.32,124,31,-54
32.33,124,11,-47
32.34,136,5,-41
32.35,140,18,-35
32.36,126,20,-39
32.37,123,14,-39
32.38,134,20,-40
32.39,137,25,-44
32.40,138,9,-41
32.41,134,5,-41
32.42,119,29,-41
32.43,115,35,-34
32.44,129,15,-28
32.45,145,-5,-23
32.46,139,-1,-35
32.47,136,19,-49
32.48,135,26,-32
32.49,137,19,-26
32.50,131,16,-36
32.51,105,18,-51
32.52,116,22,-54
32.53,136,30,-37
32.54,124,19,-44
32.55,130,12,-62
32.56,141,17,-55
32.57,127,11,-45
32.58,119,10,-38
32.59,128,21,-38
32.60,125,27,-45
32.61,123,16,-49
32.62,135,8,-51
32.63,144,8,-41
32.64,133,8,-30
32.65,110,5,-33
32.66,104,17,-43
32.67,125,23,-41
32.68,146,7,-39
32.69,138,3,-48
32.70,134,7,-43
32.71,121,14,-56
32.72,110,27,-72
32.73,132,21,-59
32.74,140,12,-47
32.75,136,7,-41
32.76,137,10,-47
32.77,133,14,-49
32.78,133,20,-49
32.79,149,26,-50
32.80,160,21,-35
32.81,137,19,-33
32.82,107,14,-50
32.83,112,5,-52
32.84,135,0,-42
32.85,137,6,-33
32.86,126,23,-38
32.87,131,23,-49
32.88,127,6,-41
32.89,122,1,-39
32.90,143,-4,-38
32.91,156,12,-40
32.92,149,50,-44
32.93,148,46,-41
32.94,123,12,-45
32.95,94,1,-39
32.96,112,7,-32
32.97,143,14,-41
32.98,139,19,-34
32.99,125,16,-38
33.00,120,5,-47
33.01,104,9,-36
33.02,111,27,-28
33.03,152,32,-40
33.04,178,18,-38
33.05,159,7,-32
33.06,119,11,-39
33.07,108,22,-47
33.08,119,18,-49
33.09,129,11,-47
33.10,146,13,-36
33.11,139,16,-31
33.12,121,24,-40
33.13,116,24,-44
33.14,128,23,-50
33.15,149,19,-40
33.16,150,6,-24
33.17,140,9,-45
33.18,132,22,-48
33.19,114,15,-31
33.20,104,6,-37
33.21,127,28,-35
33.22,133,38,-29
33.23,126,20,-41
33.24,122,16,-44
33.25,124,21,-46
33.26,117,15,-48
33.27,122,22,-40
33.28,152,19,-43
33.29,169,5,-54
33.30,153,11,-42
33.31,128,28,-40
33.32,108,32,-55
33.33,96,16,-47
33.34,120,12,-41
33.35,152,9,-33
33.36,140,7,-31
33.37,121,25,-44
33.38,125,31,-49
33.39,131,4,-46
33.40,154,-5,-42
33.41,171,13,-35
33.42,142,26,-35
33.43,110,33,-43
33.44,117,30,-50
33.45,135,11,-58
33.46,128,-3,-52
33.47,132,10,-44
33.48,141,24,-40
33.49,120,21,-49
33.50,115,17,-47
33.51,131,8,-26
33.52,143,13,-35
33.53,153,24,-54
33.54,133,25,-60
33.55,108,16,-51
33.56,106,-4,-40
33.57,125,10,-57
33.58,150,44,-48
33.59,146,33,-31
33.60,121,11,-53
33.61,113,11,-59
33.62,124,15,-48
33.63,133,19,-45
33.64,143,20,-43
33.65,150,12,-47
33.66,131,1,-52
33.67,111,7,-56
33.68,114,17,-53
33.69,131,25,-48
33.70,147,14,-41
33.71,145,-5,-34
33.72,126,12,-41
33.73,110,33,-45
33.74,117,27,-49
33.75,139,3,-45
33.76,143,-17,-49
33.77,138,-1,-53
33.78,140,18,-37
33.79,139,28,-32
33.80,129,30,-42
33.81,120,18,-43
33.82,125,19,-44
33.83,134,22,-41
33.84,127,12,-44
33.85,133,-5,-47
33.86,135,-3,-35
33.87,123,25,-43
33.88,132,38,-50
33.89,147,32,-46
33.90,148,23,-40
33.91,128,14,-49
33.92,111,-2,-65
33.93,119,10,-55
33.94,131,31,-49
33.95,135,22,-56
33.96,129,6,-50
33.97,129,6,-40
33.98,134,20,-36
33.99,147,28,-41
34.00,139,20,-41
34.01,105,14,-41
34.02,97,11,-46
34.03,126,11,-43
34.04,135,13,-39
34.05,134,17,-47
34.06,134,21,-42
34.07,117,18,-40
34.08,111,1,-44
34.09,142,4,-44
34.10,166,29,-47
34.11,144,26,-47
34.12,130,20,-42
34.13,135,26,-28
34.14,127,12,-31
34.15,118,2,-49
34.16,131,13,-53
34.17,150,21,-50
34.18,142,28,-34
34.19,118,28,-26
34.20,131,10,-40
34.21,158,4,-45
34.22,146,16,-42
34.23,128,15,-32
34.24,127,13,-25
34.25,127,17,-33
34.26,134,18,-42
34.27,129,13,-48
34.28,116,19,-46
34.29,131,22,-33
34.30,158,-3,-44
34.31,152,-10,-60
34.32,121,25,-57
34.33,104,40,-52
34.34,109,20,-41
34.35,133,-5,-50
34.36,149,-10,-60
34.37,146,13,-47
34.38,127,29,-43
34.39,105,26,-50
34.40,127,14,-41
34.41,171,-1,-42
34.42,156,1,-58
34.43,113,15,-62
34.44,101,20,-52
34.45,111,15,-39
34.46,122,1,-30
34.47,138,-10,-43
34.48,140,4,-53
34.49,129,30,-46
34.50,120,31,-44
34.51,127,7,-45
34.52,144,5,-50
34.53,152,16,-50
34.54,135,13,-43
34.55,122,24,-47
34.56,124,22,-40
34.57,121,3,-41
34.58,134,1,-40
34.59,144,5,-33
34.60,139,27,-44
34.61,128,34,-49
34.62,112,3,-40
34.63,120,-12,-36
34.64,151,4,-49
34.65,151,23,-60
34.66,118,28,-57
34.67,110,26,-62
34.68,120,13,-56
34.69,129,-4,-55
34.70,133,9,-56
34.71,133,36,-40
34.72,127,30,-38
34.73,124,6,-36
34.74,127,9,-43
34.75,135,26,-58
34.76,140,24,-45
34.77,140,17,-27
34.78,138,12,-27
34.79,134,0,-46
34.80,132,3,-59
34.81,128,21,-54
34.82,112,18,-52
34.83,120,4,-53
34.84,145,10,-51
34.85,139,28,-54
34.86,130,35,-58
34.87,134,24,-45
34.88,143,11,-39
34.89,153,4,-47
34.90,154,2,-57
34.91,133,10,-47
34.92,111,31,-36
34.93,123,29,-45
34.94,139,11,-42
34.95,131,9,-35
34.96,128,19,-33
34.97,139,15,-44
34.98,133,10,-49
34.99,124,9,-41
35.00,140,11,-46
35.01,155,28,-52
35.02,131,35,-49
35.03,103,27,-45
35.04,111,4,-36
35.05,140,-9,-46
35.06,150,1,-62
35.07,128,14,-45
35.08,120,22,-31
35.09,135,13,-40
35.10,151,0,-51
35.11,155,9,-48
35.12,149,30,-39
35.13,134,26,-47
35.14,108,-1,-47
35.15,95,-13,-34
35.16,111,12,-27
35.17,134,36,-30
35.18,144,27,-37
35.19,131,12,-35
35.20,125,12,-42
35.21,125,13,-43
35.22,121,13,-37
35.23,130,27,-48
35.24,133,26,-51
35.25,128,5,-42
35.26,138,1,-38
35.27,134,19,-43
35.28,116,32,-45
35.29,115,17,-48
35.30,134,0,-57
35.31,151,3,-43
35.32,136,29,-39
35.33,109,54,-51
35.34,91,28,-38
35.35,94,-11,-38
35.36,138,-13,-47
35.37,166,4,-46
35.38,151,18,-43
35.39,105,24,-28
35.40,102,14,-44
35.41,141,-7,-58
35.42,154,-14,-32
35.43,161,8,-38
35.44,158,30,-56
35.45,119,14,-38
35.46,80,-1,-30
35.47,84,13,-46
35.48,129,23,-56
35.49,156,25,-42
35.50,143,36,-48
35.51,130,30,-53
35.52,131,6,-41
35.53,148,11,-43
35.54,152,26,-39
35.55,140,20,-31
35.56,120,10,-33
35.57,110,11,-42
35.58,129,8,-40
35.59,123,5,-30
35.60,110,10,-34
35.61,119,26,-51
35.62,131,21,-51
35.63,125,1,-44
35.64,139,-7,-38
35.65,156,8,-41
35.66,134,30,-47
35.67,103,38,-49
35.68,115,33,-42
35.69,137,7,-33
35.70,128,-4,-34
35.71,110,9,-21
35.72,114,29,-29
35.73,129,31,-60
35.74,130,5,-51
35.75,138,-6,-39
35.76,151,8,-34
35.77,146,24,-27
35.78,133,21,-39
35.79,126,9,-44
35.80,118,7,-41
35.81,117,18,-53
35.82,124,23,-54
35.83,127,17,-51
35.84,133,20,-51
35.85,127,27,-54
35.86,126,17,-47
35.87,125,10,-34
35.88,141,21,-44
35.89,172,18,-51
35.90,162,6,-46
35.91,130,14,-45
35.92,106,34,-44
35.93,104,35,-57
35.94,132,14,-55
35.95,144,-7,-43
35.96,137,5,-43
35.97,109,28,-41
35.98,95,29,-36
35.99,127,23,-30
36.00,145,8,-44
36.01,149,2,-47
36.02,148,12,-25
36.03,133,30,-36
36.04,119,38,-43
36.05,118,26,-42
36.06,130,-1,-52
36.07,135,-8,-46
36.08,136,10,-41
36.09,136,18,-44
36.10,125,14,-46
36.11,126,14,-44
36.12,132,23,-45
36.13,147,26,-50
36.14,143,12,-42
36.15,119,3,-41
36.16,106,13,-44
36.17,104,20,-49
36.18,123,25,-55
36.19,151,26,-52
36.20,159,13,-45
36.21,141,7,-53
36.22,115,9,-51
36.23,109,10,-38
36.24,117,15,-34
36.25,149,7,-44
36.26,162,13,-45
36.27,122,25,-40
36.28,98,32,-44
36.29,121,30,-43
36.30,132,7,-46
36.31,139,-9,-48
36.32,138,2,-28
36.33,121,28,-30
36.34,121,40,-48
36.35,132,19,-60
36.36,137,-13,-59
36.37,136,-19,-45
36.38,135,14,-49
36.39,130,48,-48
36.40,116,42,-42
36.41,112,21,-33
36.42,123,5,-34
36.43,140,8,-51
36.44,167,29,-51
36.45,159,28,-46
36.46,128,3,-56
36.47,113,-7,-55
36.48,110,16,-58
36.49,128,40,-45
36.50,151,40,-29
36.51,151,4,-28
36.52,120,-23,-40
36.53,109,5,-50
36.54,140,34,-41
36.55,153,27,-46
36.56,144,13,-46
36.57,144,2,-20
36.58,125,2,-35
36.59,103,14,-56
36.60,113,23,-40
36.61,137,12,-42
36.62,133,2,-50
36.63,132,8,-53
36.64,138,29,-64
36.65,126,36,-58
36.66,134,3,-37
36.67,158,-20,-28
36.68,158,-7,-41
36.69,150,9,-48
36.70,125,26,-47
36.71,107,38,-48
36.72,115,20,-47
36.73,131,14,-46
36.74,137,26,-54
36.75,139,16,-58
36.76,129,-18,-50
36.77,125,-24,-41
36.78,147,5,-46
36.79,170,29,-44
36.80,155,29,-36
36.81,141,29,-50
36.82,125,28,-51
36.83,92,16,-47
36.84,97,5,-48
36.85,138,-3,-31
36.86,158,3,-40
36.87,140,18,-54
36.88,109,25,-45
36.89,97,22,-43
36.90,119,11,-49
36.91,159,7,-43
36.92,163,3,-37
36.93,138,13,-55
36.94,123,35,-54
36.95,103,33,-39
36.96,108,6,-46
36.97,135,0,-51
36.98,142,16,-62
36.99,136,20,-66
37.00,128,15,-50
37.01,126,16,-44
37.02,128,16,-40
37.03,130,9,-44
37.04,144,21,-46
37.05,138,30,-47
37.06,113,11,-61
37.07,108,-1,-55
37.08,119,9,-59
37.09,121,12,-56
37.10,122,12,-45
37.11,144,11,-56
37.12,135,6,-57
37.13,119,14,-44
37.14,118,26,-42
37.15,113,18,-57
37.16,133,-10,-51
37.17,144,-10,-34
37.18,126,26,-45
37.19,128,44,-52
37.20,113,25,-46
37.21,98,5,-53
37.22,139,-6,-51
37.23,153,-7,-39
37.24,130,17,-44
37.25,128,30,-47
37.26,131,15,-55
37.27,127,1,-53
37.28,133,17,-38
37.29,151,41,-41
37.30,147,14,-42
37.31,112,-12,-36
37.32,106,4,-39
37.33,136,26,-46
37.34,150,36,-43
37.35,139,43,-38
37.36,136,30,-42
37.37,125,-10,-53
37.38,122,-30,-54
37.39,128,2,-40
37.40,123,37,-34
37.41,114,42,-44
37.42,118,23,-39
37.43,128,-11,-29
37.44,114,-21,-51
37.45,115,12,-69
37.46,144,38,-60
37.47,137,22,-38
37.48,118,-1,-43
37.49,136,3,-60
