2011.02.10 22:03:19,,,
MIHARU,,,
T1,,,
,N102W,N12W,
20.18,-1028,-8085,2004
20.19,3621,-64,-1186
20.20,6321,4227,-175
20.21,-152,4806,4483
20.22,-7274,4422,2885
20.23,-5768,2952,-2830
20.24,725,660,-3105
20.25,4900,-1706,1138
20.26,4033,-2737,3129
20.27,-3415,-1408,411
20.28,-10528,1983,-1517
20.29,-6864,5426,820
20.30,4255,2844,2442
20.31,10619,-5412,1832
20.32,11552,-8085,2996
20.33,11889,26,4037
20.34,7641,6629,2049
20.35,-1480,2030,1631
20.36,-9050,-2918,-425
20.37,-12241,2089,-4933
20.38,-8924,9361,-2801
20.39,-679,4778,3730
20.40,6179,-8501,4781
20.41,7984,-13870,-343
20.42,6806,-6256,-1921
20.43,3728,4369,2261
20.44,-295,8139,4995
20.45,-2267,4461,2866
20.46,-3676,-456,-1501
20.47,-6203,-2127,-2064
20.48,-7162,-1608,-536
20.49,-3498,1190,-6
20.50,812,3737,267
20.51,1447,-176,1409
20.52,3378,-7163,2563
20.53,8908,-6330,1999
20.54,11020,2414,251
20.55,5791,7286,536
20.56,-908,3669,1376
20.57,-4484,-2230,-415
20.58,-4710,-2906,247
20.59,-3689,662,3161
20.60,-5464,2170,1367
20.61,-9031,-26,-3498
20.62,-9237,-2796,-5926
20.63,-4402,-1748,-371
20.64,4621,2126,5236
20.65,13684,2264,2514
20.66,14962,-223,-629
20.67,8110,1498,1167
20.68,1945,4402,3943
20.69,-906,2185,2916
20.70,-1602,-3977,-1098
20.71,-7,-6703,-3340
20.72,-1433,-1900,-1995
20.73,-8401,4309,2153
20.74,-11021,4981,4161
20.75,-6468,1559,1010
20.76,-5486,-977,-2604
20.77,-8021,-2167,-2596
20.78,-2759,-2159,238
20.79,9318,175,3422
20.80,16614,2906,3841
20.81,16320,3090,4151
20.82,11651,-1644,6903
20.83,4878,-6280,6026
20.84,-1390,-1502,-1072
20.85,-7069,6713,-7467
20.86,-14171,4322,-6004
20.87,-20183,-5167,758
20.88,-18965,-6490,3789
20.89,-7420,5355,2486
20.90,9376,14220,900
20.91,20871,5879,671
20.92,19472,-7983,-97
20.93,9554,-9239,2283
20.94,3823,114,5584
20.95,3082,4986,2070
20.96,-1330,-159,-2333
20.97,-9065,-6612,-914
20.98,-9876,-1963,-605
20.99,-5008,11612,-3036
21.00,-2609,17863,-2232
21.01,-1433,7227,445
21.02,1646,-10898,1728
21.03,3802,-18137,2985
21.04,5837,-7651,3323
21.05,8712,7443,746
21.06,8115,11809,-1565
21.07,3616,5185,138
21.08,609,-2377,3618
21.09,593,-5440,2736
21.10,-1475,-6299,-877
21.11,-7103,-5196,-648
21.12,-11000,-701,1152
21.13,-7076,3554,672
21.14,1941,1806,1512
21.15,6771,-2209,2304
21.16,6858,480,671
21.17,6742,7783,-1490
21.18,6073,8912,-281
21.19,1207,1719,2521
21.20,-8350,-4545,1730
21.21,-15193,-3850,-591
21.22,-11542,-1294,-117
21.23,-728,-643,-252
21.24,5680,36,-1093
21.25,5843,2278,-434
21.26,6856,4355,384
21.27,8004,4855,2611
21.28,4054,4192,4450
21.29,-1453,-1051,2551
21.30,-3556,-8880,-1002
21.31,-4592,-10453,-971
21.32,-7588,-4076,1970
21.33,-7736,3673,2408
21.34,-1838,6200,-1176
21.35,4237,3745,-2767
21.36,6107,2671,1351
21.37,5846,6311,5091
21.38,7316,6367,1336
21.39,8824,-3001,-2737
21.40,7798,-12772,1661
21.41,2817,-11812,5084
21.42,-5853,590,2909
21.43,-13606,11867,76
21.44,-14789,8296,-2272
21.45,-11515,-3695,-3172
21.46,-9402,-7795,360
21.47,-3586,-3404,3624
21.48,9818,1198,2649
21.49,19160,3862,592
21.50,14232,3711,-410
21.51,4063,1079,1560
21.52,-842,-2344,3555
21.53,-1289,-5183,454
21.54,-1866,-3581,-3437
21.55,-6055,2709,-3785
21.56,-11329,6410,-647
21.57,-10638,5174,4007
21.58,-2968,3498,5798
21.59,5481,-375,3243
21.60,10213,-8518,280
21.61,10083,-13084,-536
21.62,6782,-5029,1924
21.63,3940,10935,3558
21.64,1170,18191,1295
21.65,-2878,9307,-719
21.66,-7154,-5597,812
21.67,-9658,-11580,2501
21.68,-8113,-6845,862
21.69,-2910,-801,-1338
21.70,387,2493,-607
21.71,1056,5330,1299
21.72,4446,7041,1639
21.73,10255,4712,565
21.74,13351,-232,645
21.75,10546,-3714,1340
21.76,3405,-2964,1516
21.77,-3888,355,1037
21.78,-7278,431,-841
21.79,-7852,-2712,-1576
21.80,-8464,-2181,1018
21.81,-6597,4128,698
21.82,-2194,10027,-3711
21.83,1430,5875,-1171
21.84,3503,-6932,7522
21.85,7927,-10199,7078
21.86,13331,2774,-1635
21.87,12514,12344,-2402
21.88,5946,4453,4321
21.89,589,-7699,5130
21.90,-3771,-7692,-977
21.91,-10508,-1008,-4370
21.92,-14277,-1049,-687
21.93,-11183,-6626,3540
21.94,-6434,-7307,1475
21.95,-3107,1116,-2732
21.96,3768,12145,-2866
21.97,12212,14801,-591
21.98,14159,6403,3013
21.99,11569,-3274,6633
22.00,10603,-6216,6074
22.01,6610,-5073,1522
22.02,-3060,-4142,-24
22.03,-11128,-2664,1426
22.04,-14642,1327,-540
22.05,-14028,5950,-2157
22.06,-8890,5297,381
22.07,-1927,-954,3040
22.08,4165,-4230,2243
22.09,9823,-1559,-495
22.10,13408,674,-585
22.11,9300,-708,1566
22.12,452,-629,1229
22.13,-5411,3104,-2295
22.14,-8440,5511,-4132
22.15,-9830,3460,-443
22.16,-4846,-592,3591
22.17,5024,-3299,2025
22.18,10048,-3165,698
22.19,7476,-2131,2663
22.20,4404,-1494,2283
22.21,3816,3,-739
22.22,1696,1841,-2170
22.23,-2404,2736,-1748
22.24,-6003,2617,1160
22.25,-8684,2580,3788
22.26,-8631,3727,269
22.27,-3154,1755,-1809
22.28,3423,-5383,1490
22.29,5648,-8368,1769
22.30,3943,-2790,323
22.31,306,3948,-100
22.32,-1609,5990,632
22.33,-73,3610,2219
22.34,3266,-615,692
22.35,4588,-3070,-2696
22.36,1989,-1033,-2510
22.37,-1582,5018,564
22.38,-2786,8005,2533
22.39,-2853,995,215
22.40,-3416,-8993,-1323
22.41,-994,-8621,2071
22.42,5862,1326,3132
22.43,9601,7194,292
22.44,4200,1769,1901
22.45,-3511,-5120,2263
22.46,-4566,-1814,-1740
22.47,-1444,5786,-2003
22.48,-847,3976,1270
22.49,-1316,-4931,3043
22.50,-1235,-8113,1213
22.51,-1415,-1392,-1297
22.52,-1445,7150,-15
22.53,-688,6199,4241
22.54,3130,-1451,4467
22.55,10180,-3057,-208
22.56,12267,928,-542
22.57,6213,1863,3604
22.58,1144,-644,4948
22.59,82,-2469,2930
22.60,-2557,-1117,287
22.61,-7459,2342,-1160
22.62,-11281,4668,-63
22.63,-12439,4875,547
22.64,-9040,2177,-92
22.65,-950,-1365,1545
22.66,7796,-3520,2849
22.67,12732,-4713,624
22.68,13173,-4035,-645
22.69,9777,-65,1824
22.70,3800,4476,3422
22.71,-2680,6524,1228
22.72,-7633,6263,-2671
22.73,-8582,2015,-4357
22.74,-6008,-5536,-1598
22.75,-3824,-9538,1953
22.76,-3872,-5759,2998
22.77,-2542,434,3592
22.78,2378,2007,1314
22.79,7730,1192,-1998
22.80,11010,2559,49
22.81,10798,1922,4354
22.82,5960,-2612,4346
22.83,-1614,-5127,1174
22.84,-7561,-2482,-1109
22.85,-9518,3259,-1191
22.86,-8060,7573,1023
22.87,-5773,5999,1533
22.88,-5444,-429,-2284
22.89,-6644,-7012,-1655
22.90,-2868,-7434,2661
22.91,7346,-555,2883
22.92,14426,5846,1414
22.93,12975,4341,603
22.94,9743,-645,162
22.95,6553,-290,426
22.96,665,4718,488
22.97,-5135,5571,787
22.98,-8292,735,944
22.99,-9261,-2897,246
23.00,-7433,-2607,590
23.01,-5639,-1508,556
23.02,-7772,-1805,-452
23.03,-7938,-774,567
23.04,1213,2614,3102
23.05,14110,4512,2944
23.06,19208,3361,1092
23.07,11426,781,95
23.08,-854,1178,1060
23.09,-4257,4543,2619
23.10,-1600,2821,915
23.11,-3932,-3780,-1472
23.12,-10961,-5153,-622
23.13,-12759,-468,574
23.14,-7538,2635,-390
23.15,153,2323,-152
23.16,7995,1135,354
23.17,13026,600,-23
23.18,10391,614,1362
23.19,2854,1476,4182
23.20,920,2965,2703
23.21,3983,1591,-1913
23.22,3482,-4322,-1502
23.23,551,-9846,2570
23.24,-441,-8727,1902
23.25,-2002,-1244,-416
23.26,-3436,6717,364
23.27,-2348,9303,1765
23.28,-1827,6105,934
23.29,-3835,539,-1381
23.30,-4509,-2847,-1456
23.31,-1768,-2983,1212
23.32,3416,-3517,3385
23.33,8041,-4093,3048
23.34,7979,-1165,1091
23.35,3814,4066,-1313
23.36,560,6376,-1502
23.37,67,4064,543
23.38,-258,-674,2934
23.39,-1039,-2602,1997
23.40,-2906,-1133,-986
23.41,-5431,-1512,301
23.42,-4697,-3970,2828
23.43,846,-3612,610
23.44,6795,1556,-345
23.45,9445,6144,3289
23.46,6529,5496,4528
23.47,-1066,2751,2290
23.48,-6757,1084,1397
23.49,-6143,-1332,1048
23.50,-3155,-5026,-991
23.51,-2361,-5689,-2407
23.52,-2952,-1798,1095
23.53,-1782,4360,6632
23.54,3183,9021,5109
23.55,7693,6566,-2103
23.56,4825,-3823,-3216
23.57,-2825,-11407,3580
23.58,-5760,-6377,5351
23.59,-2544,3528,-1730
23.60,-14,6935,-6639
23.61,-454,6277,-3177
23.62,-467,7514,3401
23.63,1639,7061,3933
23.64,4488,30,-680
23.65,5477,-9685,-1078
23.66,2888,-14592,1754
23.67,-233,-11815,2388
23.68,-1040,-2731,303
23.69,-2666,8814,-2368
23.70,-6004,16280,-3171
23.71,-7001,16104,-1531
23.72,-6314,8527,-19
23.73,-4649,-5331,560
23.74,898,-18604,1404
23.75,6303,-20712,2801
23.76,6375,-9786,3814
23.77,5503,4212,2141
23.78,7413,12904,-1735
23.79,7461,14130,-3711
23.80,4429,8901,-1203
23.81,374,753,2558
23.82,-6067,-6217,2755
23.83,-11305,-9739,1548
23.84,-8163,-7667,88
23.85,-429,-1093,-1071
23.86,2994,5697,-600
23.87,1735,10154,221
23.88,2313,11308,152
23.89,5089,7078,-186
23.90,4789,-2604,3278
23.91,2383,-12474,6996
23.92,2162,-14437,3244
23.93,2481,-6396,-1932
23.94,-582,3511,-1387
23.95,-4261,7886,-43
23.96,-4411,8310,-900
23.97,-2528,7757,-282
23.98,-1179,4701,1595
23.99,-695,-1403,3168
24.00,-652,-7121,3327
24.01,231,-9700,1719
24.02,2670,-8026,807
24.03,3603,-2383,2305
24.04,1880,4957,4831
24.05,1979,10682,3847
24.06,3207,11282,27
24.07,-25,5686,-1086
24.08,-5179,-3145,653
24.09,-4760,-7569,1105
24.10,249,-5746,797
24.11,4377,-2409,2379
24.12,4409,84,2440
24.13,-698,747,1549
24.14,-5463,1382,2349
24.15,-2361,4402,313
24.16,4233,6790,-2900
24.17,4384,3232,-140
24.18,-194,-4191,2835
24.19,-2591,-6645,-300
24.20,-2035,159,-3315
24.21,-378,5430,-1823
24.22,583,-223,1093
24.23,348,-7317,2639
24.24,233,-5848,2463
24.25,-423,1602,-387
24.26,-1488,7198,-3494
24.27,1210,6203,-1575
24.28,6834,219,2914
24.29,9382,-4161,4364
24.30,7445,-3276,1955
24.31,2860,-57,-922
24.32,-4286,2707,-1684
24.33,-10074,2380,219
24.34,-9065,-1829,2056
24.35,-5877,-5615,1554
24.36,-4442,-2796,-563
24.37,-1303,5639,-3061
24.38,4484,10223,-1929
24.39,8800,6025,1511
24.40,11086,-2174,3745
24.41,12324,-6947,4827
24.42,9437,-6669,3479
24.43,1348,-4061,262
24.44,-7614,52,-978
24.45,-12876,5029,-422
24.46,-13243,7878,-1769
24.47,-8913,7113,-2957
24.48,-2754,3208,-428
24.49,3350,-1485,1854
24.50,8227,-4931,3059
24.51,10104,-6472,4668
24.52,9337,-4961,3386
24.53,6623,-213,819
24.54,1316,6538,-114
24.55,-4957,11137,-95
24.56,-8811,9312,618
24.57,-7896,1945,1177
24.58,-4020,-5279,594
24.59,-1402,-6943,742
24.60,-1172,-3869,2025
24.61,-1705,-570,2574
24.62,-663,1755,1157
24.63,2298,3069,1138
24.64,5799,3588,2817
24.65,8543,3041,3054
24.66,10501,-343,2377
24.67,9062,-5068,-54
24.68,2594,-7200,-1982
24.69,-4952,-4434,1063
24.70,-8400,1108,3845
24.71,-7829,5386,1045
24.72,-7037,7531,-2548
24.73,-7730,7220,-1618
24.74,-6567,1547,1956
24.75,-485,-6178,3308
24.76,8086,-8998,1818
24.77,13966,-7091,46
24.78,13787,-2263,-478
24.79,7039,4784,824
24.80,-2818,10489,2338
24.81,-9941,12107,575
24.82,-11720,7764,-2670
24.83,-8837,-3300,-1004
24.84,-4015,-14273,1717
24.85,98,-16371,1029
24.86,2074,-8240,1236
24.87,2838,4099,2142
24.88,3735,11947,428
24.89,4434,11972,261
24.90,4492,7805,937
24.91,2838,222,-1177
24.92,704,-9763,-240
24.93,1036,-14945,2903
24.94,3392,-10170,672
24.95,2723,1122,-2122
24.96,-1882,9113,268
24.97,-6265,7411,2717
24.98,-7362,2955,905
24.99,-4340,2563,-2830
25.00,554,1239,-2633
25.01,4024,-3523,1170
25.02,4173,-6530,2197
25.03,2786,-3797,377
25.04,2799,2159,820
25.05,5140,6435,3663
25.06,7675,8228,3820
25.07,7747,7351,592
25.08,4354,1499,-1508
25.09,-1510,-7932,6
25.10,-7176,-12596,2945
25.11,-10983,-6909,3178
25.12,-11243,3280,1954
25.13,-6094,9114,885
25.14,2531,8981,-997
25.15,9294,4917,-323
25.16,11168,-864,4474
25.17,9159,-4396,6619
25.18,5473,-3866,2965
25.19,1609,-438,-1741
25.20,-4926,3522,-3493
25.21,-13469,4570,-1292
25.22,-15838,2415,965
25.23,-8084,164,-567
25.24,1309,-1647,-1697
25.25,4501,-2220,471
25.26,4779,-463,2337
25.27,6119,815,2347
25.28,6383,186,1763
25.29,3561,-549,809
25.30,342,-543,-484
25.31,-1977,-1083,-2051
25.32,-3556,-2083,-1243
25.33,-3124,-411,1231
25.34,-433,4243,1941
25.35,1637,6214,-36
25.36,-501,1689,-978
25.37,-4739,-4481,107
25.38,-4814,-6622,919
25.39,83,-4901,767
25.40,4762,-960,451
25.41,7768,4991,-35
25.42,8313,9280,792
25.43,5765,6812,2905
25.44,4597,-446,2580
25.45,4770,-5359,59
25.46,-714,-6320,-276
25.47,-10489,-5675,840
25.48,-15526,-2929,698
25.49,-13333,926,-1190
25.50,-5670,3010,-2142
25.51,2501,2785,385
25.52,5187,1883,3579
25.53,5790,2214,3285
25.54,7673,1222,1906
25.55,6315,-2906,2617
25.56,1874,-4862,1744
25.57,1716,-1319,569
25.58,5853,3706,1521
25.59,6786,6770,1351
25.60,1769,7405,-609
25.61,-6020,3904,-1687
25.62,-10673,-2816,681
25.63,-8654,-6338,3359
25.64,-1577,-2617,1546
25.65,5321,2485,-632
25.66,7904,1484,1696
25.67,6851,-2010,4000
25.68,5193,1481,2429
25.69,3902,8222,622
25.70,2085,4989,1056
25.71,-2110,-6172,1579
25.72,-8086,-10450,1362
25.73,-11095,-3470,1312
25.74,-6347,4169,1168
25.75,2387,4229,473
25.76,5832,407,-415
25.77,4438,-671,-277
25.78,3317,1168,-236
25.79,1341,2765,-28
25.80,-2317,2535,963
25.81,-3592,812,1634
25.82,-438,-1092,1200
25.83,3366,-1601,1534
25.84,3762,69,1752
25.85,490,651,-339
25.86,-1997,-2166,-1416
25.87,-2523,-4465,324
25.88,-3825,-1642,1608
25.89,-5228,3503,417
25.90,-3501,3611,-386
25.91,859,-2434,924
25.92,5516,-6338,1355
25.93,10169,-736,-101
25.94,11692,8738,111
25.95,6139,9923,3012
25.96,-2712,1868,3300
25.97,-8574,-4258,-1911
25.98,-10627,-4636,-4369
25.99,-10010,-5112,-1183
26.00,-7316,-4893,1107
26.01,-2190,1355,1221
26.02,3861,9178,623
26.03,6331,9223,-234
26.04,5596,2245,-504
26.05,7167,-3721,815
26.06,8910,-5518,2281
26.07,6145,-4316,3335
26.08,2979,-1489,2725
26.09,-70,494,-441
26.10,-7285,1471,-1125
26.11,-13769,3421,902
26.12,-11573,5217,928
26.13,-3391,4254,-353
26.14,3629,95,-443
26.15,6998,-4783,346
26.16,7184,-6237,1706
26.17,5827,-3843,2982
26.18,4979,-840,3360
26.19,4750,2203,2131
26.20,3057,5217,498
26.21,-1178,6463,-459
26.22,-6561,5128,-571
26.23,-9473,-184,902
26.24,-6710,-8252,2230
26.25,584,-11716,1628
26.26,7124,-5369,612
26.27,9074,6569,930
26.28,5394,13333,1760
26.29,-1628,8334,2851
26.30,-5549,-1947,3786
26.31,-2123,-7479,1423
26.32,4346,-6748,-2769
26.33,5793,-3351,-1471
26.34,1485,358,3062
26.35,-2932,4462,3366
26.36,-4016,8495,-464
26.37,-1840,8118,-2126
26.38,859,2174,212
26.39,1176,-3562,2300
26.40,662,-6753,2189
26.41,1596,-7236,1473
26.42,3835,-3041,1537
26.43,5786,2972,1968
26.44,4895,5418,1983
26.45,369,4231,619
26.46,-4777,3262,-1017
26.47,-9501,3636,-1444
26.48,-12562,3860,-1445
26.49,-9891,1778,-733
26.50,-3070,-2327,1279
26.51,3352,-5171,2410
26.52,9448,-4657,852
26.53,14271,-1084,-349
26.54,12649,2228,1862
26.55,5639,2265,4304
26.56,-118,847,1970
26.57,-3957,380,-3064
26.58,-9085,1018,-4437
26.59,-12249,2101,-965
26.60,-8802,930,2261
26.61,-1077,-3016,1038
26.62,4410,-3898,-1382
26.63,4922,581,-50
26.64,3210,3528,2968
26.65,2578,1409,3077
26.66,3055,-675,930
26.67,2609,568,7
26.68,1439,1630,491
26.69,279,287,344
26.70,-2086,-2264,-597
26.71,-4017,-4870,-637
26.72,-2874,-5020,1422
26.73,-635,-1488,2149
26.74,499,2926,725
26.75,2352,5756,525
26.76,5319,5667,2022
26.77,7237,2046,2717
26.78,6066,-3492,1467
26.79,1343,-6544,995
26.80,-4988,-5068,1831
26.81,-8203,-1087,1543
26.82,-6439,2418,-537
26.83,-4298,3564,-1637
26.84,-3575,4157,271
26.85,380,4929,2029
26.86,7625,2674,1641
26.87,12046,-2643,3142
26.88,11230,-5561,5653
26.89,6849,-3844,3135
26.90,-601,-104,-1078
26.91,-7238,3623,-929
26.92,-9077,5171,-632
26.93,-9219,4828,-1459
26.94,-10079,3363,-146
26.95,-6999,1117,1687
26.96,443,-829,1702
26.97,5227,-3113,1682
26.98,7879,-4643,2307
26.99,11979,-2532,1246
27.00,12312,1368,688
27.01,5644,2980,2521
27.02,-1141,3255,1952
27.03,-4902,3084,-1424
27.04,-9410,615,-2201
27.05,-12697,-2304,-204
27.06,-9046,-2019,-1108
27.07,-1695,-1566,-2960
27.08,2123,-3092,-1131
27.09,2165,-1088,897
27.10,3353,5572,943
27.11,7823,8122,1353
27.12,12186,2651,1732
27.13,11240,-3386,1041
27.14,4381,-2688,345
27.15,-4130,1278,-348
27.16,-10109,-256,426
27.17,-10490,-5840,1394
27.18,-5618,-7289,-350
27.19,-966,-2350,-743
27.20,170,5286,1142
27.21,1084,9022,857
27.22,3998,6029,106
27.23,5901,149,3023
27.24,6022,-5053,5321
27.25,7004,-6169,2684
27.26,8334,-2527,204
27.27,6399,598,1163
27.28,402,1563,2374
27.29,-5582,3780,2692
27.30,-9079,6310,1714
27.31,-10524,4264,-1004
27.32,-9384,-2968,-1580
27.33,-5102,-9855,2290
27.34,625,-10272,5492
27.35,5868,-3037,3446
27.36,8941,5811,-196
27.37,8871,10090,-262
27.38,6855,8050,1104
27.39,3335,1191,1350
27.40,-1290,-4743,1245
27.41,-4744,-5750,782
27.42,-5932,-3948,-858
27.43,-6695,-1850,-1739
27.44,-5797,858,-435
27.45,-2747,4886,-213
27.46,-1170,6384,-396
27.47,-1763,1641,45
27.48,-257,-4471,453
27.49,4577,-4142,363
27.50,9444,1543,605
27.51,11454,5597,1753
27.52,9865,5407,1387
27.53,5794,2851,-460
27.54,-769,262,-182
27.55,-7798,-1674,1143
27.56,-11887,-2974,178
27.57,-12053,-2605,-1397
27.58,-9376,-722,-163
27.59,-4118,555,852
27.60,2172,1768,63
27.61,6493,4874,-84
27.62,8688,5917,1116
27.63,10096,1922,2602
27.64,10401,-2120,2664
27.65,7717,-2499,1772
27.66,256,-1805,1626
27.67,-8376,-459,666
27.68,-11643,2551,-1296
27.69,-9404,4461,-1017
27.70,-6116,2933,569
27.71,-2430,88,2107
27.72,2513,-1880,3883
27.73,5876,-4249,2762
27.74,6677,-5797,1006
27.75,7265,-3615,2193
27.76,8017,1516,2734
27.77,7892,5270,-51
27.78,4657,3854,-1680
27.79,-2278,277,1092
27.80,-9259,-545,2038
27.81,-11766,141,-254
27.82,-9095,-1417,-1120
27.83,-3873,-4356,65
27.84,1838,-3819,1497
27.85,5840,1284,2000
27.86,6722,5532,1063
27.87,6066,4396,260
27.88,4658,427,1162
27.89,1131,-2786,1931
27.90,-3731,-4052,994
27.91,-7147,-3290,-417
27.92,-8072,-1848,-103
27.93,-4918,101,944
27.94,1558,2779,329
27.95,5458,4461,410
27.96,4520,2801,2125
27.97,4379,-446,2495
27.98,7042,-761,808
27.99,7017,926,-395
28.00,1353,563,-420
28.01,-4727,-671,485
28.02,-5995,-93,1247
28.03,-3785,1197,159
28.04,-1632,1666,-1833
28.05,-970,1291,367
28.06,339,761,4336
28.07,3119,-2,3177
28.08,5315,-883,134
28.09,4658,-84,-309
28.10,2813,1689,535
28.11,858,2063,1106
28.12,-2381,2499,957
28.13,-5458,3830,-490
28.14,-6638,3180,-1009
28.15,-5776,-569,831
28.16,-2499,-3986,2296
28.17,3250,-3944,2821
28.18,8125,-2377,2400
28.19,9130,-1108,-323
28.20,6103,1510,-1042
28.21,1541,5372,1846
28.22,-1771,6430,2482
28.23,-4408,2312,137
28.24,-6795,-3759,-287
28.25,-6608,-6338,750
28.26,-3268,-4121,653
28.27,60,-658,760
28.28,1613,379,1846
28.29,3782,77,2309
28.30,5273,841,619
28.31,3215,2165,-981
28.32,1932,3126,816
28.33,3475,3288,2144
28.34,1242,167,389
28.35,-5202,-4250,-491
28.36,-6993,-4203,617
28.37,-2610,541,657
28.38,75,4189,-704
28.39,-1070,3183,204
28.40,-1667,-794,3355
28.41,-305,-3285,3120
28.42,2523,-2018,1496
28.43,6035,-48,1192
28.44,6457,535,679
28.45,2411,1928,325
28.46,-456,4590,1116
28.47,-268,4745,1238
28.48,-2318,28,500
28.49,-6187,-5849,435
28.50,-7081,-6799,1209
28.51,-4159,-1781,1539
28.52,1106,2878,344
28.53,5835,3380,-594
28.54,5599,2141,541
28.55,1833,1534,1493
28.56,662,2366,1569
28.57,4065,3209,1452
28.58,7494,1157,1154
28.59,5504,-3730,1251
28.60,-1323,-7432,1951
28.61,-7333,-4625,812
28.62,-9119,3979,-1796
28.63,-8495,9626,-2227
28.64,-6373,6309,-415
28.65,-767,-918,1210
28.66,6982,-4302,2445
28.67,12234,-2828,2921
28.68,11742,-958,1633
28.69,7058,-1613,781
28.70,2540,-1174,407
28.71,-644,3772,-1582
28.72,-6193,7239,-2226
28.73,-12252,3199,-89
28.74,-10235,-2865,346
28.75,-885,-3505,-912
28.76,6556,-754,1
28.77,8526,-209,2472
28.78,7908,-1484,2714
28.79,4544,-289,1217
28.80,-300,3085,1086
28.81,-1720,3844,624
28.82,-1073,463,-1207
28.83,-2503,-2875,-1701
28.84,-3806,-2594,79
28.85,-1895,383,1886
28.86,1494,1330,1123
28.87,3452,-2167,-602
28.88,2088,-4866,347
28.89,-1087,-1326,3075
28.90,-1857,4271,2723
28.91,1269,4500,223
28.92,3472,211,406
28.93,570,-2725,3418
28.94,-3144,-889,3868
28.95,-3389,2757,14
28.96,-2738,2924,-1976
28.97,-2906,597,1008
28.98,-1172,-913,3555
28.99,2502,-905,3079
29.00,5102,283,2250
29.01,6057,1231,1527
29.02,6429,1196,1159
29.03,4085,808,2153
29.04,-2207,-39,2383
29.05,-7883,-97,771
29.06,-7960,2411,-528
29.07,-4058,4184,-19
29.08,412,2123,810
29.09,4283,-1732,683
29.10,6240,-4017,1041
29.11,5280,-2397,1118
29.12,1622,1839,182
29.13,-2815,2726,-558
29.14,-5018,-1294,-159
29.15,-4127,-3593,712
29.16,-2635,-1421,486
29.17,-196,1597,-827
29.18,2132,2851,-1539
29.19,1344,1486,93
29.20,272,-1681,2035
29.21,2477,-3461,1436
29.22,4202,-2462,-248
29.23,2571,300,-502
29.24,-374,3047,305
29.25,-3607,4480,-5
29.26,-4687,5091,-1821
29.27,-948,4280,-2004
29.28,3672,-224,-168
29.29,2517,-6418,1789
29.30,-1872,-7486,2670
29.31,-3045,-1889,1428
29.32,-214,4659,-873
29.33,2979,7262,-2140
29.34,2890,5653,-1093
29.35,36,2804,1887
29.36,-936,-34,3662
29.37,2045,-4603,2367
29.38,4146,-8651,482
29.39,2896,-7076,1261
29.40,1801,-809,2264
29.41,1618,5143,249
29.42,489,7666,-994
29.43,-996,6210,977
29.44,-1530,2046,2623
29.45,-2538,-2475,2626
29.46,-4393,-4153,2342
29.47,-3691,-2224,1587
29.48,1680,-215,1001
29.49,6701,465,1153
29.50,6407,1596,892
29.51,2802,2879,440
29.52,-939,2959,331
29.53,-3288,2088,648
29.54,-2475,927,1226
29.55,46,-529,100
29.56,277,-3261,-271
29.57,-1441,-5711,1624
29.58,-1434,-4424,2142
29.59,1049,-1017,1655
29.60,3728,1237,2127
29.61,3711,2577,1558
29.62,-46,4078,-67
29.63,-4280,4917,-249
29.64,-5201,2112,619
29.65,-2801,-4227,911
29.66,-422,-8006,1628
29.67,265,-4034,2516
29.68,1437,3853,1671
29.69,3036,7379,-545
29.70,1471,4505,-1539
29.71,-2454,79,828
29.72,-2908,-1681,3835
29.73,2134,-1674,3567
29.74,7296,-1366,556
29.75,6420,-485,-858
29.76,-63,566,738
29.77,-4669,1927,2021
29.78,-2455,3410,1884
29.79,1341,3312,708
29.80,-254,668,-1056
29.81,-4834,-3423,-680
29.82,-5389,-6175,1653
29.83,-862,-4332,2484
29.84,5196,2052,707
29.85,9652,7396,-680
29.86,9061,6274,-540
29.87,3281,-253,291
29.88,-2303,-5351,1230
29.89,-4134,-4698,660
29.90,-2947,-929,-938
29.91,-1813,1235,-1174
29.92,-2968,807,118
29.93,-4011,1815,667
29.94,-2321,4967,446
29.95,847,4351,375
29.96,3356,-2567,631
29.97,4423,-8736,1092
29.98,3381,-6383,1300
29.99,978,2704,998
30.00,-1203,10290,-428
30.01,-2018,10515,-2374
30.02,-1286,4091,-1238
30.03,390,-3179,1781
30.04,1860,-6590,2980
30.05,2506,-6251,2107
30.06,1850,-4505,1666
30.07,-645,-814,1489
30.08,-3760,5025,-196
30.09,-4666,8422,-703
30.10,-1961,5337,657
30.11,2159,-1796,156
30.12,3884,-6303,56
30.13,4374,-4540,2534
30.14,5845,191,3100
30.15,5602,1862,984
30.16,1798,520,55
30.17,-2611,444,292
30.18,-5449,2774,701
30.19,-7169,3712,379
30.20,-6848,1213,-301
30.21,-2490,-1420,434
30.22,3444,-2075,2006
30.23,5754,-1485,2601
30.24,4532,-120,1921
30.25,3313,714,369
30.26,2075,177,-498
30.27,245,-349,611
30.28,-370,388,2713
30.29,499,2093,2844
30.30,435,3514,73
30.31,-1708,2499,-2176
30.32,-3719,-1332,-826
30.33,-3328,-3119,2146
30.34,-842,70,2348
30.35,1427,3102,484
30.36,2094,1630,328
30.37,1806,-946,1537
30.38,1434,173,1979
30.39,679,2867,2183
30.40,-6,1822,2389
30.41,451,-2382,1092
30.42,840,-3603,-116
30.43,-1221,-427,475
