2011.02.27 00:39:06,,,
MIHARU,,,
T1,,,
,N102W,N12W,
22.11,2113,1040,1240
22.12,2638,278,1529
22.13,2175,-404,1246
22.14,1607,-229,710
22.15,1258,903,224
22.16,484,1820,435
22.17,-753,1161,1217
22.18,-2022,-616,1162
22.19,-2687,-1668,218
22.20,-2331,-1122,-102
22.21,-1042,-31,544
22.22,869,266,1272
22.23,2367,-85,1847
22.24,2909,121,1994
22.25,3276,1187,1310
22.26,3290,2051,502
22.27,2158,1845,677
22.28,536,894,1399
22.29,-1017,-230,1275
22.30,-2451,-1454,520
22.31,-3037,-2127,136
22.32,-2336,-965,103
22.33,-828,1495,152
22.34,492,2793,366
22.35,1259,1827,998
22.36,2008,-14,1516
22.37,2751,-1224,1505
22.38,3206,-1332,1381
22.39,3583,-709,1358
22.40,3631,-77,1308
22.41,2639,346,866
22.42,96,361,68
22.43,-3600,118,-573
22.44,-6375,177,-710
22.45,-6267,531,-406
22.46,-3493,570,-89
22.47,395,-136,219
22.48,3922,-1070,888
22.49,6014,-1531,1746
22.50,6417,-1496,2311
22.51,5660,-823,2190
22.52,3781,490,1493
22.53,361,1690,595
22.54,-3632,1857,-175
22.55,-6504,729,-580
22.56,-7309,-887,-452
22.57,-5145,-1370,357
22.58,-609,133,1212
22.59,3566,2272,1218
22.60,5646,2876,768
22.61,5574,1551,551
22.62,3722,-125,733
22.63,1304,-731,1275
22.64,-195,-246,1450
22.65,-806,646,814
22.66,-1188,1132,224
22.67,-1553,726,300
22.68,-1916,-6,756
22.69,-1798,-190,1170
22.70,-904,466,1030
22.71,265,1348,623
22.72,1158,1280,540
22.73,1473,102,694
22.74,1802,-1062,1331
22.75,2890,-1250,2227
22.76,3595,-335,2423
22.77,2429,998,1928
22.78,307,1396,1279
22.79,-1719,303,858
22.80,-3510,-945,897
22.81,-3957,-1052,1265
22.82,-2653,8,1511
22.83,-849,1242,1432
22.84,978,1393,1280
22.85,2714,324,1206
22.86,3385,-1230,1136
22.87,2977,-2016,1135
22.88,2443,-1102,1244
22.89,1839,769,1259
22.90,736,2151,911
22.91,-856,2402,424
22.92,-2219,1889,272
22.93,-2551,1360,381
22.94,-1774,545,555
22.95,-508,-1080,792
22.96,557,-2558,1194
22.97,1277,-2702,1305
22.98,2318,-1381,1156
22.99,3819,842,1117
23.00,4426,2756,794
23.01,3297,3175,237
23.02,724,2049,5
23.03,-2313,185,164
23.04,-4178,-1393,405
23.05,-3923,-1935,445
23.06,-1910,-1599,342
23.07,311,-851,458
23.08,1481,318,570
23.09,1760,1476,562
23.10,1808,1790,787
23.11,2116,1298,1057
23.12,2268,638,1042
23.13,1443,89,702
23.14,150,-272,298
23.15,-346,-633,443
23.16,-33,-1129,952
23.17,75,-1073,924
23.18,-678,164,678
23.19,-1880,2009,938
23.20,-2285,2988,1198
23.21,-1458,2055,1051
23.22,-142,-258,1111
23.23,1075,-2066,1673
23.24,2480,-1940,1994
23.25,4075,-630,1613
23.26,4465,277,1287
23.27,2799,298,1588
23.28,265,245,1555
23.29,-1805,845,500
23.30,-2934,1440,-190
23.31,-2714,1082,331
23.32,-1158,-214,1021
23.33,557,-1511,1400
23.34,1364,-1650,1627
23.35,1674,-500,1330
23.36,1849,1042,791
23.37,1868,2327,628
23.38,1515,2903,687
23.39,592,2192,832
23.40,-145,503,810
23.41,-401,-1019,502
23.42,-1045,-1914,559
23.43,-1576,-1995,978
23.44,-874,-874,1037
23.45,-28,740,650
23.46,-241,1448,173
23.47,-867,996,-460
23.48,-1106,276,-827
23.49,-593,5,-110
23.50,1086,139,737
23.51,3090,281,733
23.52,3337,-35,702
23.53,1549,-921,1065
23.54,-500,-1605,1152
23.55,-1406,-1350,983
23.56,-691,-259,585
23.57,869,947,-115
23.58,1649,1390,-15
23.59,1254,980,890
23.60,950,609,1165
23.61,1440,843,858
23.62,2002,881,797
23.63,2000,202,1029
23.64,1457,-585,1365
23.65,349,-712,1368
23.66,-867,120,1069
23.67,-1164,1136,920
23.68,-650,1452,797
23.69,-440,1201,876
23.70,-1015,508,1272
23.71,-1309,-562,1224
23.72,271,-1260,895
23.73,2809,-1011,917
23.74,3614,-70,1348
23.75,2574,1231,1790
23.76,1322,2330,1767
23.77,190,2539,1306
23.78,-1030,1517,721
23.79,-1896,-550,735
23.80,-1979,-2188,1174
23.81,-1455,-2156,1217
23.82,-662,-878,995
23.83,311,977,951
23.84,1386,2752,966
23.85,2031,3041,862
23.86,1872,1425,734
23.87,1256,-737,826
23.88,475,-2077,985
23.89,-415,-2282,762
23.90,-762,-1834,550
23.91,-170,-1297,756
23.92,455,-519,970
23.93,20,960,686
23.94,-1243,2424,238
23.95,-1844,2452,169
23.96,-1078,913,334
23.97,352,-586,507
23.98,1377,-1038,596
23.99,1572,-983,685
24.00,1659,-797,748
24.01,1849,-214,605
24.02,1612,573,463
24.03,983,1039,668
24.04,388,985,955
24.05,-318,542,886
24.06,-1231,35,702
24.07,-1454,74,782
24.08,-508,868,752
24.09,770,1449,313
24.10,1180,1019,96
24.11,342,7,348
24.12,-665,-751,789
24.13,-324,-478,832
24.14,1458,723,383
24.15,2763,1679,201
24.16,2108,1614,547
24.17,631,1012,725
24.18,40,247,531
24.19,230,-750,547
24.20,9,-1445,792
24.21,-743,-1240,944
24.22,-1071,-285,868
24.23,-775,940,482
24.24,-36,1750,312
24.25,1275,1608,839
24.26,2591,702,1384
24.27,3066,-368,1255
24.28,2620,-1280,927
24.29,1512,-1630,891
24.30,373,-1182,1214
24.31,-142,-367,1547
24.32,-52,403,1352
24.33,365,778,876
24.34,521,553,766
24.35,62,129,877
24.36,-367,-30,728
24.37,-369,144,874
24.38,-75,458,1321
24.39,672,498,1331
24.40,1324,274,1184
24.41,1094,26,1225
24.42,815,-294,1179
24.43,1349,-544,997
24.44,1645,-190,844
24.45,745,426,1080
24.46,-454,367,1538
24.47,-1127,-239,1461
24.48,-1289,-571,970
24.49,-585,-139,771
24.50,834,697,1129
24.51,2044,1038,1689
24.52,2438,547,1760
24.53,1664,146,1319
24.54,-335,783,807
24.55,-2489,1576,318
24.56,-3068,1041,311
24.57,-1950,-488,921
24.58,-615,-1278,1294
24.59,221,-473,806
24.60,823,1026,-54
24.61,1289,1813,-83
24.62,1574,1442,995
24.63,1647,644,1665
24.64,1400,207,1087
24.65,769,100,347
24.66,-400,-30,346
24.67,-1655,-307,873
24.68,-1820,-513,1243
24.69,-858,-98,1012
24.70,-54,990,537
24.71,-216,1732,441
24.72,-1000,1308,427
24.73,-1523,206,375
24.74,-723,-434,688
24.75,1778,-263,1008
24.76,4495,303,779
24.77,5231,781,401
24.78,3177,1131,479
24.79,-90,1472,700
24.80,-1713,1274,554
24.81,-962,58,490
24.82,84,-1280,717
24.83,-90,-1268,702
24.84,-715,24,597
24.85,-646,1178,972
24.86,170,1658,1528
24.87,1559,1732,1541
24.88,2809,1360,999
24.89,2924,395,841
24.90,2158,-584,1593
24.91,1264,-806,2142
24.92,566,-475,1776
24.93,155,-47,1202
24.94,-194,200,993
24.95,-743,260,1297
24.96,-1169,407,1571
24.97,-1146,308,1239
24.98,-840,-350,909
24.99,-434,-733,1063
25.00,293,-120,1164
25.01,1282,874,1165
25.02,1710,1190,1397
25.03,1184,541,1578
25.04,155,-236,1364
25.05,-1090,-383,920
25.06,-1770,-149,388
25.07,-1122,187,-256
25.08,-196,853,-325
25.09,-23,1611,504
25.10,63,1686,1052
25.11,137,772,744
25.12,-556,-543,431
25.13,-1384,-1293,399
25.14,-1304,-1133,405
25.15,-575,-461,570
25.16,425,177,750
25.17,1683,758,723
25.18,2471,1769,651
25.19,2041,2584,645
25.20,886,1799,881
25.21,55,-430,1045
25.22,-191,-2448,773
25.23,-374,-2852,518
25.24,-859,-1365,650
25.25,-1018,1101,862
25.26,-292,2840,870
25.27,910,2884,790
25.28,2195,1705,625
25.29,3056,-33,566
25.30,2498,-1875,902
25.31,574,-2969,1427
25.32,-1171,-2563,1523
25.33,-1573,-722,1047
25.34,-492,1493,563
25.35,1266,2533,667
25.36,2369,1976,1338
25.37,2580,624,1815
25.38,2541,-891,1848
25.39,2038,-1993,1695
25.40,940,-2143,1448
25.41,73,-1415,1255
25.42,-410,-307,1080
25.43,-798,652,855
25.44,-630,1126,819
25.45,244,1071,1315
25.46,965,680,1647
25.47,1119,-211,1361
25.48,1139,-1513,1475
25.49,1144,-2381,1914
25.50,1023,-2347,1642
25.51,769,-1291,1073
25.52,466,636,960
25.53,323,2075,1149
25.54,827,1885,1194
25.55,1716,646,1051
25.56,1735,-595,949
25.57,590,-1012,974
25.58,-807,-483,998
25.59,-1690,261,833
25.60,-1783,690,561
25.61,-963,733,597
25.62,403,557,890
25.63,1038,606,785
25.64,481,891,336
25.65,-407,950,156
25.66,-993,743,277
25.67,-1322,320,157
25.68,-1757,-377,-339
25.69,-2050,-796,-428
25.70,-1595,-256,45
25.71,-417,814,304
25.72,1232,1495,-56
25.73,2494,1480,-505
25.74,2124,1022,-291
25.75,652,627,78
25.76,-313,620,-163
25.77,-346,510,-413
25.78,93,75,-348
25.79,572,-170,-284
25.80,921,314,-149
25.81,1010,1475,-224
25.82,869,2169,-305
25.83,950,1516,41
25.84,1353,278,293
25.85,1313,-845,214
25.86,616,-1746,309
25.87,227,-1637,505
25.88,826,-341,510
25.89,2026,1084,501
25.90,2918,1575,465
25.91,2696,758,264
25.92,1008,-496,95
25.93,-1115,-969,122
25.94,-1961,-617,367
25.95,-1225,-344,517
25.96,345,-497,339
25.97,1833,-488,299
25.98,2449,277,777
25.99,2342,1650,1232
26.00,2093,2347,1304
26.01,1283,1255,1359
26.02,-469,-882,1426
26.03,-2042,-2155,1242
26.04,-2392,-1628,1095
26.05,-1604,-95,1311
26.06,91,932,1697
26.07,1777,741,1906
26.08,2159,71,1972
26.09,1746,90,2112
26.10,1822,791,2248
26.11,1757,1020,2384
26.12,375,285,2261
26.13,-1380,-787,1872
26.14,-2011,-1169,1791
26.15,-1532,-307,1928
26.16,-424,1241,1952
26.17,940,2073,2080
26.18,1747,1617,2273
26.19,1573,775,2270
26.20,1004,339,2210
26.21,405,360,2146
26.22,-124,747,1839
26.23,-224,1086,1389
26.24,-310,774,1280
26.25,-651,16,1395
26.26,-551,-658,1399
26.27,30,-654,1184
26.28,318,188,844
26.29,93,1092,862
26.30,-339,1464,1289
26.31,-666,1385,1456
26.32,-376,977,1126
26.33,494,247,737
26.34,1134,-742,828
26.35,1192,-1402,1243
26.36,944,-1014,1040
26.37,520,59,338
26.38,116,928,49
26.39,-55,1261,221
26.40,-46,1309,470
26.41,222,1228,656
26.42,738,728,568
26.43,947,-202,231
26.44,475,-1112,108
26.45,-284,-1555,103
26.46,-746,-1233,-151
26.47,-879,-240,-322
26.48,-730,1047,-190
26.49,-102,2210,-162
26.50,694,2481,-150
26.51,869,1467,226
26.52,353,-211,511
26.53,-168,-1613,342
26.54,-199,-2113,131
26.55,347,-1454,241
26.56,1067,0,407
26.57,1401,1343,445
26.58,1639,1786,581
26.59,1872,1223,798
26.60,1313,152,827
26.61,5,-584,531
26.62,-987,-551,82
26.63,-1358,-224,-38
26.64,-1674,-133,363
26.65,-1341,-171,842
26.66,283,69,983
26.67,2013,690,1032
26.68,2873,1129,1163
26.69,3107,590,1091
26.70,2646,-768,1026
26.71,1348,-1706,1289
26.72,-115,-1486,1325
26.73,-912,-566,979
26.74,-774,298,853
26.75,-79,666,912
26.76,555,690,1041
26.77,1060,915,1381
26.78,1596,1322,1542
26.79,1863,1160,1353
26.80,1576,321,1336
26.81,846,-412,1867
26.82,234,-455,2334
26.83,239,363,1806
26.84,482,1594,1015
26.85,216,2167,977
26.86,-499,1482,1212
26.87,-1019,240,1345
26.88,-1051,-563,1384
26.89,-729,-917,1112
26.90,-228,-1132,925
26.91,431,-944,1248
26.92,1260,11,1570
26.93,2151,1512,1311
26.94,2534,2778,630
26.95,1618,3036,138
26.96,-302,1960,219
26.97,-1900,-57,526
26.98,-2353,-2050,746
26.99,-1654,-2958,832
27.00,-207,-2055,541
27.01,1364,13,302
27.02,2389,1473,629
27.03,2386,1425,933
27.04,1370,542,587
27.05,93,-213,210
27.06,-609,-556,225
27.07,-700,-885,350
27.08,-539,-1291,560
27.09,-326,-1149,543
27.10,-37,-345,257
27.11,204,409,223
27.12,369,820,442
27.13,797,1115,776
27.14,1309,1120,901
27.15,1346,366,632
27.16,1096,-738,645
27.17,1062,-1058,1130
27.18,1128,-205,1303
27.19,1250,815,817
27.20,1331,893,296
27.21,587,277,330
27.22,-729,-291,841
27.23,-1332,-361,1234
27.24,-958,265,1076
27.25,-241,1113,684
27.26,474,1413,709
27.27,1183,1192,1073
27.28,1541,923,1424
27.29,1412,657,1600
27.30,1119,272,1155
27.31,380,-189,560
27.32,-964,-418,688
27.33,-1784,-114,889
27.34,-1247,598,777
27.35,-354,1283,848
27.36,-242,1467,1109
27.37,-605,1123,1123
27.38,-807,381,986
27.39,-844,-643,1014
27.40,-774,-1252,1062
27.41,-481,-681,948
27.42,25,876,682
27.43,570,2015,493
27.44,991,1794,997
27.45,1539,875,1566
27.46,2013,-62,1300
27.47,1603,-822,788
27.48,394,-1159,660
27.49,-808,-957,726
27.50,-1744,-292,667
27.51,-2272,507,370
27.52,-1986,1124,135
27.53,-679,1388,349
27.54,1051,1133,610
27.55,2145,332,703
27.56,2378,-678,977
27.57,2138,-1238,1158
27.58,1503,-664,808
27.59,679,682,260
27.60,79,1479,164
27.61,-74,1191,443
27.62,81,164,724
27.63,61,-845,928
27.64,-171,-1290,715
27.65,-43,-1409,509
27.66,742,-1113,869
27.67,1634,-164,1347
27.68,2098,789,1513
27.69,2512,1097,1337
27.70,2721,869,980
27.71,1920,351,918
27.72,917,-362,1174
27.73,938,-973,1316
27.74,1092,-921,1071
27.75,240,-307,676
27.76,-1031,272,464
27.77,-1765,450,650
27.78,-1282,211,1244
27.79,439,136,1483
27.80,2004,187,974
27.81,2382,-231,632
27.82,1984,-497,969
27.83,1263,156,1178
27.84,723,1209,883
27.85,1000,1841,717
27.86,1411,1420,1015
27.87,601,-98,1139
27.88,-1021,-1687,725
27.89,-1805,-2040,438
27.90,-1477,-1102,682
27.91,-1010,212,950
27.92,-808,1257,717
27.93,-658,1685,96
27.94,-558,1475,-215
27.95,-290,1069,376
27.96,515,794,1275
27.97,1543,355,1437
27.98,2068,-553,996
27.99,1725,-1345,799
28.00,934,-904,932
28.01,370,691,882
28.02,303,2164,592
28.03,310,2637,522
28.04,-322,1881,666
28.05,-1310,388,745
28.06,-1844,-718,748
28.07,-1518,-827,825
28.08,-190,-188,1029
28.09,1165,553,1096
28.10,1648,939,1221
28.11,1991,966,1483
28.12,2594,687,1409
28.13,2642,333,1168
28.14,1912,254,1014
28.15,804,334,710
28.16,-669,173,473
28.17,-1920,-174,599
28.18,-1990,-332,564
28.19,-1055,-269,387
28.20,28,-69,770
28.21,999,440,1512
28.22,2114,960,1674
28.23,2942,740,1078
28.24,2919,-222,615
28.25,2341,-1131,1078
28.26,1450,-1071,1660
28.27,248,-34,1298
28.28,-647,797,602
28.29,-997,708,401
28.30,-1290,248,779
28.31,-1469,180,1295
28.32,-1212,548,1069
28.33,-608,692,408
28.34,91,109,519
28.35,699,-835,1330
28.36,1180,-1349,1743
28.37,1696,-912,1508
28.38,2178,258,1141
28.39,2025,1212,949
28.40,871,1325,968
28.41,-657,767,1007
28.42,-1516,-74,787
28.43,-1521,-741,477
28.44,-1181,-798,470
28.45,-566,-218,702
28.46,675,471,894
28.47,2055,672,1058
28.48,2888,394,1153
28.49,3002,-100,1002
28.50,1995,-529,720
28.51,-13,-688,691
28.52,-1834,-365,675
28.53,-2533,357,318
28.54,-2255,941,164
28.55,-1534,1048,552
28.56,-470,826,900
28.57,1138,674,838
28.58,2639,692,758
28.59,3036,417,1092
28.60,2624,-261,1385
28.61,1884,-784,1019
28.62,390,-596,458
28.63,-1600,499,189
28.64,-2623,1852,102
28.65,-2265,2401,166
28.66,-1407,1947,264
28.67,-580,1087,413
28.68,128,391,685
28.69,646,-52,862
28.70,1158,-195,804
28.71,1756,-11,787
28.72,1787,283,1113
28.73,1293,699,1379
28.74,1040,1120,1011
28.75,797,907,445
28.76,341,29,497
28.77,288,-843,965
28.78,562,-1316,1216
28.79,316,-1248,1124
28.80,-324,-792,853
28.81,-527,-330,698
28.82,-386,170,765
28.83,-109,771,915
28.84,890,1172,1146
28.85,2133,1095,1374
28.86,2170,653,1297
28.87,1171,55,889
28.88,298,-587,626
28.89,-400,-798,832
28.90,-1153,-137,1147
28.91,-1535,912,1138
28.92,-1369,1541,767
28.93,-891,1299,508
28.94,-254,271,761
28.95,505,-633,1181
28.96,1625,-541,1362
28.97,2778,242,1074
28.98,2783,911,687
28.99,1570,855,758
29.00,54,4,1014
29.01,-1138,-745,944
29.02,-1259,-836,741
29.03,-172,-428,792
29.04,767,122,779
29.05,531,317,617
29.06,-388,388,635
29.07,-1038,1011,637
29.08,-956,1816,605
29.09,-364,1836,681
29.10,276,932,799
29.11,664,-283,970
29.12,1014,-1252,1045
29.13,1684,-1453,944
29.14,2254,-869,1082
29.15,1983,-13,1306
29.16,1100,930,1022
29.17,219,1640,579
29.18,-806,1425,525
29.19,-1778,386,710
29.20,-1595,-628,738
29.21,-201,-1158,517
29.22,1144,-1174,620
29.23,1862,-609,986
29.24,2126,470,987
29.25,1617,1504,673
29.26,347,1735,518
29.27,-384,1142,712
29.28,113,330,793
29.29,845,-544,590
29.30,812,-1360,548
29.31,295,-1433,749
29.32,-164,-615,988
29.33,-352,434,864
29.34,-92,1130,373
29.35,355,1288,302
29.36,652,1031,616
29.37,923,439,762
29.38,1240,-379,762
29.39,1359,-1009,782
29.40,1274,-865,737
29.41,971,63,784
29.42,105,1105,968
29.43,-1040,1521,988
29.44,-1298,1058,839
29.45,-537,-45,770
29.46,359,-1172,857
29.47,1309,-1666,942
29.48,2193,-1348,1115
29.49,2342,-382,1358
29.50,1656,731,1376
29.51,625,1411,1150
29.52,-335,1551,1038
29.53,-823,1300,1199
29.54,-628,809,1264
29.55,37,275,1123
29.56,741,-274,1237
29.57,1012,-628,1585
29.58,904,-466,1729
29.59,690,141,1620
29.60,536,787,1372
29.61,798,1064,1069
29.62,1187,865,853
29.63,1036,425,942
29.64,701,-15,1198
29.65,664,-192,1392
29.66,641,122,1398
29.67,361,713,1018
29.68,-103,1146,568
29.69,-611,1134,547
29.70,-1001,697,750
29.71,-849,321,809
29.72,-119,171,620
29.73,424,-242,577
29.74,596,-617,900
29.75,786,-149,1166
29.76,788,1005,972
29.77,322,1905,508
29.78,-196,1742,351
29.79,-367,560,646
29.80,-221,-641,1024
29.81,111,-1067,1115
29.82,341,-708,869
29.83,223,40,662
29.84,17,675,692
29.85,-77,882,774
29.86,-152,640,952
29.87,-24,350,1044
29.88,303,274,599
29.89,471,248,107
29.90,482,188,429
29.91,474,116,1074
29.92,411,74,1051
29.93,195,52,661
29.94,-128,41,570
29.95,-416,56,637
29.96,-721,-94,701
29.97,-930,-395,791
29.98,-663,-524,984
29.99,209,-308,1161
30.00,1134,338,1136
30.01,1441,1177,966
30.02,943,1392,876
30.03,120,743,818
30.04,-221,-165,578
30.05,-41,-868,462
30.06,245,-1165,756
30.07,545,-978,980
30.08,758,-403,817
30.09,630,290,623
30.10,367,695,748
30.11,583,564,1108
30.12,1172,-56,1281
30.13,1589,-879,1106
30.14,1493,-1417,812
30.15,668,-1229,641
30.16,-509,-425,643
30.17,-1152,530,647
30.18,-769,1318,501
30.19,318,1370,489
30.20,1155,461,666
30.21,1151,-535,773
30.22,747,-914,898
30.23,723,-806,1041
30.24,1198,-365,949
30.25,1659,365,747
30.26,1513,1240,671
30.27,539,2007,592
30.28,-688,1980,462
30.29,-1210,839,515
30.30,-649,-550,811
30.31,603,-1264,1070
30.32,1698,-1078,948
30.33,1815,-131,601
30.34,978,1062,541
30.35,83,1753,782
30.36,-192,1693,926
30.37,280,1225,853
30.38,1053,658,653
30.39,1235,132,395
30.40,505,-218,291
30.41,-542,-351,472
30.42,-1116,-87,664
30.43,-891,450,816
30.44,-122,712,1037
30.45,771,695,1189
30.46,1307,715,1121
30.47,1322,668,865
30.48,1326,583,677
30.49,1333,558,836
30.50,719,347,1197
30.51,-237,-36,1201
30.52,-629,-296,797
30.53,-559,-192,620
30.54,-464,307,777
30.55,0,657,990
30.56,1022,505,1121
30.57,1945,316,1093
30.58,2239,279,1123
30.59,2001,-23,1297
30.60,1204,-540,1264
30.61,119,-766,1028
30.62,-637,-407,871
30.63,-1084,342,847
30.64,-1300,853,999
30.65,-718,968,1092
30.66,409,817,852
30.67,822,187,723
30.68,358,-723,996
30.69,-53,-1194,1309
30.70,99,-901,1271
30.71,547,-88,770
30.72,990,658,409
30.73,1238,1032,425
30.74,924,1163,571
30.75,160,997,801
30.76,-335,422,852
30.77,-349,-212,608
30.78,-432,-534,413
30.79,-748,-335,536
30.80,-599,337,661
30.81,395,901,521
30.82,1462,765,590
30.83,1894,142,1029
30.84,1649,-197,1305
30.85,833,1,1113
30.86,25,334,784
30.87,-106,328,700
30.88,85,56,804
30.89,-61,-56,913
30.90,-220,221,893
30.91,258,928,755
30.92,1149,1456,837
30.93,1820,911,1009
30.94,1889,-504,953
30.95,1245,-1438,971
30.96,297,-1085,1025
30.97,-166,-34,788
30.98,92,758,492
30.99,443,858,471
31.00,325,564,884
31.01,-251,403,1272
31.02,-880,435,963
31.03,-1005,311,422
31.04,-618,-183,619
31.05,-44,-808,1271
31.06,724,-1077,1391
31.07,1477,-615,1086
31.08,1580,427,862
31.09,845,1229,779
31.10,-109,1097,881
31.11,-631,259,984
31.12,-545,-528,809
31.13,-112,-884,696
31.14,201,-833,791
31.15,165,-403,712
31.16,50,303,654
31.17,285,1151,897
31.18,823,1559,1145
31.19,1383,1080,1269
31.20,1727,79,1274
31.21,1334,-973,1049
31.22,171,-1616,974
31.23,-835,-1391,1157
31.24,-1064,-463,1128
31.25,-795,747,740
31.26,-390,1706,403
31.27,67,1721,510
31.28,175,1010,885
31.29,-7,284,1147
31.30,359,-261,1220
31.31,1351,-605,1111
31.32,2057,-696,971
31.33,1878,-286,969
31.34,992,792,986
31.35,-29,1956,1021
31.36,-538,2179,1094
31.37,-497,1203,1052
31.38,-513,-82,859
31.39,-812,-833,721
31.40,-893,-926,881
31.41,-367,-440,1111
31.42,595,453,1163
31.43,1603,1236,1096
31.44,2230,1444,1179
31.45,2324,1172,1309
31.46,2059,809,1219
31.47,1562,432,1157
31.48,828,-147,1137
31.49,99,-675,848
31.50,-459,-543,553
31.51,-979,245,529
31.52,-1282,961,557
31.53,-808,1205,446
31.54,208,1103,293
31.55,837,817,315
31.56,931,349,702
31.57,939,-303,1109
31.58,988,-888,1035
31.59,1056,-1012,748
31.60,1125,-487,754
31.61,934,384,884
31.62,602,875,911
31.63,214,740,686
31.64,-243,466,363
31.65,-192,241,316
31.66,257,-141,433
31.67,317,-537,601
31.68,95,-458,722
31.69,165,237,650
31.70,403,1065,545
31.71,631,1400,552
31.72,1063,1148,527
31.73,1333,504,517
31.74,802,-355,655
31.75,-156,-893,658
31.76,-691,-672,550
31.77,-729,-113,572
31.78,-539,228,589
31.79,-114,433,533
31.80,393,756,560
31.81,698,1150,700
31.82,865,1194,795
31.83,984,651,781
31.84,816,41,854
31.85,266,-117,1025
31.86,-221,161,997
31.87,-150,621,759
31.88,203,782,666
31.89,253,407,861
31.90,283,-258,1140
31.91,828,-795,1228
31.92,1347,-746,1240
31.93,1007,38,1232
31.94,62,925,1071
31.95,-612,994,931
31.96,-744,257,1046
31.97,-445,-404,1170
31.98,279,-389,1105
31.99,1018,66,1076
32.00,1295,255,1268
32.01,1179,-88,1392
32.02,897,-533,1236
32.03,611,-430,954
32.04,529,203,857
32.05,496,590,859
32.06,230,230,813
32.07,77,-464,962
32.08,277,-658,1083
32.09,541,-4,906
32.10,667,912,789
32.11,515,1219,930
32.12,126,753,1074
32.13,-125,35,1084
32.14,-74,-379,1115
32.15,165,-313,1071
32.16,280,-37,914
32.17,-44,198,805
32.18,-378,306,888
32.19,-49,266,1024
32.20,698,179,874
32.21,1167,234,631
32.22,1021,448,704
32.23,265,474,967
32.24,-419,35,1096
32.25,-316,-390,948
32.26,156,-226,671
32.27,315,244,545
32.28,277,556,560
32.29,304,621,553
32.30,193,555,500
32.31,-46,471,579
32.32,34,381,809
32.33,459,336,887
32.34,859,479,893
32.35,1206,867,923
32.36,1447,1242,729
32.37,1115,1107,605
32.38,386,490,881
32.39,194,11,1117
32.40,664,5,1044
32.41,1006,154,946
32.42,834,48,910
32.43,414,-130,875
32.44,-43,-32,928
32.45,-207,429,850
32.46,311,1029,550
32.47,1076,1126,415
32.48,1098,377,617
32.49,484,-448,910
32.50,339,-478,991
32.51,870,162,841
32.52,1310,545,707
32.53,1125,16,770
32.54,452,-814,915
32.55,-34,-870,914
32.56,46,-165,727
32.57,339,460,377
32.58,392,589,127
32.59,2,363,351
32.60,-573,77,689
32.61,-631,-53,700
32.62,-59,-79,553
32.63,442,-159,495
32.64,597,-288,559
32.65,709,-419,793
32.66,871,-382,1048
32.67,944,88,975
32.68,692,720,721
32.69,164,851,687
32.70,-82,327,825
32.71,82,-260,864
32.72,103,-272,869
32.73,-187,270,981
32.74,-366,612,1052
32.75,-36,383,1094
32.76,760,50,1271
32.77,1278,-99,1425
32.78,1024,-64,1471
32.79,460,282,1400
32.80,108,748,1049
32.81,-175,796,704
32.82,-507,298,858
32.83,-471,-279,1412
32.84,-170,-392,1610
32.85,-58,12,1144
32.86,21,379,805
32.87,260,207,1090
32.88,648,-321,1374
32.89,1227,-676,1240
32.90,1574,-529,1019
32.91,1173,-37,938
32.92,398,412,851
32.93,-102,735,708
32.94,-342,773,811
32.95,-174,481,1048
32.96,497,224,1012
32.97,942,115,757
32.98,755,-59,667
32.99,491,-288,749
33.00,472,-302,855
33.01,531,42,964
33.02,684,640,808
33.03,736,1226,451
33.04,219,1337,376
33.05,-654,878,628
33.06,-1007,273,784
33.07,-487,-321,674
33.08,409,-727,609
33.09,1007,-372,699
33.10,1040,780,748
33.11,871,1861,698
33.12,1034,1925,659
33.13,1363,936,664
33.14,1294,-132,702
33.15,714,-385,761
33.16,-31,29,761
33.17,-377,403,532
33.18,-114,488,304
33.19,246,644,499
33.20,178,1042,819
33.21,-237,1211,844
33.22,-486,860,804
33.23,-74,293,936
33.24,792,-257,1088
33.25,1318,-652,1113
33.26,1186,-602,975
33.27,671,2,786
33.28,56,771,701
33.29,-457,1152,762
33.30,-601,868,982
33.31,-389,115,1123
33.32,-131,-516,958
33.33,1,-518,812
33.34,-93,62,896
33.35,-97,618,1026
33.36,477,732,1104
33.37,1034,410,1180
33.38,701,-73,1232
33.39,-66,-302,1266
33.40,-351,-196,1393
33.41,10,-115,1373
33.42,630,-209,1057
33.43,882,-218,856
33.44,541,80,1050
33.45,67,453,1260
33.46,-151,390,1051
33.47,-82,-171,830
33.48,280,-682,1031
33.49,791,-692,1067
33.50,994,-408,798
33.51,905,-138,716
33.52,956,206,846
33.53,1031,564,876
33.54,735,709,763
33.55,292,576,664
33.56,-20,223,588
33.57,-215,-215,616
33.58,-162,-536,778
33.59,221,-453,873
33.60,788,91,703
33.61,1201,745,521
33.62,1260,1049,575
33.63,970,791,681
33.64,397,252,633
33.65,-120,-262,524
33.66,-183,-632,480
33.67,180,-745,493
33.68,723,-539,483
33.69,1003,36,468
33.70,786,737,577
33.71,551,1109,635
33.72,552,999,573
33.73,586,483,619
33.74,688,-172,733
33.75,710,-442,832
33.76,363,-205,926
33.77,28,215,925
33.78,194,650,781
33.79,425,898,593
33.80,214,864,533
33.81,11,722,686
33.82,341,450,953
33.83,1004,36,1065
33.84,1517,-346,971
