2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
22.60,-0.3229060874,-2.5137954944,-6.8444315226
22.61,-0.3132910178,-2.5074903168,-6.8308845048
22.62,-0.2956633902,-2.5086725376,-6.8089702113
22.63,-0.268420693,-2.5169480832,-6.7970169603
22.64,-0.2415786237,-2.5208888192,-6.7978138437
22.65,-0.2251528798,-2.5106429056,-6.7946263101
22.66,-0.2139352986,-2.494485888,-6.793430985
22.67,-0.2067239964,-2.4838459008,-6.7970169603
22.68,-0.208326508,-2.4858162688,-6.7926341016
22.69,-0.2155378102,-2.50236736,-6.7938294267
22.70,-0.2167396939,-2.5275880704,-6.8057826777
22.71,-0.2079258801,-2.5618724736,-6.821321904
22.72,-0.2063233685,-2.5993094656,-6.8392517805
22.73,-0.2195440892,-2.6276827648,-6.8563847736
22.74,-0.2411779958,-2.6458101504,-6.869134908
22.75,-0.2712250883,-2.6607849472,-6.873119325
22.76,-0.3076822272,-2.6749715968,-6.8659473744
22.77,-0.3333224128,-2.677730112,-6.8420408724
22.78,-0.3433381103,-2.6666960512,-6.8125561866
22.79,-0.3413349708,-2.656056064,-6.8006029356
22.80,-0.328514878,-2.6351701632,-6.797415402
22.81,-0.3032753203,-2.5965509504,-6.7918372182
22.82,-0.2732282278,-2.5520206336,-6.7878528012
22.83,-0.2471874143,-2.508278464,-6.7926341016
22.84,-0.2295597867,-2.4700533248,-6.8057826777
22.85,-0.2191434613,-2.4385274368,-6.8237125542
22.86,-0.2019164616,-2.4129126528,-6.8476190562
22.87,-0.1774781597,-2.3904504576,-6.8759084169
22.88,-0.1570461368,-2.3798104704,-6.8974242687
22.89,-0.1370147418,-2.3829630592,-6.9065884278
22.90,-0.1197877421,-2.3916326784,-6.9085806363
22.91,-0.1145795794,-2.4054252544,-6.9053931027
22.92,-0.1209896258,-2.4231585664,-6.8994164772
22.93,-0.1298034396,-2.4345867008,-6.8914476432
22.94,-0.1326078349,-2.4349807744,-6.8902523181
22.95,-0.1314059512,-2.4227644928,-6.8894554347
22.96,-0.1354122302,-2.4105482112,-6.8719239999
22.97,-0.1454279277,-2.4129126528,-6.8504081481
22.98,-0.1558442531,-2.4259170816,-6.8380564554
22.99,-0.1686643459,-2.439315584,-6.8384548971
23.00,-0.1935032757,-2.4468029824,-6.8380564554
23.01,-0.2295597867,-2.4519259392,-6.833275155
23.02,-0.2688213209,-2.4617777792,-6.8392517805
23.03,-0.2992690413,-2.4775407232,-6.8464237311
23.04,-0.3305180175,-2.4889688576,-6.8547910068
23.05,-0.3617669937,-2.4972444032,-6.8675411412
23.06,-0.3709814354,-2.5149777152,-6.8755099752
23.07,-0.3609657379,-2.5421687936,-6.873119325
23.08,-0.3461425056,-2.5740887552,-6.8579785404
23.09,-0.3321205291,-2.6138901888,-6.8384548971
23.10,-0.3201016921,-2.6588145792,-6.8245094376
23.11,-0.304477204,-2.7096500736,-6.821321904
23.12,-0.288452088,-2.7561507584,-6.8249078793
23.13,-0.2704238325,-2.7872825728,-6.833275155
23.14,-0.2455849027,-2.809744768,-6.8384548971
23.15,-0.2151371823,-2.8192025344,-6.8261032044
23.16,-0.1866926014,-2.8128973568,-6.8041889109
23.17,-0.1650586948,-2.792011456,-6.7910403348
23.18,-0.1570461368,-2.7620618624,-6.7914387765
23.19,-0.1654593227,-2.725018944,-6.8021967024
23.20,-0.1894969967,-2.681670848,-6.8085717696
23.21,-0.2199447171,-2.6410812672,-6.8010013773
23.22,-0.2479886701,-2.6064027904,-6.7914387765
23.23,-0.2796382742,-2.5756650496,-6.7910403348
23.24,-0.3108872504,-2.5394102784,-6.7990091688
23.25,-0.3349249244,-2.488574784,-6.7998060522
23.26,-0.3541550636,-2.435374848,-6.7930325433
23.27,-0.3817983887,-2.3991200768,-6.7886496846
23.28,-0.4142492486,-2.3845393536,-6.7978138437
23.29,-0.4394888063,-2.3857215744,-6.8085717696
23.30,-0.4483026201,-2.40384896,-6.8045873526
23.31,-0.4491038759,-2.4306459648,-6.7886496846
23.32,-0.4503057596,-2.457048896,-6.7707198081
23.33,-0.4467001085,-2.474782208,-6.7599618822
23.34,-0.4322775041,-2.4858162688,-6.7567743486
23.35,-0.4122461091,-2.4940918144,-6.7619540907
23.36,-0.3998266442,-2.4992147712,-6.7770948753
23.37,-0.3854040398,-2.4996088448,-6.793430985
23.38,-0.3641707611,-2.498426624,-6.8101655364
23.39,-0.3413349708,-2.5031555072,-6.8340720384
23.40,-0.3253098548,-2.5094606848,-6.8615645157
23.41,-0.3156947852,-2.5086725376,-6.8790959505
23.42,-0.3100859946,-2.5090666112,-6.8822834841
23.43,-0.3076822272,-2.514189568,-6.881088159
23.44,-0.3068809714,-2.5122192,-6.89304141
23.45,-0.308483483,-2.4996088448,-6.9157525869
23.46,-0.3060797156,-2.484634048,-6.9352762302
23.47,-0.3048778319,-2.4661125888,-6.9388622055
23.48,-0.3128903899,-2.4444385408,-6.9233229792
23.49,-0.3184991805,-2.4310400384,-6.8966273853
23.50,-0.3100859946,-2.4286755968,-6.8711271165
23.51,-0.2940608786,-2.4306459648,-6.8583769821
23.52,-0.2784363905,-2.4341926272,-6.8480174979
23.53,-0.2507930654,-2.4436503936,-6.8436346392
23.54,-0.2087271359,-2.46296,-6.85319724
23.55,-0.1622542995,-2.4834518272,-6.8543925651
23.56,-0.1278003001,-2.4980325504,-6.8408455473
23.57,-0.1065670214,-2.5047318016,-6.8288922963
23.58,-0.088138138,-2.5035495808,-6.8245094376
23.59,-0.0781224405,-2.5019732864,-6.8189312538
23.60,-0.0701098825,-2.5031555072,-6.8149468368
23.61,-0.0588923013,-2.5035495808,-6.8201265789
23.62,-0.0448703248,-2.4996088448,-6.8233141125
23.63,-0.0276433251,-2.4952740352,-6.8137515117
23.64,-0.0168263718,-2.4972444032,-6.8029935858
23.65,-0.0096150696,-2.508278464,-6.8010013773
23.66,-0.0072113022,-2.5264058496,-6.7958216352
23.67,-0.020031395,-2.545715456,-6.7870559178
23.68,-0.0388609063,-2.567389504,-6.7886496846
23.69,-0.0536841386,-2.5827583744,-6.7962200769
23.70,-0.0757186731,-2.5882754048,-6.7998060522
23.71,-0.1029613703,-2.5937924352,-6.7990091688
23.72,-0.1310053233,-2.602856128,-6.7986107271
23.73,-0.1606517879,-2.6131020416,-6.8006029356
23.74,-0.1975095547,-2.6229538816,-6.8125561866
23.75,-0.244383019,-2.6320175744,-6.8265016461
23.76,-0.2932596228,-2.6406871936,-6.8416424307
23.77,-0.3469437614,-2.6446279296,-6.8496112647
23.78,-0.3998266442,-2.646204224,-6.85319724
23.79,-0.444696969,-2.6525094016,-6.8687364663
23.80,-0.4779490847,-2.6576323584,-6.8894554347
23.81,-0.4979804797,-2.6651197568,-6.9065884278
23.82,-0.5075955493,-2.6867938048,-6.9201354456
23.83,-0.5055924098,-2.7175315456,-6.9281042796
23.84,-0.4919710612,-2.7395996672,-6.9253151877
23.85,-0.4631258524,-2.7490574336,-6.9141588201
23.86,-0.4266687135,-2.7541803904,-6.9061899861
23.87,-0.392615342,-2.7577270528,-6.8994164772
23.88,-0.3637701332,-2.752604096,-6.8990180355
23.89,-0.3373286918,-2.7380233728,-6.8942367351
23.90,-0.3156947852,-2.71910784,-6.8826819258
23.91,-0.304477204,-2.6883700992,-6.8715255582
23.92,-0.304477204,-2.652115328,-6.8663458161
23.93,-0.2976665297,-2.612707968,-6.8647520493
23.94,-0.2800389021,-2.569359872,-6.861166074
23.95,-0.2672188093,-2.5405924992,-6.8639551659
23.96,-0.2560012281,-2.524041408,-6.8631582825
23.97,-0.2463861585,-2.5126132736,-6.8484159396
23.98,-0.2419792516,-2.5122192,-6.8284938546
23.99,-0.2387742284,-2.5256177024,-6.81335307
24.00,-0.2331654378,-2.5382280576,-6.8069780028
24.01,-0.228357903,-2.545715456,-6.8041889109
24.02,-0.2291591588,-2.5547791488,-6.8017982607
24.03,-0.2347679494,-2.5689657984,-6.801399819
24.04,-0.2487899259,-2.5882754048,-6.7986107271
24.05,-0.2596068792,-2.598915392,-6.7914387765
24.06,-0.2692219488,-2.5918220672,-6.785462151
24.07,-0.2800389021,-2.57133024,-6.7838683842
24.08,-0.2788370184,-2.539804352,-6.7882512429
24.09,-0.2576037397,-2.5070962432,-6.7918372182
24.10,-0.2303610425,-2.4814814592,-6.7990091688
24.11,-0.2075252522,-2.4633540736,-6.8065795611
24.12,-0.1822856945,-2.4578370432,-6.8081733279
24.13,-0.1486329509,-2.4692651776,-6.7994076105
24.14,-0.1193871142,-2.4889688576,-6.7930325433
24.15,-0.096150696,-2.5086725376,-6.7918372182
24.16,-0.0833306032,-2.5248295552,-6.7958216352
24.17,-0.0853337427,-2.5307406592,-6.8037904692
24.18,-0.100156975,-2.5275880704,-6.8109624198
24.19,-0.1286015559,-2.5224651136,-6.8225172291
24.20,-0.1686643459,-2.510248832,-6.8408455473
24.21,-0.2031183453,-2.4881807104,-6.8567832153
24.22,-0.224351624,-2.4700533248,-6.8603691906
24.23,-0.2383736005,-2.4605955584,-6.8703302331
24.24,-0.2539980886,-2.449167424,-6.881088159
24.25,-0.2664175535,-2.4389215104,-6.8790959505
24.26,-0.2708244604,-2.4349807744,-6.8727208833
24.27,-0.2704238325,-2.4369511424,-6.8782990671
24.28,-0.2704238325,-2.4440444672,-6.8986195938
24.29,-0.2672188093,-2.4519259392,-6.9320886966
24.30,-0.2531968328,-2.4558666752,-6.9667531245
24.31,-0.2339666936,-2.459019264,-6.9938471601
24.32,-0.2191434613,-2.4672948096,-7.0081910613
24.33,-0.2059227406,-2.4783288704,-7.0149645702
24.34,-0.1878944851,-2.4933036672,-7.0173552204
24.35,-0.1694656017,-2.5149777152,-7.0050035277
24.36,-0.1550429973,-2.5441391616,-6.9874720929
24.37,-0.1470304393,-2.5756650496,-6.9635655909
24.38,-0.1474310672,-2.6060087168,-6.9237214209
24.39,-0.1554436252,-2.6371405312,-6.8878616679
24.40,-0.1742731365,-2.6666960512,-6.8599707489
24.41,-0.2067239964,-2.6840352896,-6.829290738
24.42,-0.2503924375,-2.68955232,-6.8105639781
24.43,-0.3032753203,-2.6911286144,-6.8021967024
24.44,-0.3657732727,-2.687581952,-6.7970169603
24.45,-0.4270693414,-2.6686664192,-6.801399819
24.46,-0.4675327593,-2.6473864448,-6.809368653
24.47,-0.488766038,-2.6395049728,-6.8129546283
24.48,-0.5067942935,-2.64029312,-6.8249078793
24.49,-0.5124030841,-2.6493568128,-6.8432361975
24.50,-0.5043905261,-2.6599968,-6.8535956817
24.51,-0.4867628985,-2.6623612416,-6.8659473744
24.52,-0.4655296198,-2.6493568128,-6.8822834841
24.53,-0.4471007364,-2.6328057216,-6.8934398517
24.54,-0.424665574,-2.6213775872,-6.9053931027
24.55,-0.4014291558,-2.612707968,-6.9213307707
24.56,-0.3813977608,-2.6119198208,-6.9348777885
24.57,-0.36056511,-2.6099494528,-6.9396590889
24.58,-0.3373286918,-2.6032502016,-6.9376668804
24.59,-0.3148935294,-2.5922161408,-6.9229245375
24.60,-0.3024740645,-2.573300608,-6.9030024525
24.61,-0.2984677855,-2.5551732224,-6.8902523181
24.62,-0.2932596228,-2.5453213824,-6.8822834841
24.63,-0.2908558554,-2.53192288,-6.8743146501
24.64,-0.2956633902,-2.5189184512,-6.8603691906
24.65,-0.3064803435,-2.514189568,-6.8468221728
24.66,-0.3160954131,-2.5106429056,-6.8348689218
24.67,-0.3188998084,-2.504337728,-6.8197281372
24.68,-0.3140922736,-2.5039436544,-6.8006029356
24.69,-0.3048778319,-2.508278464,-6.785462151
24.70,-0.2932596228,-2.5149777152,-6.7687275996
24.71,-0.2864489485,-2.5287702912,-6.745617981
24.72,-0.2796382742,-2.543745088,-6.721711479
24.73,-0.2672188093,-2.5547791488,-6.7033831608
24.74,-0.2596068792,-2.5677835776,-6.6993987438
24.75,-0.2584049955,-2.57133024,-6.7029847191
24.76,-0.2503924375,-2.559508032,-6.7157348535
24.77,-0.2311622983,-2.5441391616,-6.7320709632
24.78,-0.2147365544,-2.5390162048,-6.7360553802
24.79,-0.2071246243,-2.5386221312,-6.7328678466
24.80,-0.216339066,-2.5354695424,-6.7420320057
24.81,-0.2339666936,-2.5244354816,-6.7591649988
24.82,-0.2463861585,-2.5118251264,-6.7747042251
24.83,-0.2596068792,-2.4992147712,-6.789446568
24.84,-0.2728275999,-2.4873925632,-6.7922356599
24.85,-0.2736288557,-2.480693312,-6.7870559178
24.86,-0.2652156698,-2.4771466496,-6.7890481263
24.87,-0.2592062513,-2.4743881344,-6.7918372182
24.88,-0.252395577,-2.474782208,-6.7926341016
24.89,-0.2479886701,-2.4814814592,-6.7834699425
24.90,-0.2499918096,-2.4940918144,-6.7703213664
24.91,-0.248389298,-2.504337728,-6.7639462992
24.92,-0.2459855306,-2.5055199488,-6.7579696737
24.93,-0.2423798795,-2.4913332992,-6.7472117478
24.94,-0.2387742284,-2.4720236928,-6.7440242142
24.95,-0.2307616704,-2.4598074112,-6.7484070729
24.96,-0.2155378102,-2.45310816,-6.7555790235
24.97,-0.196307671,-2.449167424,-6.7675322745
24.98,-0.1806831829,-2.445226688,-6.777493317
24.99,-0.1738725086,-2.4475911296,-6.7878528012
25.00,-0.1710681133,-2.4578370432,-6.8029935858
25.01,-0.1650586948,-2.4696592512,-6.829290738
25.02,-0.1606517879,-2.4850281216,-6.8663458161
25.03,-0.1610524158,-2.4992147712,-6.9053931027
25.04,-0.1574467647,-2.508278464,-6.9464325978
25.05,-0.1550429973,-2.508278464,-6.9822923508
25.06,-0.1558442531,-2.4976384768,-6.9982300188
25.07,-0.1566455089,-2.4822696064,-7.0018159941
25.08,-0.1626549274,-2.4700533248,-6.9990269022
25.09,-0.1710681133,-2.457048896,-6.9890658597
25.10,-0.1810838108,-2.4483792768,-6.968745333
25.11,-0.1939039036,-2.4578370432,-6.9404559723
25.12,-0.2099290196,-2.4763585024,-6.9113697282
25.13,-0.224351624,-2.4929095936,-6.8914476432
25.14,-0.2279572751,-2.506308096,-6.8723224416
25.15,-0.2215472287,-2.5157658624,-6.8555878902
25.16,-0.2195440892,-2.527982144,-6.8432361975
25.17,-0.2215472287,-2.545715456,-6.8312829465
25.18,-0.2183422055,-2.5630546944,-6.8189312538
25.19,-0.216339066,-2.5721183872,-6.8113608615
25.20,-0.2247522519,-2.573300608,-6.809368653
25.21,-0.2419792516,-2.5701480192,-6.805384236
25.22,-0.2572031118,-2.5626606208,-6.801399819
25.23,-0.2744301115,-2.5571435904,-6.8049857943
25.24,-0.3012721808,-2.5528087808,-6.8117593032
25.25,-0.3361268081,-2.5382280576,-6.8201265789
25.26,-0.3753883423,-2.5208888192,-6.8225172291
25.27,-0.4038329232,-2.508278464,-6.8169390453
25.28,-0.4178548997,-2.506308096,-6.8197281372
25.29,-0.4254668298,-2.5145836416,-6.8336735967
25.30,-0.428671853,-2.5228591872,-6.8416424307
25.31,-0.4250662019,-2.5327110272,-6.8444315226
25.32,-0.4174542718,-2.5504443392,-6.8591738655
25.33,-0.4078392022,-2.57133024,-6.8763068586
25.34,-0.3922147141,-2.5902457728,-6.8814866007
25.35,-0.3677764122,-2.6052205696,-6.8806897173
25.36,-0.3477450172,-2.6209835136,-6.8838772509
25.37,-0.3349249244,-2.6398990464,-6.885072576
25.38,-0.3237073432,-2.658026432,-6.8866663428
25.39,-0.3088841109,-2.6789123328,-6.8966273853
25.40,-0.296464646,-2.6946752768,-6.9121666116
25.41,-0.3008715529,-2.7045271168,-6.9304949298
25.42,-0.2952627623,-2.7179256192,-6.9424481808
25.43,-0.2756319952,-2.7340826368,-6.9492216897
25.44,-0.2620106466,-2.7498455808,-6.9587842905
25.45,-0.2560012281,-2.7608796416,-6.9623702658
25.46,-0.2495911817,-2.7734899968,-6.9571905237
25.47,-0.2435817632,-2.7876766464,-6.9544014318
25.48,-0.2351685773,-2.7943758976,-6.9540029901
25.49,-0.2151371823,-2.7888588672,-6.9432450642
25.50,-0.1919007641,-2.776248512,-6.9269089545
25.51,-0.1726706249,-2.7660025984,-6.9153541452
25.52,-0.1598505321,-2.752604096,-6.9014086857
25.53,-0.1498348346,-2.732900416,-6.8818850424
25.54,-0.1446266719,-2.7135908096,-6.8659473744
25.55,-0.1518379741,-2.6982219392,-6.8595723072
25.56,-0.1694656017,-2.683641216,-6.8551894485
25.57,-0.1910995083,-2.6651197568,-6.8352673635
25.58,-0.2127334149,-2.6469923712,-6.8157437202
25.59,-0.2407773679,-2.6379286784,-6.8141499534
25.60,-0.2740294836,-2.6268946176,-6.8145483951
25.61,-0.2956633902,-2.6036442752,-6.8073764445
25.62,-0.3000702971,-2.573300608,-6.8073764445
25.63,-0.3028746924,-2.5401984256,-6.8125561866
25.64,-0.3056790877,-2.5070962432,-6.8081733279
25.65,-0.304477204,-2.4791170176,-6.8097670947
25.66,-0.3032753203,-2.4602014848,-6.8193296955
25.67,-0.300470925,-2.4436503936,-6.8225172291
25.68,-0.3040765761,-2.4290696704,-6.8233141125
25.69,-0.3096853667,-2.4188237568,-6.8272985295
25.70,-0.3188998084,-2.411730432,-6.8284938546
25.71,-0.3293161338,-2.3971497088,-6.8229156708
25.72,-0.3309186454,-2.3770519552,-6.8125561866
25.73,-0.3209029479,-2.366411968,-6.793430985
25.74,-0.3060797156,-2.366411968,-6.7778917587
25.75,-0.2912564833,-2.3695645568,-6.7751026668
25.76,-0.2756319952,-2.3699586304,-6.7627509741
25.77,-0.248389298,-2.378234176,-6.7360553802
25.78,-0.2183422055,-2.3932089728,-6.7229068041
25.79,-0.2023170895,-2.3995141504,-6.7189223871
25.80,-0.2027177174,-2.4054252544,-6.7109535531
25.81,-0.2059227406,-2.4109422848,-6.7005940689
25.82,-0.2099290196,-2.4121245056,-6.6934221183
25.83,-0.2207459729,-2.417641536,-6.689836143
25.84,-0.2319635541,-2.4337985536,-6.6766875669
25.85,-0.236370461,-2.460989632,-6.6667265244
25.86,-0.2411779958,-2.4976384768,-6.6750938001
25.87,-0.2447836469,-2.5307406592,-6.6922267932
25.88,-0.2495911817,-2.5559613696,-6.7105551114
25.89,-0.260408135,-2.5788176384,-6.7328678466
25.90,-0.2656162977,-2.5957628032,-6.7591649988
25.91,-0.2700232046,-2.594974656,-6.7778917587
25.92,-0.2772345068,-2.5788176384,-6.7862590344
25.93,-0.2880514601,-2.563448768,-6.8010013773
25.94,-0.3008715529,-2.5492621184,-6.8284938546
25.95,-0.3112878783,-2.5386221312,-6.8555878902
25.96,-0.3176979247,-2.5342873216,-6.8699317914
25.97,-0.3168966689,-2.5315288064,-6.8790959505
25.98,-0.3180985526,-2.533893248,-6.8894554347
25.99,-0.32050232,-2.5405924992,-6.8954320602
26.00,-0.3128903899,-2.5512324864,-6.8974242687
26.01,-0.2952627623,-2.567389504,-6.9069868695
26.02,-0.2772345068,-2.5784235648,-6.9149557035
26.03,-0.2664175535,-2.5799998592,-6.9109712865
26.04,-0.260408135,-2.585122816,-6.9041977776
26.05,-0.2499918096,-2.5882754048,-6.9022055691
26.06,-0.2375723447,-2.5799998592,-6.9006118023
26.07,-0.228357903,-2.5677835776,-6.8958305019
26.08,-0.2239509961,-2.5571435904,-6.8862679011
26.09,-0.2299604146,-2.5413806464,-6.8874632262
26.10,-0.2351685773,-2.5149777152,-6.901010244
26.11,-0.2315629262,-2.4799051648,-6.9113697282
26.12,-0.2275566472,-2.4448326144,-6.924916746
26.13,-0.2223484845,-2.4172474624,-6.9424481808
26.14,-0.212332787,-2.3991200768,-6.9492216897
26.15,-0.1951057873,-2.3951793408,-6.9492216897
26.16,-0.1742731365,-2.40384896,-6.9452372727
26.17,-0.1498348346,-2.4211881984,-6.93288558
26.18,-0.1189864863,-2.445226688,-6.9229245375
26.19,-0.0897406496,-2.466900736,-6.924916746
26.20,-0.0636998361,-2.484634048,-6.9340809051
26.21,-0.0472740922,-2.5019732864,-6.9384637638
26.22,-0.0500784875,-2.5193125248,-6.9340809051
26.23,-0.0628985803,-2.5382280576,-6.9269089545
26.24,-0.0821287195,-2.5583258112,-6.9097759614
26.25,-0.1077689051,-2.5796057856,-6.8938382934
26.26,-0.1273996722,-2.6016739072,-6.885072576
26.27,-0.1462291835,-2.6182249984,-6.8782990671
26.28,-0.1662605785,-2.626500544,-6.8695333497
26.29,-0.1878944851,-2.6379286784,-6.8687364663
26.30,-0.2111309033,-2.6556619904,-6.8687364663
26.31,-0.2271560193,-2.675759744,-6.8623613991
26.32,-0.2395754842,-2.6950693504,-6.8575800987
26.33,-0.2588056234,-2.7045271168,-6.8587754238
26.34,-0.2832439253,-2.7041330432,-6.8623613991
26.35,-0.2968652739,-2.6997982336,-6.8623613991
26.36,-0.3032753203,-2.6871878784,-6.8587754238
26.37,-0.308483483,-2.6765478912,-6.8476190562
26.38,-0.3168966689,-2.6753656704,-6.8360642469
26.39,-0.3160954131,-2.6741834496,-6.8340720384
26.40,-0.2940608786,-2.665907904,-6.8316813882
26.41,-0.2692219488,-2.6544797696,-6.8265016461
26.42,-0.2568024839,-2.6458101504,-6.8149468368
26.43,-0.2507930654,-2.6410812672,-6.8002044939
26.44,-0.2455849027,-2.6414753408,-6.7918372182
26.45,-0.24037674,-2.646204224,-6.7802824089
26.46,-0.2383736005,-2.6509331072,-6.7782902004
26.47,-0.248389298,-2.6584205056,-6.7882512429
26.48,-0.2584049955,-2.6694545664,-6.793430985
26.49,-0.2668181814,-2.6682723456,-6.7954231935
26.50,-0.2852470648,-2.6552679168,-6.789446568
26.51,-0.3036759482,-2.636352384,-6.7758995502
26.52,-0.3180985526,-2.6119198208,-6.7639462992
26.53,-0.3389312034,-2.5874872576,-6.7639462992
26.54,-0.3621676216,-2.563448768,-6.7731104583
26.55,-0.3769908539,-2.5429569408,-6.7910403348
26.56,-0.3850034119,-2.5350754688,-6.8129546283
26.57,-0.3906122025,-2.5342873216,-6.8257047627
26.58,-0.3962209931,-2.533893248,-6.8324782716
26.59,-0.3954197373,-2.5401984256,-6.8416424307
26.60,-0.396621621,-2.5492621184,-6.8527987983
26.61,-0.3954197373,-2.5539910016,-6.8583769821
26.62,-0.380596505,-2.5472917504,-6.8516034732
26.63,-0.3677764122,-2.5303465856,-6.8456268477
26.64,-0.3717826912,-2.5122192,-6.8500097064
26.65,-0.384602784,-2.4917273728,-6.8527987983
26.66,-0.3914134583,-2.4680829568,-6.8476190562
26.67,-0.3850034119,-2.4483792768,-6.8516034732
26.68,-0.3681770401,-2.4337985536,-6.8595723072
26.69,-0.3477450172,-2.4263111552,-6.8547910068
26.70,-0.3269123664,-2.427493376,-6.8360642469
26.71,-0.3148935294,-2.4369511424,-6.8233141125
26.72,-0.312489762,-2.445226688,-6.8145483951
26.73,-0.3148935294,-2.45310816,-6.8105639781
26.74,-0.3136916457,-2.464930368,-6.8073764445
26.75,-0.3128903899,-2.478722944,-6.8033920275
26.76,-0.3197010642,-2.4960621824,-6.8017982607
26.77,-0.3281142501,-2.5173421568,-6.7910403348
26.78,-0.3293161338,-2.5453213824,-6.7743057834
26.79,-0.3333224128,-2.577241344,-6.7751026668
26.80,-0.3393318313,-2.6079790848,-6.7930325433
26.81,-0.3409343429,-2.632411648,-6.8006029356
26.82,-0.3369280639,-2.6465982976,-6.7998060522
26.83,-0.3329217849,-2.6603908736,-6.8153452785
26.84,-0.3277136222,-2.6745775232,-6.8312829465
26.85,-0.3201016921,-2.6753656704,-6.8396502222
26.86,-0.3156947852,-2.6635434624,-6.8543925651
26.87,-0.3160954131,-2.6477805184,-6.8711271165
26.88,-0.3156947852,-2.6237420288,-6.8751115335
26.89,-0.3064803435,-2.593004288,-6.869134908
26.90,-0.2936602507,-2.567389504,-6.8659473744
26.91,-0.2864489485,-2.549656192,-6.8715255582
26.92,-0.2796382742,-2.5346813952,-6.8838772509
26.93,-0.2696225767,-2.5165540096,-6.9037993359
26.94,-0.248389298,-2.4976384768,-6.9233229792
26.95,-0.2223484845,-2.4834518272,-6.9380653221
26.96,-0.2055221127,-2.4735999872,-6.9500185731
26.97,-0.1935032757,-2.4724177664,-6.9643624743
26.98,-0.1746737644,-2.474782208,-6.9822923508
26.99,-0.1574467647,-2.4751762816,-7.004605086
27.00,-0.1502354625,-2.4783288704,-7.0273162629
27.01,-0.1494342067,-2.4822696064,-7.040464839
27.02,-0.1426235324,-2.488574784,-7.0428554892
27.03,-0.1378159976,-2.500396992,-7.0432539309
27.04,-0.1458285556,-2.5173421568,-7.0412617224
27.05,-0.156244881,-2.5346813952,-7.0368788637
27.06,-0.1570461368,-2.5492621184,-7.0356835386
27.07,-0.1546423694,-2.5599021056,-7.0320975633
27.08,-0.1594499042,-2.565419136,-7.0277147046
27.09,-0.1618536716,-2.5658132096,-7.0145661285
27.10,-0.1578473926,-2.5642369152,-6.9890658597
27.11,-0.1530398578,-2.5646309888,-6.9707375415
27.12,-0.1510367183,-2.5622665472,-6.9492216897
27.13,-0.1470304393,-2.5559613696,-6.9197370039
27.14,-0.1290021838,-2.5571435904,-6.8898538764
27.15,-0.1045638819,-2.5606902528,-6.8639551659
27.16,-0.0889393938,-2.5614784,-6.841243989
27.17,-0.088138138,-2.5599021056,-6.8209234623
27.18,-0.0913431612,-2.5599021056,-6.8006029356
27.19,-0.1009582308,-2.5658132096,-6.7806808506
27.20,-0.1149802073,-2.5721183872,-6.7563759069
27.21,-0.1181852305,-2.5748769024,-6.7272896628
27.22,-0.1125764399,-2.5784235648,-6.6982034187
27.23,-0.1089707888,-2.583152448,-6.6826641924
27.24,-0.1073682772,-2.585122816,-6.6822657507
27.25,-0.1049645098,-2.5839405952,-6.6842579592
27.26,-0.1025607424,-2.5819702272,-6.6814688673
27.27,-0.1033619982,-2.5756650496,-6.6802735422
27.28,-0.1141789515,-2.5701480192,-6.6878439345
27.29,-0.1314059512,-2.5697539456,-6.7001956272
27.30,-0.1422229045,-2.5736946816,-6.7029847191
27.31,-0.148232323,-2.5803939328,-6.6950158851
27.32,-0.1630555553,-2.5886694784,-6.6950158851
27.33,-0.180282555,-2.5945805824,-6.7069691361
27.34,-0.1862919735,-2.5898516992,-6.7280865462
27.35,-0.1927020199,-2.575270976,-6.749602398
27.36,-0.2015158337,-2.5591139584,-6.7571727903
27.37,-0.2175409497,-2.547685824,-6.7619540907
27.38,-0.2419792516,-2.5429569408,-6.7699229247
27.39,-0.2680200651,-2.5484739712,-6.7770948753
27.40,-0.2948621344,-2.5602961792,-6.7970169603
27.41,-0.3225054595,-2.569359872,-6.8296891797
27.42,-0.3469437614,-2.5807880064,-6.8559863319
27.43,-0.3637701332,-2.593004288,-6.881088159
27.44,-0.3801958771,-2.5993094656,-6.9085806363
27.45,-0.3974228768,-2.5981272448,-6.9304949298
27.46,-0.4102429696,-2.5902457728,-6.9436435059
27.47,-0.4122461091,-2.5768472704,-6.9496201314
27.48,-0.4070379464,-2.5606902528,-6.9500185731
27.49,-0.3982241326,-2.5468976768,-6.9432450642
27.50,-0.3854040398,-2.5366517632,-6.9376668804
27.51,-0.3789939934,-2.5244354816,-6.9380653221
27.52,-0.3761895981,-2.5055199488,-6.936869997
27.53,-0.3709814354,-2.4893629312,-6.9360731136
27.54,-0.3721833191,-2.4791170176,-6.9524092233
27.55,-0.3721833191,-2.4743881344,-6.9691437747
27.56,-0.3661739006,-2.4751762816,-6.9707375415
27.57,-0.36056511,-2.4791170176,-6.9643624743
27.58,-0.3629688774,-2.4869984896,-6.9635655909
27.59,-0.3761895981,-2.4952740352,-6.9655577994
27.60,-0.388609063,-2.4929095936,-6.9651593577
27.61,-0.3982241326,-2.4842399744,-6.9679484496
27.62,-0.4162523881,-2.4822696064,-6.9643624743
27.63,-0.4282712251,-2.4858162688,-6.9388622055
27.64,-0.4294731088,-2.4862103424,-6.9069868695
